timestamp,x,y,z,yaw,yawspeed,vx,vy,vz,acceleration[0],acceleration[1],acceleration[2],jerk[0],jerk[1],jerk[2],thrust[0],thrust[1],thrust[2]
372470973,nan,nan,nan,-0.06116841,0.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0,0.0,-0.0,-0.0,-0.001
372569734,nan,nan,nan,-0.06133542,0.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0,0.0,-0.0,-0.0,-0.001
372668629,nan,nan,nan,-0.06111859,0.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0,0.0,-0.0,-0.0,-0.001
372772344,nan,nan,nan,-0.061153267,0.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0,0.0,-0.0,-0.0,-0.001
372871126,nan,nan,nan,-0.060956493,0.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0,0.0,-0.0,-0.0,-0.001
372970196,nan,nan,nan,-0.060993414,0.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0,0.0,-0.0,-0.0,-0.001
373073319,nan,nan,nan,-0.060780983,0.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0,0.0,-0.0,-0.0,-0.001
373172345,nan,nan,nan,-0.06097972,0.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0,0.0,-0.0,-0.0,-0.001
373271231,nan,nan,nan,-0.060849555,0.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0,0.0,-0.0,-0.0,-0.001
373369961,nan,nan,nan,-0.061002653,0.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0,0.0,-0.0,-0.0,-0.001
373469428,nan,nan,nan,-0.060890935,0.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0,0.0,-0.0,-0.0,-0.001
373568189,nan,nan,nan,-0.060960338,0.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0,0.0,-0.0,-0.0,-0.001
373671247,nan,nan,nan,-0.060631078,0.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0,0.0,-0.0,-0.0,-0.001
373770332,nan,nan,nan,-0.060638327,0.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0,0.0,-0.0,-0.0,-0.001
373869047,nan,nan,nan,-0.0604853,0.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0,0.0,-0.0,-0.0,-0.001
373972572,nan,nan,nan,-0.06063947,0.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0,0.0,-0.0,-0.0,-0.001
374071784,nan,nan,nan,-0.06060711,0.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0,0.0,-0.0,-0.0,-0.001
374170858,nan,nan,nan,-0.060655065,0.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0,0.0,-0.0,-0.0,-0.001
374274131,nan,nan,nan,-0.060538914,0.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0,0.0,-0.0,-0.0,-0.001
374368570,nan,nan,nan,-0.0605495,0.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0,0.0,-0.0,-0.0,-0.001
374467400,nan,nan,nan,-0.060573507,0.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0,0.0,-0.0,-0.0,-0.001
374570548,nan,nan,nan,-0.06046963,0.0,-0.0075425487,-0.003424185,2.3215969,0.18553954,0.11276555,9.487129,0.0,0.0,0.0,0.00030820642,0.00018731893,-0.016291037
374669975,13.410869,-3.4355533,nan,-0.06046963,0.0,0.0010926246,0.00025209188,2.1409104,0.05101415,0.025854558,9.174697,0.0,0.0,0.0,0.00016781657,8.505137e-05,-0.03222065
374768857,13.410869,-3.4355533,nan,-0.06046963,0.0,0.004604244,0.0013195752,1.9613782,0.05057887,0.039261527,8.836656,0.0,0.0,0.0,0.00025486393,0.0001978365,-0.04945596
374872326,13.410869,-3.4355533,nan,-0.06046963,0.0,0.0070766923,0.0032989383,1.7731922,0.038704444,0.029767936,8.550486,0.0,0.0,0.0,0.00025219293,0.00019396386,-0.06404657
374970838,13.410869,-3.4355533,nan,-0.06046963,0.0,0.009078932,0.005158031,1.5942576,0.015374852,0.013313654,8.0756645,0.0,0.0,0.0,0.00013821329,0.000119683995,-0.08825571
375069730,13.410869,-3.4355533,nan,-0.06046963,0.0,0.010378122,0.0029736876,1.4144655,0.026673049,0.033449575,7.6257687,0.0,0.0,0.0,0.00030181903,0.0003784988,-0.111194015
375168653,13.410869,-3.4355533,nan,-0.06046963,0.0,0.011119222,0.0005109787,1.2348549,-0.024170384,-0.041196957,7.2142177,0.0,0.0,0.0,-0.00032578074,-0.00055527355,-0.13217728
375272232,13.410869,-3.4355533,nan,-0.06046963,0.0,0.011795091,-0.004448867,1.0467925,-0.058087956,-0.073888615,6.673441,0.0,0.0,0.0,-0.0009459494,-0.0012032597,-0.15974921
375371475,13.410869,-3.4355533,nan,-0.06046963,0.0,0.01193099,-0.009155488,0.86631155,-0.052561782,-0.08761032,6.171648,0.0,0.0,0.0,-0.000993667,-0.0016562507,-0.18533354
375470405,13.410869,-3.4355533,nan,-0.06046963,0.0,0.013775587,-0.012814331,0.6863684,-0.003214174,-0.010517936,5.588357,0.0,0.0,0.0,-7.197636e-05,-0.00023553261,-0.2150731
375568866,13.410869,-3.4355533,nan,-0.06046963,0.0,0.014913511,-0.015834903,0.50742674,0.08128541,-0.09438987,4.9724097,0.0,0.0,0.0,0.0020442808,-0.0023738504,-0.24647766
375667955,13.410869,-3.4355533,nan,-0.06046963,0.0,0.019775962,-0.016736817,0.32771263,0.006105286,-0.08938402,4.263301,0.0,0.0,0.0,0.00017594406,-0.0025758971,-0.28263214
375771472,13.410869,-3.4355533,nan,-0.06046963,0.0,0.023786783,-0.016922545,0.13928127,0.02479152,-0.06708021,3.6259727,0.0,0.0,0.0,0.00079567544,-0.0021529167,-0.31512684
375870903,13.410869,-3.4355533,nan,-0.06046963,0.0,0.029988289,-0.01594113,-0.041032325,0.047375195,0.018254563,2.9682636,0.0,0.0,0.0,0.0016887161,0.0006506944,-0.34866068
375969418,13.410869,-3.4355533,nan,-0.06046963,0.0,0.035027407,-0.014527559,-0.22027215,0.041868817,0.008010024,2.3294973,0.0,0.0,0.0,0.0016250494,0.00031089206,-0.3812287
376068380,13.410869,-3.4355533,nan,-0.06046963,0.0,0.039303683,-0.01398555,-0.40012825,0.021864101,0.070305504,2.0635562,0.0,0.0,0.0,0.00088034815,0.0028308192,-0.3947879
376171590,13.410869,-3.4355533,nan,-0.06046963,0.0,0.042240907,-0.012444007,-0.50104576,0.06437586,0.08321774,2.691791,0.0,0.0,0.0,0.0023819802,0.0030791513,-0.36275685
376270575,13.410869,-3.4355533,nan,-0.06046963,0.0,0.046003483,-0.0121858,-0.50104576,0.09050829,0.009854021,3.4495134,0.0,0.0,0.0,0.0029894393,0.0003254729,-0.32412377
376369266,13.410869,-3.4355533,nan,-0.06046963,0.0,0.048888158,-0.011869156,-0.50104576,0.0842652,0.07264249,3.7212563,0.0,0.0,0.0,0.0026665933,0.0022987896,-0.31026873
376468356,13.410869,-3.4355533,nan,-0.06046963,0.0,0.05676031,-0.008179056,-0.49820787,0.08662175,0.044047754,3.5664895,0.0,0.0,0.0,0.0028108617,0.0014293424,-0.31815964
376572014,13.410869,-3.4355533,nan,-0.06046963,0.0,0.06457176,-0.003414452,-0.46374828,0.12859875,0.078138754,3.5024846,0.0,0.0,0.0,0.004216292,0.0025618898,-0.321423
376670802,13.410869,-3.4355533,nan,-0.06046963,0.0,0.075598575,0.00012457371,-0.3885268,0.24080613,0.09609418,3.7135756,0.0,0.0,0.0,0.007628098,0.0030440083,-0.31066033
376770200,13.410869,-3.4355533,nan,-0.06046963,0.0,0.08546028,0.003324759,-0.35370925,0.1655474,0.081814125,3.636878,0.0,0.0,0.0,0.0053106803,0.0026245574,-0.31457084
376873053,13.410869,-3.4355533,nan,-0.06046963,0.0,0.09861436,0.0154195065,-0.35370928,0.28239098,0.12262287,3.563971,0.0,0.0,0.0,0.009165205,0.003979815,-0.31828806
376971974,13.410869,-3.4355533,nan,-0.06046963,0.0,0.11002622,0.029159987,-0.34390986,0.18296783,0.1486319,3.3476062,0.0,0.0,0.0,0.006144313,0.0049912655,-0.3293196
377070734,13.410869,-3.4355533,nan,-0.06046963,0.0,0.12060819,0.042680312,-0.27797422,0.27988684,0.23463568,3.7296615,0.0,0.0,0.0,0.008842959,0.0074132597,-0.3098402
377170182,13.410869,-3.4355533,nan,-0.06046963,0.0,0.12830095,0.054905068,-0.21319532,0.24781314,0.18902135,3.824832,0.0,0.0,0.0,0.0077071018,0.0058786506,-0.30498785
377268983,13.410869,-3.4355533,nan,-0.06046963,0.0,0.13271403,0.057112742,-0.20562615,0.215804,0.10339002,3.7063377,0.0,0.0,0.0,0.006844863,0.003279321,-0.31102937
377372474,13.410869,-3.4355533,nan,-0.06046963,0.0,0.13444538,0.0565961,-0.20562615,0.19920368,0.15745802,3.37069,0.0,0.0,0.0,0.0066655325,0.0052686855,-0.32814264
377471168,13.410869,-3.4355533,nan,-0.06046963,0.0,0.14056806,0.06382976,-0.20923729,0.28862107,0.15701908,3.4523544,0.0,0.0,0.0,0.009534666,0.0051871636,-0.3239789
377570065,13.410869,-3.4355533,nan,-0.06046963,0.0,0.14588985,0.07201515,-0.21286158,0.21860696,0.12931694,3.378265,0.0,0.0,0.0,0.0073066936,0.0043222746,-0.32775643
377673595,13.410869,-3.4355533,nan,-0.06046963,0.0,0.15145172,0.07535237,-0.21286158,0.22679877,0.16670582,3.4432528,0.0,0.0,0.0,0.007503101,0.0055150674,-0.32444298
377767893,13.410869,-3.4355533,nan,-0.06046963,0.0,0.15524964,0.07681577,-0.21286158,0.27647474,0.09937237,3.428555,0.0,0.0,0.0,0.009167566,0.0032950665,-0.32519236
377871555,13.410869,-3.4355533,nan,-0.06046963,0.0,0.16054697,0.063654445,-0.21874139,0.2545937,0.04483442,2.9950557,0.0,0.0,0.0,0.009015345,0.0015876188,-0.34729466
377966095,13.410869,-3.4355533,nan,-0.06046963,0.0,0.16419359,0.049324393,-0.28817052,0.31428897,0.017699057,2.5484145,0.0,0.0,0.0,0.01185965,0.00066787144,-0.37006703
378069474,13.410869,-3.4355533,nan,-0.06046963,0.0,0.169143,0.03526772,-0.3322543,0.29798982,-0.019143688,3.7130036,0.0,0.0,0.0,0.009440708,-0.00060649717,-0.3106895
378172751,13.410869,-3.4355533,nan,-0.06046963,0.0,0.17135724,0.024331283,-0.35309076,0.2659409,-0.03794281,3.682623,0.0,0.0,0.0,0.008467352,-0.0012080697,-0.31223848
378271398,13.410869,-3.4355533,nan,-0.06046963,0.0,0.1739502,0.002399516,-0.3983906,0.23266914,-0.06846906,2.90384,0.0,0.0,0.0,0.008349671,-0.0024571118,-0.35194537
378370451,13.410869,-3.4355533,nan,-0.06046963,0.0,0.1740127,-0.01741631,-0.42431325,0.27972847,-0.1585097,3.7015052,0.0,0.0,0.0,0.008879122,-0.005031404,-0.31127575
378469429,13.410869,-3.4355533,nan,-0.06046963,0.0,0.16948275,-0.028331231,-0.42431325,0.1711156,-0.1498712,3.5511732,0.0,0.0,0.0,0.0055648964,-0.0048740017,-0.31894055
378568580,13.410869,-3.4355533,nan,-0.06046963,0.0,0.16256551,-0.035147224,-0.42431325,0.18626554,-0.047652587,3.5026855,0.0,0.0,0.0,0.0061044195,-0.0015617027,-0.32141274
378672010,13.410869,-3.4355533,nan,-0.06046963,0.0,0.15505938,-0.04867842,-0.42785475,0.2008026,-0.13394007,3.2925055,0.0,0.0,0.0,0.006800291,-0.004535955,-0.33212894
378770684,13.410869,-3.4355533,nan,-0.06046963,0.0,0.14729051,-0.061980627,-0.43355224,0.12368383,-0.19001378,3.3519402,0.0,0.0,0.0,0.0041507166,-0.0063766893,-0.3290986
378869592,13.410869,-3.4355533,nan,-0.06046963,0.0,0.1417377,-0.073109135,-0.43355224,0.11611956,-0.1329942,3.4808102,0.0,0.0,0.0,0.003818815,-0.00437377,-0.32252806
378968519,13.410869,-3.4355533,nan,-0.06046963,0.0,0.13597198,-0.081220925,-0.43355224,0.17846632,-0.13660325,3.470427,0.0,0.0,0.0,0.005879738,-0.0045005204,-0.32305747
379072209,13.410869,-3.4355533,nan,-0.07576085,0.0,0.12288494,-0.09188964,-0.4381306,0.09961094,-0.17532673,3.3731444,0.0,0.0,0.0,0.0033319923,-0.005864691,-0.3280175
379171038,13.410869,-3.4355533,nan,-0.07576085,0.0,0.109274246,-0.10022317,-0.44288865,0.068059176,-0.16186593,3.401926,0.0,0.0,0.0,0.0022659642,-0.005389169,-0.32655004
379269987,13.410869,-3.4355533,nan,-0.07576085,0.0,0.09635119,-0.110085785,-0.44415715,0.107501164,-0.20840122,3.406253,0.0,0.0,0.0,0.0035771267,-0.0069346,-0.32632944
379368925,13.410869,-3.4355533,nan,-0.07576085,0.0,0.084371276,-0.117263265,-0.5051998,9.7159296e-05,-0.1773094,2.6300488,0.0,0.0,0.0,3.625457e-06,-0.006616223,-0.36590484
379472183,13.410869,-3.4355533,nan,-0.07576085,0.0,0.07263236,-0.1254917,-0.5472197,0.0042037982,-0.22252588,3.8533638,0.0,0.0,0.0,0.00013011294,-0.006887461,-0.30353314
379571188,13.410869,-3.4355533,nan,-0.07576085,0.0,0.06183567,-0.13157882,-0.5472197,0.013549482,-0.17067002,3.755762,0.0,0.0,0.0,0.0004262405,-0.005368948,-0.30850944
379669868,13.410869,-3.4355533,nan,-0.07576085,0.0,0.053627394,-0.14061405,-0.5472197,0.03860061,-0.18287395,3.5743165,0.0,0.0,0.0,0.0012511191,-0.005927292,-0.3177606
379769253,13.410869,-3.4355533,nan,-0.07576085,0.0,0.047051717,-0.14791882,-0.5472197,0.084494166,-0.16403607,3.5070796,0.0,0.0,0.0,0.0027673547,-0.005372512,-0.32118872
379868118,13.410869,-3.4355533,nan,-0.07576085,0.0,0.042530823,-0.15848674,-0.5472197,0.0164837,-0.23773293,3.395756,0.0,0.0,0.0,0.00054934557,-0.007922829,-0.32686463
379972052,13.410869,-3.4355533,nan,-0.07576085,0.0,0.038921356,-0.16575505,-0.5472197,0.06468927,-0.15641513,3.3686852,0.0,0.0,0.0,0.0021646002,-0.0052338843,-0.32824486
380070359,13.410869,-3.4355533,nan,-0.07576085,0.0,0.0437222,-0.17873971,-0.5472197,0.15532458,-0.23652074,3.418704,0.0,0.0,0.0,0.0051586996,-0.007855416,-0.32569462
380168962,13.410869,-3.4355533,nan,-0.07576085,0.0,0.049390078,-0.18873008,-0.5472197,0.07707216,-0.27855048,3.4454668,0.0,0.0,0.0,0.0025490837,-0.009212775,-0.3243301
380268256,13.410869,-3.4355533,nan,-0.07576085,0.0,0.05398979,-0.1938181,-0.5472197,0.103748105,-0.16622117,-1.3667614,0.0,0.0,0.0,0.003967122,-0.006355969,-0.3749812
380371722,13.410869,-3.4355533,nan,-0.07576085,0.0,0.057123613,-0.1936693,-0.5472197,0.110664606,-0.19540949,-0.69709694,0.0,0.0,0.0,0.003963182,-0.0069981124,-0.35121065
380470475,13.410869,-3.4355533,nan,-0.07576085,0.0,0.05804863,-0.19583507,-0.5530765,0.11355182,-0.21396552,-0.42718726,0.0,0.0,0.0,0.0039472524,-0.0074378015,-0.3408523
380569481,13.410869,-3.4355533,nan,-0.07576085,0.0,0.05748601,-0.19620132,-0.5842314,0.12555516,-0.18701552,-0.7571964,0.0,0.0,0.0,0.0045130644,-0.0067222486,-0.35249987
380668344,13.410869,-3.4355533,nan,-0.07576085,0.0,0.053322982,-0.18574937,-0.6090362,0.05529456,-0.15894358,0.33096611,0.0,0.0,0.0,0.0017784203,-0.005112049,-0.3153925
380771825,13.410869,-3.4355533,nan,-0.07576085,0.0,0.0481081,-0.17114367,-0.5767241,0.034578357,-0.056536928,0.2133527,0.0,0.0,0.0,0.0011271581,-0.0018429462,-0.31929183
380870661,13.410869,-3.4355533,nan,-0.07576085,0.0,0.042642258,-0.15347412,-0.613118,0.058126677,0.01354919,-0.8720686,0.0,0.0,0.0,0.002107573,0.0004912702,-0.3559835
380969444,13.410869,-3.4355533,nan,-0.07576085,0.0,0.03707585,-0.13463767,-0.65228754,0.05420658,-0.031824708,-0.042724013,0.0,0.0,0.0,0.0018138054,-0.001064886,-0.3279669
381068777,13.410869,-3.4355533,nan,-0.07576085,0.0,0.03770461,-0.12336693,-0.6526287,0.12549919,-0.021559743,0.18803918,0.0,0.0,0.0,0.004092594,-0.0007030745,-0.31970817
381172184,13.410869,-3.4355533,nan,-0.07576085,0.0,0.039289188,-0.11232585,-0.6526287,0.09928506,-0.021810332,0.1453414,0.0,0.0,0.0,0.0032479288,-0.000713485,-0.32085246
381271124,13.410869,-3.4355533,nan,-0.07576085,0.0,0.043647908,-0.10199891,-0.62044793,0.069624476,-0.018169286,0.902551,0.0,0.0,0.0,0.0021011692,-0.00054832356,-0.29582447
381374267,13.410869,-3.4355533,nan,-0.07576085,0.0,0.047056247,-0.09050212,-0.5091862,0.12443497,0.030626912,1.6194196,0.0,0.0,0.0,0.0034524105,0.00084973435,-0.27210692
381468942,13.410869,-3.4355533,nan,-0.07576085,0.0,0.051788233,-0.08376925,-0.38621032,0.09891651,-0.015426632,0.791659,0.0,0.0,0.0,0.0030233276,-0.00047150638,-0.29976144
381572108,13.410869,-3.4355533,nan,-0.07576085,0.0,0.055187512,-0.07569484,-0.35191283,0.115552105,0.061674234,-0.2829161,0.0,0.0,0.0,0.003949908,0.002108205,-0.3352488
381671233,13.410869,-3.4355533,nan,-0.07576085,0.0,0.06967611,-0.06887997,-0.35370928,0.21486178,0.03889719,-0.17738062,0.0,0.0,0.0,0.0072607477,0.0013144389,-0.33136436
381769855,13.410869,-3.4355533,nan,-0.07576085,0.0,0.083641954,-0.061695013,-0.35370928,0.19505501,-0.03349358,-0.01253438,0.0,0.0,0.0,0.0064746863,-0.0011117911,-0.32554582
381873609,13.410869,-3.4355533,nan,-0.07576085,0.0,0.09489255,-0.061466027,-0.35370928,0.19310391,0.037950523,0.16022915,0.0,0.0,0.0,0.0063003744,0.0012382065,-0.32001743
381968101,13.410869,-3.4355533,nan,-0.07576085,0.0,0.10326118,-0.06193012,-0.35370928,0.2598703,0.03317394,0.22322243,0.0,0.0,0.0,0.0084232325,0.0010752743,-0.3178763
382071372,13.410869,-3.4355533,nan,-0.07576085,0.0,0.10569739,-0.058852017,-0.35370928,0.19482495,-0.053559624,0.30835563,0.0,0.0,0.0,0.0062600113,-0.0017209491,-0.3151429
382170136,13.410869,-3.4355533,nan,-0.07576085,0.0,0.10513205,-0.054517303,-0.35370928,0.19149177,-0.02637518,0.25093752,0.0,0.0,0.0,0.0061850916,-0.0008519055,-0.31681073
382269112,13.410869,-3.4355533,nan,-0.07576085,0.0,0.105661154,-0.05172572,-0.3654097,0.20256534,0.06260263,-0.22407103,0.0,0.0,0.0,0.006872809,0.0021240353,-0.3327545
382368688,13.410869,-3.4355533,nan,-0.07576085,0.0,0.10482945,-0.048090886,-0.418006,0.20950687,-0.054028213,0.074590206,0.0,0.0,0.0,0.006899902,-0.0017793659,-0.32300293
382471679,13.410869,-3.4355533,nan,-0.07576085,0.0,0.10198736,-0.046794865,-0.4347467,0.12942342,-0.013604933,-0.31586975,0.0,0.0,0.0,0.0044315625,-0.00046584394,-0.3359049
382570285,13.410869,-3.4355533,nan,-0.07576085,0.0,0.097817995,-0.045070086,-0.5228259,0.18785748,-0.025701147,-1.0457149,0.0,0.0,0.0,0.0069010057,-0.0009441401,-0.360193
382669203,13.410869,-3.4355533,nan,-0.07576085,0.0,0.08997574,-0.03605186,-0.6868793,0.14979488,0.05565598,-1.5517353,0.0,0.0,0.0,0.0057639037,0.0021415667,-0.37742975
382768254,13.410869,-3.4355533,nan,-0.07576085,0.0,0.081392385,-0.025730813,-0.8720557,0.13239117,0.009799307,-0.9475088,0.0,0.0,0.0,0.0048178006,0.00035660312,-0.35687277
382871816,13.410869,-3.4355533,nan,-0.07576085,0.0,0.07812266,-0.026737368,-0.9719248,0.15231855,-0.030320175,0.013835371,0.0,0.0,0.0,0.0050388095,-0.0010030137,-0.3245293
382970641,13.410869,-3.4355533,nan,-0.07576085,0.0,0.07553697,-0.02947278,-1.0148526,0.099691905,-0.010581442,-0.07912499,0.0,0.0,0.0,0.0033324342,-0.0003537094,-0.32773468
383069760,13.410869,-3.4355533,nan,-0.07576085,0.0,0.0741209,-0.024230039,-1.0599353,0.13768154,0.019546174,-0.22628853,0.0,0.0,0.0,0.0046658493,0.00066239457,-0.33229083
383168757,13.410869,-3.4355533,nan,-0.07576085,0.0,0.07215762,-0.017487884,-1.0705667,0.14202958,-0.01710931,0.03466347,0.0,0.0,0.0,0.004689776,-0.00056494446,-0.32379615
383272087,13.410869,-3.4355533,nan,-0.07576085,0.0,0.067257114,-0.015152919,-1.0705667,0.12506862,0.075305104,-0.11039066,0.0,0.0,0.0,0.0041931034,0.0025247107,-0.3286715
383370918,13.410869,-3.4355533,nan,-0.07576085,0.0,0.061874628,-0.013434482,-1.0705667,0.1398158,-0.016004674,-0.07612705,0.0,0.0,0.0,0.0046675117,-0.0005342887,-0.32739916
383469603,13.410869,-3.4355533,nan,-0.07576085,0.0,0.05596304,-0.012223625,-1.0705667,0.07597408,-0.052227117,-0.13142613,0.0,0.0,0.0,0.002550536,-0.0017533237,-0.32929876
