timestamp,timestamp_sample,hover_thrust,hover_thrust_var,accel_innov,accel_innov_var,accel_innov_test_ratio,accel_noise_var,valid
406805020,406804992,0.32916358,4.036446e-06,1.5279138,7.520868,0.034489527,7.475462,1
406902827,406902796,0.32913196,4.034636e-06,-1.8274002,7.4393787,0.049875602,7.415073,1
407002967,407002935,0.32924956,4.033953e-06,-4.0176024,7.4661646,0.24021152,7.5124335,1
407100777,407100743,0.32938498,4.0286736e-06,-1.0383338,7.941282,0.015084845,7.9049964,1
407199558,407199530,0.32941154,4.021616e-06,2.1541564,8.26021,0.062419586,8.240224,1
407298614,407298586,0.32927397,4.0163445e-06,-1.8522687,8.033115,0.047454946,8.008619,1
407402974,407402946,0.32915822,4.0129453e-06,0.7644723,7.7251334,0.008405722,7.6850023,1
407500787,407500759,0.32918507,4.0077016e-06,-5.349171,7.6471295,0.4157498,7.7410064,1
407599480,407599452,0.32912952,4.0025825e-06,1.3281544,7.957746,0.02463001,7.925892,1
407698834,407698807,0.32912022,3.997629e-06,0.66068095,7.8010244,0.0062171225,7.7619925,1
407798883,407798855,0.32906947,3.9930947e-06,-3.2612522,7.689722,0.15367939,7.7073264,1
407900989,407900958,0.32914463,3.9889205e-06,-3.1738505,8.026938,0.1394378,8.034978,1
408001199,408001168,0.3292984,3.981534e-06,-0.4354354,8.216893,0.0025638777,8.172814,1
408098803,408098775,0.32916865,3.9733113e-06,0.8836348,8.210161,0.010566994,8.172933,1
408203602,408203574,0.3291089,3.970684e-06,-0.64345515,7.896003,0.005826218,7.8390346,1
408301347,408301319,0.3289744,3.9668003e-06,3.0662496,7.739122,0.13498354,7.7395263,1
408400231,408400203,0.32917404,3.962274e-06,-1.7507532,7.6320996,0.044623468,7.608892,1
408503786,408503758,0.32911065,3.9578863e-06,-0.044843275,7.307748,3.057515e-05,7.2553964,1
408597743,408597715,0.32900602,3.950094e-06,4.007554,7.219595,0.24717437,7.249758,1
408701213,408701185,0.32915494,3.9435536e-06,-3.9467347,7.191469,0.24066655,7.2424026,1
408801450,408801419,0.32910296,3.934913e-06,1.9038084,7.000124,0.05753051,6.9786043,1
408899486,408899458,0.32923132,3.9271467e-06,-3.0284762,7.075047,0.1440378,7.07938,1
409002908,409002877,0.32910454,3.9230868e-06,2.4750955,7.258299,0.09377921,7.245993,1
409101661,409101631,0.3291389,3.9181054e-06,-3.6761537,7.2429996,0.20731291,7.268613,1
409200514,409200437,0.3290826,3.912939e-06,5.119891,7.3144627,0.39819568,7.3922377,1
409299456,409299378,0.3291684,3.907904e-06,-0.36287808,7.7055497,0.0018987831,7.6692185,1
409405194,409405163,0.32926697,3.9047454e-06,0.8964428,7.4453425,0.011992728,7.406063,1
409501928,409501901,0.32944518,3.896432e-06,-1.4919405,7.2444663,0.03413926,7.202371,1
409600794,409600766,0.32964393,3.887293e-06,-1.0286691,7.0229225,0.01674137,6.989669,1
409699928,409699900,0.32964262,3.8794506e-06,-4.146302,6.8340025,0.27951443,6.8690176,1
409798431,409798401,0.32950392,3.87162e-06,0.98903537,6.819588,0.015937602,6.792646,1
409902047,409901963,0.3295964,3.865343e-06,-5.297007,6.6989636,0.4653835,6.8209,1
410000769,410000742,0.32960224,3.857255e-06,-0.2582751,7.1124353,0.0010420876,7.077187,1
410100284,410100256,0.32972035,3.8499643e-06,1.3066479,6.9347115,0.027355598,6.9102416,1
410198999,410198968,0.32961756,3.8430594e-06,1.0679212,6.7732916,0.018708376,6.7457166,1
410302415,410302387,0.32962698,3.838448e-06,-3.6756387,6.7214947,0.22333524,6.7539344,1
410402574,410402546,0.3295278,3.8333715e-06,-0.1792979,7.1322536,0.00050081935,7.092535,1
410500199,410500169,0.32953197,3.830978e-06,4.437275,7.6044683,0.28768772,7.6610336,1
410598847,410598819,0.329603,3.8290846e-06,0.12739259,7.7404585,0.00023295882,7.7062397,1
410702832,410702804,0.32971218,3.825197e-06,-3.4594033,7.742508,0.17174268,7.757693,1
410801690,410801662,0.32971004,3.8190465e-06,1.262952,7.526192,0.023548098,7.496886,1
410900518,410900491,0.32953623,3.8138182e-06,0.099881895,7.3428884,0.00015096075,7.3055387,1
410999506,410999472,0.32961348,3.8089117e-06,2.7512836,7.124129,0.11805829,7.1254196,1
411098062,411098034,0.32968283,3.8015824e-06,-3.6241777,7.2019353,0.20264095,7.2203784,1
411201517,411201489,0.32975513,3.794985e-06,-1.6229687,7.162238,0.04086288,7.126694,1
411300580,411300496,0.3298688,3.7888956e-06,0.8870865,7.2835784,0.012004515,7.2387843,1
411399517,411399433,0.3299071,3.7834143e-06,0.9408239,6.9416595,0.014168077,6.9123464,1
411498555,411498527,0.33003607,3.7778466e-06,-0.37869436,6.763977,0.002355771,6.729448,1
411597649,411597610,0.33012044,3.7723999e-06,2.6344414,6.643174,0.11608041,6.647635,1
411700833,411700797,0.3301496,3.7675832e-06,-4.8720503,6.8653474,0.3841656,6.956742,1
411799645,411799510,0.33020133,3.7610314e-06,1.5109452,7.071658,0.035870187,7.0512543,1
411898535,411898507,0.33024296,3.7555594e-06,-2.8496544,6.8703074,0.13133053,6.8660145,1
412002141,412002113,0.33013493,3.7523519e-06,2.0996876,6.653347,0.07362524,6.643815,1
412101160,412101132,0.3300338,3.7484174e-06,3.0362337,6.5459504,0.15647867,6.5651417,1
412200212,412200184,0.33001292,3.7473383e-06,-2.0208244,6.6305304,0.06843312,6.614845,1
412298816,412298788,0.32983464,3.7486448e-06,-2.4627638,6.6642604,0.10112326,6.6609483,1
412397604,412397576,0.32992867,3.7482346e-06,-4.080571,6.7923603,0.2723822,6.833029,1
412501105,412501077,0.32998875,3.7458062e-06,-6.486374,7.4653816,0.62619483,7.685491,1
412599980,412599952,0.32997438,3.7411905e-06,3.4595098,8.291365,0.16038384,8.30411,1
412699916,412699888,0.3298737,3.7391592e-06,-0.02699557,8.31627,9.736747e-06,8.271752,1
412798111,412798080,0.32981175,3.7378168e-06,3.1597636,8.097098,0.13700527,8.100952,1
412901613,412901585,0.329899,3.737407e-06,-3.222312,7.9650044,0.14484604,7.9763494,1
413000195,413000167,0.32997563,3.7319378e-06,-0.45165014,7.720968,0.002935554,7.684853,1
413099169,413099139,0.32996526,3.7263173e-06,-0.90992916,7.4747176,0.012307727,7.44272,1
413198038,413198010,0.32988447,3.7230614e-06,1.0335913,7.2952404,0.016271047,7.264814,1
413301567,413301539,0.3299907,3.7220095e-06,-4.3494215,7.2008996,0.29189974,7.270295,1
413400750,413400722,0.32998246,3.7190275e-06,1.3523515,7.3006806,0.027833855,7.2735605,1
413499346,413499318,0.3300331,3.7142229e-06,0.30758238,7.3777165,0.0014248148,7.3431106,1
413598282,413598254,0.32995635,3.7076932e-06,1.1529671,7.111766,0.020768918,7.0849075,1
413701946,413701917,0.3298271,3.7056066e-06,1.5243702,6.804006,0.03794667,6.781625,1
413801982,413801954,0.32976186,3.7054454e-06,-0.047649622,6.6407194,3.79893e-05,6.605712,1
413905024,413904996,0.32975748,3.707207e-06,-0.15415168,6.4024444,0.00041239007,6.368906,1
413998891,413998855,0.32980275,3.7032905e-06,-2.8042624,6.481958,0.1347996,6.4867177,1
414102530,414102503,0.3299804,3.6993113e-06,4.1912637,6.867325,0.2842234,6.938611,1
414202417,414202385,0.33000234,3.694981e-06,-2.6584592,7.1572723,0.10971599,7.153098,1
414299837,414299806,0.33005828,3.688698e-06,1.1260409,7.1776314,0.019628393,7.1493526,1
414399118,414399090,0.32994252,3.684423e-06,3.01363,6.9258657,0.14570124,6.932085,1
414502211,414502178,0.32989162,3.6798374e-06,3.820579,6.997797,0.23176858,7.0423675,1
414601370,414601339,0.3299744,3.6753352e-06,-3.894402,7.33082,0.22987224,7.3634806,1
414700282,414700254,0.3297741,3.6730662e-06,5.0958796,7.6999445,0.37472117,7.772307,1
414799055,414798975,0.3298471,3.6695008e-06,-1.5789686,7.8030033,0.035501175,7.7780404,1
414897867,414897839,0.32978523,3.6673673e-06,-3.6100225,7.5481486,0.191839,7.572507,1
415001315,415001287,0.329807,3.668157e-06,-0.0061900616,7.515215,5.66508e-07,7.463674,1
415100283,415100252,0.32983768,3.6662757e-06,-3.690218,7.511771,0.20142768,7.537773,1
415199533,415199505,0.3296959,3.6644985e-06,3.5688286,7.6157074,0.18582264,7.6308722,1
415303657,415303627,0.32968566,3.6658598e-06,0.5949422,7.398972,0.005315396,7.360473,1
415401934,415401906,0.3298544,3.6633091e-06,-1.8206933,7.191305,0.051218085,7.162959,1
415496023,415495987,0.33002976,3.6595081e-06,-7.255873,7.5480843,0.77499723,7.8412037,1
415599636,415599608,0.32997677,3.6514507e-06,-4.330019,8.409523,0.24772267,8.450181,1
415698435,415698407,0.32981125,3.6490608e-06,-0.53788733,8.689324,0.0036995946,8.650761,1
415801907,415801879,0.32974595,3.6503336e-06,1.3210607,8.693078,0.022306398,8.640045,1
415900763,415900735,0.32974052,3.6498393e-06,0.9952051,8.417866,0.013073164,8.381262,1
416000125,416000097,0.32968614,3.6507063e-06,-1.0337825,8.4826765,0.013998547,8.447708,1
416098816,416098788,0.3296952,3.6530294e-06,-4.491108,8.365452,0.26790145,8.418252,1
416202206,416202122,0.3297072,3.6556403e-06,5.857638,9.431714,0.40421447,9.5894,1
416301026,416300998,0.32964805,3.6571362e-06,1.5641425,10.107217,0.026895432,10.070022,1
416400114,416400086,0.32963932,3.6586807e-06,-2.644207,10.08823,0.07700758,10.072518,1
416499303,416499266,0.32958332,3.658435e-06,3.6469603,9.974356,0.14816126,9.982178,1
416608076,416608048,0.32958913,3.6572262e-06,1.2172194,9.7042,0.016964281,9.6582575,1
416701503,416701476,0.32946292,3.6595186e-06,1.7286814,9.376769,0.035410672,9.341905,1
416800412,416800371,0.3294438,3.6625054e-06,2.089302,9.0191145,0.053776935,8.992423,1
416899272,416899244,0.3294296,3.665214e-06,3.6428943,8.920903,0.16528817,8.931379,1
417002491,417002460,0.32942024,3.6697231e-06,2.3214438,9.196189,0.06511274,9.161741,1
417101432,417101401,0.32949194,3.6727392e-06,-4.9913197,9.541733,0.2901089,9.647949,1
417206546,417206518,0.32959795,3.6752806e-06,1.9325235,10.149686,0.0408841,10.097139,1
417299729,417299698,0.32956877,3.672067e-06,3.1116042,9.943824,0.10818643,9.937536,1
417398459,417398428,0.3295878,3.6696724e-06,0.88422906,9.812163,0.008853649,9.768962,1
417497164,417497136,0.32951936,3.6702943e-06,1.6135819,9.435728,0.030659432,9.402369,1
417600606,417600578,0.3294293,3.6742774e-06,1.9933695,9.120034,0.04841017,9.093177,1
417699824,417699796,0.32942754,3.6749268e-06,2.5916252,8.870997,0.08412585,8.855525,1
417798812,417798784,0.3294266,3.6746733e-06,1.6653008,8.813018,0.034963768,8.781392,1
417902273,417902245,0.32931197,3.6765382e-06,0.047320038,8.505212,2.9252471e-05,8.4434595,1
418001082,418001055,0.3293282,3.6767008e-06,0.84367967,8.336998,0.009486433,8.297875,1
418099735,418099704,0.32934588,3.6760377e-06,0.5204319,8.456884,0.0035585647,8.418118,1
418198647,418198608,0.329362,3.6750241e-06,2.9915175,8.3988495,0.11839157,8.396145,1
418303166,418303139,0.32936382,3.6755464e-06,-1.4756099,8.304175,0.029134268,8.271478,1
418401408,418401368,0.32924405,3.674726e-06,2.2392058,8.211044,0.06784958,8.182123,1
418500242,418500214,0.3292249,3.67342e-06,1.4738408,7.9530745,0.03034755,7.9212384,1
418605179,418605151,0.32923672,3.673571e-06,-5.00294,7.97032,0.34892523,8.102195,1
418702340,418702310,0.32903382,3.6726124e-06,2.7370746,8.109577,0.102643766,8.094562,1
418801508,418801477,0.32896617,3.6723466e-06,5.2807746,7.9410167,0.39019045,8.014734,1
418900210,418900182,0.32899192,3.6714944e-06,-3.6049137,8.239405,0.17524734,8.262215,1
418999563,418999532,0.328994,3.6707515e-06,0.44351804,8.154329,0.002680352,8.113682,1
419098462,419098434,0.32892957,3.6693964e-06,0.72933024,7.955269,0.007429354,7.9167285,1
419201743,419201712,0.32895154,3.6694655e-06,1.1043193,8.17008,0.016585192,8.117492,1
419300729,419300695,0.3289802,3.6683975e-06,-4.2415743,8.037033,0.24872296,8.086282,1
419399262,419399234,0.32930294,3.6664658e-06,-2.2881646,8.181927,0.071101114,8.164348,1
419498573,419498545,0.32948005,3.6718877e-06,-3.025618,31.799828,0.031986073,31.706547,1
419601768,419601737,0.32945848,3.6834263e-06,3.32514,31.552767,0.038934972,31.392338,1
419700818,419700733,0.32941252,3.6938202e-06,2.3470702,30.106731,0.020330407,29.98638,1
419799859,419799831,0.32938763,3.703859e-06,0.39692014,28.684803,0.00061025575,28.55378,1
419898555,419898527,0.3293815,3.7133093e-06,0.10388535,27.329323,4.3877037e-05,27.209003,1
420002040,420002012,0.32931855,3.7243162e-06,1.890728,27.015995,0.014702617,26.844955,1
420101166,420101138,0.32924792,3.7338298e-06,3.6354332,25.850275,0.056807365,25.770674,1
420200085,420200057,0.32922754,3.7430773e-06,-0.33906817,24.723242,0.00051668537,24.616709,1
420298780,420298753,0.32916898,3.752213e-06,1.566545,23.657108,0.011526079,23.550032,1
420397894,420397866,0.32911992,3.7612785e-06,1.2808492,22.565767,0.008077991,22.463974,1
420501598,420501567,0.32906264,3.7715154e-06,2.1407702,21.501966,0.023682056,21.359856,1
420600355,420600327,0.3290012,3.7799532e-06,1.5548143,20.434855,0.013144467,20.342813,1
420699154,420699127,0.32893923,3.788275e-06,1.2354317,19.460186,0.00871461,19.371695,1
420802411,420802368,0.32886812,3.7974653e-06,1.4167347,18.529818,0.012035481,18.40743,1
420901360,420901332,0.32879373,3.8053713e-06,1.3797889,17.607946,0.012013624,17.527327,1
421000518,421000488,0.32871202,3.8129049e-06,1.3945389,16.766985,0.012887355,16.68853,1
421099580,421099552,0.32862517,3.820277e-06,1.5053753,15.96624,0.015770461,15.890308,1
421198546,421198515,0.3285322,3.827429e-06,1.4130551,15.203846,0.014592248,15.130987,1
421301549,421301517,0.32843184,3.8353023e-06,1.5871186,14.476874,0.019333098,14.380221,1
421400465,421400426,0.32832527,3.841841e-06,1.6548065,13.754847,0.022120563,13.694305,1
421499357,421499326,0.32821098,3.8479798e-06,1.6424111,13.098474,0.022882346,13.041218,1
421598819,421598791,0.32808706,3.853966e-06,1.6890538,12.477203,0.025405467,12.416855,1
421702163,421702124,0.32795608,3.8607404e-06,1.7405359,11.85618,0.028390866,11.799448,1
421801191,421801162,0.32781482,3.8659946e-06,1.7373881,11.292312,0.029700812,11.2374325,1
421900010,421899982,0.3276648,3.87076e-06,1.6718138,10.753522,0.028879028,10.702999,1
421998632,421998604,0.32750437,3.875153e-06,1.7060864,10.241297,0.031579453,10.195211,1
422102213,422102100,0.32733595,3.880614e-06,1.8756713,9.753924,0.040076666,9.687813,1
422201026,422200998,0.32715225,3.8842454e-06,1.7697625,9.272022,0.037532978,9.2285795,1
422300244,422300213,0.3269545,3.8874928e-06,1.8793448,8.832693,0.0444301,8.789811,1
422404401,422404365,0.32674748,3.8916287e-06,1.872479,8.3938875,0.04641178,8.350521,1
422497727,422497699,0.3265252,3.8924086e-06,1.9196861,8.009646,0.05112162,7.976044,1
422601414,422601371,0.32628906,3.895726e-06,1.9673344,7.6323204,0.05634524,7.579941,1
422700150,422700122,0.3260381,3.896981e-06,1.9732313,7.254218,0.05963797,7.220998,1
422798993,422798966,0.32577386,3.8977273e-06,2.0233433,6.910989,0.065819785,6.878441,1
422898390,422898351,0.32549235,3.898031e-06,2.0547826,6.582771,0.0712657,6.550631,1
423002295,423002003,0.32519323,3.8990565e-06,2.0607803,6.2712803,0.07524275,6.225616,1
423100587,423100556,0.32487667,3.897943e-06,2.0245492,5.960523,0.07640641,5.9314194,1
423204278,423204247,0.3245406,3.897697e-06,2.1218648,5.677259,0.088115886,5.637072,1
423298433,423298405,0.32418665,3.8939434e-06,2.0949502,5.4074454,0.09018052,5.3820195,1
423401854,423401826,0.32381278,3.8921335e-06,2.125275,5.139885,0.09764147,5.11499,1
423500975,423500944,0.32342035,3.8881976e-06,2.128216,4.8959565,0.10279012,4.871092,1
423599834,423599806,0.32300735,3.8833286e-06,2.1252935,4.662026,0.107651636,4.6391363,1
423698803,423698775,0.32257318,3.8775697e-06,2.1255367,4.4404864,0.11304833,4.4177437,1
423801894,423801866,0.322113,3.8721832e-06,2.1938148,4.2182527,0.12677243,4.1984196,1
423901006,423900978,0.32163438,3.8647004e-06,2.1316807,4.0159173,0.12572366,3.9972835,1
424000088,424000060,0.3211298,3.8560484e-06,2.1158433,3.8247092,0.13005471,3.8057716,1
424098624,424098596,0.32060108,3.846285e-06,2.1386118,3.6425397,0.13951379,3.6242404,1
424202396,424202360,0.32004368,3.836848e-06,2.1049328,3.4682271,0.14194708,3.4424574,1
424287568,0,nan,nan,nan,nan,nan,nan,0
