timestamp,accel_device_id_primary,accel_device_ids[0],accel_device_ids[1],accel_device_ids[2],accel_device_ids[3],accel_inconsistency_m_s_s[0],accel_inconsistency_m_s_s[1],accel_inconsistency_m_s_s[2],accel_inconsistency_m_s_s[3],gyro_device_id_primary,gyro_device_ids[0],gyro_device_ids[1],gyro_device_ids[2],gyro_device_ids[3],gyro_inconsistency_rad_s[0],gyro_inconsistency_rad_s[1],gyro_inconsistency_rad_s[2],gyro_inconsistency_rad_s[3],accel_healthy[0],accel_healthy[1],accel_healthy[2],accel_healthy[3],gyro_healthy[0],gyro_healthy[1],gyro_healthy[2],gyro_healthy[3]
394872937,2162698,2162698,1114122,0,0,0.33052573,0.3305257,0.0,0.0,2162698,2162698,2228234,0,0,0.0061446135,0.0061446135,0.0,0.0,1,1,0,0,1,1,0,0
395070854,2162698,2162698,1114122,0,0,0.24616423,0.24616422,0.0,0.0,2162698,2162698,2228234,0,0,0.0045570973,0.004557097,0.0,0.0,1,1,0,0,1,1,0,0
395273022,2162698,2162698,1114122,0,0,0.2094776,0.20947756,0.0,0.0,2162698,2162698,2228234,0,0,0.0017332487,0.0017332488,0.0,0.0,1,1,0,0,1,1,0,0
395470868,2162698,2162698,1114122,0,0,0.16335145,0.16335155,0.0,0.0,2162698,2162698,2228234,0,0,0.00373169,0.0037316896,0.0,0.0,1,1,0,0,1,1,0,0
395668831,2162698,2162698,1114122,0,0,0.15271111,0.15271114,0.0,0.0,2162698,2162698,2228234,0,0,0.0035275784,0.0035275784,0.0,0.0,1,1,0,0,1,1,0,0
395871136,2162698,2162698,1114122,0,0,0.07878348,0.0787835,0.0,0.0,2162698,2162698,2228234,0,0,0.003981547,0.003981547,0.0,0.0,1,1,0,0,1,1,0,0
396069039,2162698,2162698,1114122,0,0,0.11886647,0.11886649,0.0,0.0,2162698,2162698,2228234,0,0,0.0034365766,0.0034365766,0.0,0.0,1,1,0,0,1,1,0,0
396271423,2162698,2162698,1114122,0,0,0.12689312,0.12689297,0.0,0.0,2162698,2162698,2228234,0,0,0.0026150038,0.0026150034,0.0,0.0,1,1,0,0,1,1,0,0
396473778,2162698,2162698,1114122,0,0,0.2850974,0.28509736,0.0,0.0,2162698,2162698,2228234,0,0,0.0030163608,0.003016361,0.0,0.0,1,1,0,0,1,1,0,0
396671547,2162698,2162698,1114122,0,0,0.045994956,0.045994975,0.0,0.0,2162698,2162698,2228234,0,0,0.0022132571,0.0022132571,0.0,0.0,1,1,0,0,1,1,0,0
396869353,2162698,2162698,1114122,0,0,0.39023444,0.39023444,0.0,0.0,2162698,2162698,2228234,0,0,0.00663563,0.006635631,0.0,0.0,1,1,0,0,1,1,0,0
397071880,2162698,2162698,1114122,0,0,0.3220373,0.32203722,0.0,0.0,2162698,2162698,2228234,0,0,0.0027550205,0.0027550205,0.0,0.0,1,1,0,0,1,1,0,0
397269667,2162698,2162698,1114122,0,0,0.24420147,0.24420148,0.0,0.0,2162698,2162698,2228234,0,0,0.0038612639,0.003861264,0.0,0.0,1,1,0,0,1,1,0,0
397472010,2162698,2162698,1114122,0,0,0.21108434,0.21108434,0.0,0.0,2162698,2162698,2228234,0,0,0.002717171,0.0027171709,0.0,0.0,1,1,0,0,1,1,0,0
397674319,2162698,2162698,1114122,0,0,0.23757042,0.23757039,0.0,0.0,2162698,2162698,2228234,0,0,0.004358225,0.004358225,0.0,0.0,1,1,0,0,1,1,0,0
397872267,2162698,2162698,1114122,0,0,0.31328624,0.31328633,0.0,0.0,2162698,2162698,2228234,0,0,0.003474182,0.003474182,0.0,0.0,1,1,0,0,1,1,0,0
398070089,2162698,2162698,1114122,0,0,0.2002341,0.20023417,0.0,0.0,2162698,2162698,2228234,0,0,0.0038601502,0.0038601507,0.0,0.0,1,1,0,0,1,1,0,0
398272715,2162698,2162698,1114122,0,0,0.25248122,0.25248134,0.0,0.0,2162698,2162698,2228234,0,0,0.0036212273,0.003621227,0.0,0.0,1,1,0,0,1,1,0,0
398470345,2162698,2162698,1114122,0,0,0.07670777,0.07670777,0.0,0.0,2162698,2162698,2228234,0,0,0.0052504004,0.0052504004,0.0,0.0,1,1,0,0,1,1,0,0
398668106,2162698,2162698,1114122,0,0,0.04921195,0.04921192,0.0,0.0,2162698,2162698,2228234,0,0,0.0056379363,0.0056379368,0.0,0.0,1,1,0,0,1,1,0,0
398870514,2162698,2162698,1114122,0,0,0.05558771,0.055587705,0.0,0.0,2162698,2162698,2228234,0,0,0.0034086574,0.0034086572,0.0,0.0,1,1,0,0,1,1,0,0
399072956,2162698,2162698,1114122,0,0,0.29688478,0.29688472,0.0,0.0,2162698,2162698,2228234,0,0,0.0048970217,0.004897022,0.0,0.0,1,1,0,0,1,1,0,0
399270760,2162698,2162698,1114122,0,0,0.021845715,0.021845743,0.0,0.0,2162698,2162698,2228234,0,0,0.0074373907,0.0074373907,0.0,0.0,1,1,0,0,1,1,0,0
399473161,2162698,2162698,1114122,0,0,0.1377315,0.1377315,0.0,0.0,2162698,2162698,2228234,0,0,0.0023181615,0.0023181622,0.0,0.0,1,1,0,0,1,1,0,0
399670909,2162698,2162698,1114122,0,0,0.17438349,0.17438337,0.0,0.0,2162698,2162698,2228234,0,0,0.0042499686,0.004249969,0.0,0.0,1,1,0,0,1,1,0,0
399868784,2162698,2162698,1114122,0,0,0.04057767,0.04057766,0.0,0.0,2162698,2162698,2228234,0,0,0.0028386163,0.0028386163,0.0,0.0,1,1,0,0,1,1,0,0
400071167,2162698,2162698,1114122,0,0,0.19501169,0.19501172,0.0,0.0,2162698,2162698,2228234,0,0,0.0028073792,0.0028073792,0.0,0.0,1,1,0,0,1,1,0,0
400269014,2162698,2162698,1114122,0,0,0.03619025,0.036190283,0.0,0.0,2162698,2162698,2228234,0,0,0.0062670247,0.0062670247,0.0,0.0,1,1,0,0,1,1,0,0
400471570,2162698,2162698,1114122,0,0,0.1936899,0.19368987,0.0,0.0,2162698,2162698,2228234,0,0,0.002292866,0.002292866,0.0,0.0,1,1,0,0,1,1,0,0
400673831,2162698,2162698,1114122,0,0,0.17076063,0.17076063,0.0,0.0,2162698,2162698,2228234,0,0,0.0025481842,0.0025481842,0.0,0.0,1,1,0,0,1,1,0,0
400871705,2162698,2162698,1114122,0,0,0.07184774,0.07184762,0.0,0.0,2162698,2162698,2228234,0,0,0.002948343,0.0029483438,0.0,0.0,1,1,0,0,1,1,0,0
401069482,2162698,2162698,1114122,0,0,0.39796984,0.39796972,0.0,0.0,2162698,2162698,2228234,0,0,0.00509123,0.0050912304,0.0,0.0,1,1,0,0,1,1,0,0
401271831,2162698,2162698,1114122,0,0,0.11956037,0.11956028,0.0,0.0,2162698,2162698,2228234,0,0,0.0017066626,0.0017066628,0.0,0.0,1,1,0,0,1,1,0,0
401469767,2162698,2162698,1114122,0,0,0.050580606,0.050580617,0.0,0.0,2162698,2162698,2228234,0,0,0.005068842,0.005068842,0.0,0.0,1,1,0,0,1,1,0,0
401672410,2162698,2162698,1114122,0,0,0.06817745,0.068177365,0.0,0.0,2162698,2162698,2228234,0,0,0.0048969616,0.004896961,0.0,0.0,1,1,0,0,1,1,0,0
401874403,2162698,2162698,1114122,0,0,0.10551865,0.10551867,0.0,0.0,2162698,2162698,2228234,0,0,0.0020782254,0.0020782254,0.0,0.0,1,1,0,0,1,1,0,0
402072265,2162698,2162698,1114122,0,0,0.14640296,0.14640297,0.0,0.0,2162698,2162698,2228234,0,0,0.0023752584,0.0023752588,0.0,0.0,1,1,0,0,1,1,0,0
402270199,2162698,2162698,1114122,0,0,0.11709351,0.117093556,0.0,0.0,2162698,2162698,2228234,0,0,0.0028729911,0.0028729911,0.0,0.0,1,1,0,0,1,1,0,0
402472579,2162698,2162698,1114122,0,0,0.09730219,0.097302176,0.0,0.0,2162698,2162698,2228234,0,0,0.0016397756,0.0016397756,0.0,0.0,1,1,0,0,1,1,0,0
402670329,2162698,2162698,1114122,0,0,0.084696054,0.08469598,0.0,0.0,2162698,2162698,2228234,0,0,0.002542944,0.0025429444,0.0,0.0,1,1,0,0,1,1,0,0
402868165,2162698,2162698,1114122,0,0,0.18311891,0.18311888,0.0,0.0,2162698,2162698,2228234,0,0,0.00425322,0.00425322,0.0,0.0,1,1,0,0,1,1,0,0
403070580,2162698,2162698,1114122,0,0,0.13632034,0.13632032,0.0,0.0,2162698,2162698,2228234,0,0,0.0019164513,0.0019164514,0.0,0.0,1,1,0,0,1,1,0,0
403272903,2162698,2162698,1114122,0,0,0.11296561,0.11296558,0.0,0.0,2162698,2162698,2228234,0,0,0.0028246623,0.0028246618,0.0,0.0,1,1,0,0,1,1,0,0
403470774,2162698,2162698,1114122,0,0,0.10998192,0.109981924,0.0,0.0,2162698,2162698,2228234,0,0,0.0022163207,0.002216321,0.0,0.0,1,1,0,0,1,1,0,0
403673193,2162698,2162698,1114122,0,0,0.18688433,0.18688422,0.0,0.0,2162698,2162698,2228234,0,0,0.004220562,0.0042205625,0.0,0.0,1,1,0,0,1,1,0,0
403871059,2162698,2162698,1114122,0,0,0.051653165,0.051653102,0.0,0.0,2162698,2162698,2228234,0,0,0.0019819567,0.001981957,0.0,0.0,1,1,0,0,1,1,0,0
404068858,2162698,2162698,1114122,0,0,0.18194509,0.18194506,0.0,0.0,2162698,2162698,2228234,0,0,0.004087119,0.0040871194,0.0,0.0,1,1,0,0,1,1,0,0
404271508,2162698,2162698,1114122,0,0,0.10356955,0.10356949,0.0,0.0,2162698,2162698,2228234,0,0,0.0028994745,0.0028994752,0.0,0.0,1,1,0,0,1,1,0,0
404473539,2162698,2162698,1114122,0,0,0.23430248,0.23430236,0.0,0.0,2162698,2162698,2228234,0,0,0.0036190588,0.003619059,0.0,0.0,1,1,0,0,1,1,0,0
404671481,2162698,2162698,1114122,0,0,0.08307595,0.08307595,0.0,0.0,2162698,2162698,2228234,0,0,0.003167174,0.0031671738,0.0,0.0,1,1,0,0,1,1,0,0
404873808,2162698,2162698,1114122,0,0,0.116844125,0.11684415,0.0,0.0,2162698,2162698,2228234,0,0,0.0028662772,0.0028662772,0.0,0.0,1,1,0,0,1,1,0,0
405071664,2162698,2162698,1114122,0,0,0.18482147,0.18482147,0.0,0.0,2162698,2162698,2228234,0,0,0.0033416892,0.003341689,0.0,0.0,1,1,0,0,1,1,0,0
405269769,2162698,2162698,1114122,0,0,0.2427854,0.24278523,0.0,0.0,2162698,2162698,2228234,0,0,0.0037798174,0.0037798185,0.0,0.0,1,1,0,0,1,1,0,0
405471920,2162698,2162698,1114122,0,0,0.04182889,0.04182889,0.0,0.0,2162698,2162698,2228234,0,0,0.0035967622,0.0035967617,0.0,0.0,1,1,0,0,1,1,0,0
405669863,2162698,2162698,1114122,0,0,0.09830774,0.09830773,0.0,0.0,2162698,2162698,2228234,0,0,0.0049149776,0.0049149776,0.0,0.0,1,1,0,0,1,1,0,0
405872070,2162698,2162698,1114122,0,0,0.12629142,0.12629136,0.0,0.0,2162698,2162698,2228234,0,0,0.0029576323,0.0029576318,0.0,0.0,1,1,0,0,1,1,0,0
406069962,2162698,2162698,1114122,0,0,0.17448756,0.17448764,0.0,0.0,2162698,2162698,2228234,0,0,0.0033095095,0.0033095095,0.0,0.0,1,1,0,0,1,1,0,0
406272463,2162698,2162698,1114122,0,0,0.11358678,0.11358682,0.0,0.0,2162698,2162698,2228234,0,0,0.0055033816,0.0055033816,0.0,0.0,1,1,0,0,1,1,0,0
406470213,2162698,2162698,1114122,0,0,0.18599278,0.18599282,0.0,0.0,2162698,2162698,2228234,0,0,0.004419013,0.004419013,0.0,0.0,1,1,0,0,1,1,0,0
406672591,2162698,2162698,1114122,0,0,0.26275367,0.26275367,0.0,0.0,2162698,2162698,2228234,0,0,0.0034826829,0.0034826826,0.0,0.0,1,1,0,0,1,1,0,0
406870456,2162698,2162698,1114122,0,0,0.10326462,0.10326469,0.0,0.0,2162698,2162698,2228234,0,0,0.004298169,0.0042981696,0.0,0.0,1,1,0,0,1,1,0,0
407068270,2162698,2162698,1114122,0,0,0.3896748,0.3896748,0.0,0.0,2162698,2162698,2228234,0,0,0.0028517423,0.0028517412,0.0,0.0,1,1,0,0,1,1,0,0
407270684,2162698,2162698,1114122,0,0,0.106004566,0.10600444,0.0,0.0,2162698,2162698,2228234,0,0,0.005817203,0.005817203,0.0,0.0,1,1,0,0,1,1,0,0
407473038,2162698,2162698,1114122,0,0,0.18249956,0.18249974,0.0,0.0,2162698,2162698,2228234,0,0,0.002125187,0.002125187,0.0,0.0,1,1,0,0,1,1,0,0
407670823,2162698,2162698,1114122,0,0,0.22606808,0.22606802,0.0,0.0,2162698,2162698,2228234,0,0,0.0040662377,0.004066237,0.0,0.0,1,1,0,0,1,1,0,0
407873211,2162698,2162698,1114122,0,0,0.17715327,0.17715316,0.0,0.0,2162698,2162698,2228234,0,0,0.0039409543,0.0039409553,0.0,0.0,1,1,0,0,1,1,0,0
408071122,2162698,2162698,1114122,0,0,0.15796374,0.15796371,0.0,0.0,2162698,2162698,2228234,0,0,0.0038587952,0.0038587952,0.0,0.0,1,1,0,0,1,1,0,0
408269020,2162698,2162698,1114122,0,0,0.15215448,0.15215458,0.0,0.0,2162698,2162698,2228234,0,0,0.0029542348,0.002954235,0.0,0.0,1,1,0,0,1,1,0,0
408471350,2162698,2162698,1114122,0,0,0.12189457,0.121894486,0.0,0.0,2162698,2162698,2228234,0,0,0.0038932757,0.003893276,0.0,0.0,1,1,0,0,1,1,0,0
408673843,2162698,2162698,1114122,0,0,0.14671305,0.14671303,0.0,0.0,2162698,2162698,2228234,0,0,0.004249762,0.0042497623,0.0,0.0,1,1,0,0,1,1,0,0
408871736,2162698,2162698,1114122,0,0,0.15824893,0.15824893,0.0,0.0,2162698,2162698,2228234,0,0,0.0042153667,0.004215366,0.0,0.0,1,1,0,0,1,1,0,0
409073911,2162698,2162698,1114122,0,0,0.20528921,0.20528921,0.0,0.0,2162698,2162698,2228234,0,0,0.0041487385,0.0041487385,0.0,0.0,1,1,0,0,1,1,0,0
409271748,2162698,2162698,1114122,0,0,0.13604857,0.13604869,0.0,0.0,2162698,2162698,2228234,0,0,0.002826774,0.002826774,0.0,0.0,1,1,0,0,1,1,0,0
409469672,2162698,2162698,1114122,0,0,0.060365558,0.060365565,0.0,0.0,2162698,2162698,2228234,0,0,0.0055417907,0.005541791,0.0,0.0,1,1,0,0,1,1,0,0
409671977,2162698,2162698,1114122,0,0,0.19932795,0.1993279,0.0,0.0,2162698,2162698,2228234,0,0,0.0013492119,0.0013492118,0.0,0.0,1,1,0,0,1,1,0,0
409869885,2162698,2162698,1114122,0,0,0.1425654,0.14256547,0.0,0.0,2162698,2162698,2228234,0,0,0.0051732534,0.0051732534,0.0,0.0,1,1,0,0,1,1,0,0
410072216,2162698,2162698,1114122,0,0,0.2892528,0.28925273,0.0,0.0,2162698,2162698,2228234,0,0,0.005038439,0.005038439,0.0,0.0,1,1,0,0,1,1,0,0
410274690,2162698,2162698,1114122,0,0,0.13641714,0.13641712,0.0,0.0,2162698,2162698,2228234,0,0,0.0043053306,0.0043053306,0.0,0.0,1,1,0,0,1,1,0,0
410472456,2162698,2162698,1114122,0,0,0.092286915,0.09228692,0.0,0.0,2162698,2162698,2228234,0,0,0.0037908705,0.0037908703,0.0,0.0,1,1,0,0,1,1,0,0
410670290,2162698,2162698,1114122,0,0,0.056870673,0.05687066,0.0,0.0,2162698,2162698,2228234,0,0,0.0028012067,0.002801207,0.0,0.0,1,1,0,0,1,1,0,0
411070554,2162698,2162698,1114122,0,0,0.15061915,0.15061921,0.0,0.0,2162698,2162698,2228234,0,0,0.002510039,0.0025100391,0.0,0.0,1,1,0,0,1,1,0,0
411268449,2162698,2162698,1114122,0,0,0.4128757,0.4128758,0.0,0.0,2162698,2162698,2228234,0,0,0.0031929293,0.0031929298,0.0,0.0,1,1,0,0,1,1,0,0
411470812,2162698,2162698,1114122,0,0,0.30691046,0.30691043,0.0,0.0,2162698,2162698,2228234,0,0,0.0023637335,0.0023637337,0.0,0.0,1,1,0,0,1,1,0,0
411673136,2162698,2162698,1114122,0,0,0.08474815,0.08474809,0.0,0.0,2162698,2162698,2228234,0,0,0.0031345694,0.0031345692,0.0,0.0,1,1,0,0,1,1,0,0
411870984,2162698,2162698,1114122,0,0,0.083516635,0.0835166,0.0,0.0,2162698,2162698,2228234,0,0,0.0017897477,0.0017897476,0.0,0.0,1,1,0,0,1,1,0,0
412073327,2162698,2162698,1114122,0,0,0.13074818,0.13074826,0.0,0.0,2162698,2162698,2228234,0,0,0.004097881,0.0040978813,0.0,0.0,1,1,0,0,1,1,0,0
412271259,2162698,2162698,1114122,0,0,0.25921023,0.25921008,0.0,0.0,2162698,2162698,2228234,0,0,0.0028263833,0.0028263838,0.0,0.0,1,1,0,0,1,1,0,0
412469050,2162698,2162698,1114122,0,0,0.15797113,0.15797102,0.0,0.0,2162698,2162698,2228234,0,0,0.0030040336,0.003004034,0.0,0.0,1,1,0,0,1,1,0,0
412671410,2162698,2162698,1114122,0,0,0.13336238,0.13336223,0.0,0.0,2162698,2162698,2228234,0,0,0.0021358111,0.0021358114,0.0,0.0,1,1,0,0,1,1,0,0
412873783,2162698,2162698,1114122,0,0,0.10248557,0.10248538,0.0,0.0,2162698,2162698,2228234,0,0,0.0032119846,0.0032119844,0.0,0.0,1,1,0,0,1,1,0,0
413071808,2162698,2162698,1114122,0,0,0.10583911,0.10583921,0.0,0.0,2162698,2162698,2228234,0,0,0.0038691515,0.0038691522,0.0,0.0,1,1,0,0,1,1,0,0
413274063,2162698,2162698,1114122,0,0,0.18188675,0.18188669,0.0,0.0,2162698,2162698,2228234,0,0,0.003885233,0.0038852326,0.0,0.0,1,1,0,0,1,1,0,0
413471858,2162698,2162698,1114122,0,0,0.12401407,0.124013945,0.0,0.0,2162698,2162698,2228234,0,0,0.0029651227,0.0029651225,0.0,0.0,1,1,0,0,1,1,0,0
413669751,2162698,2162698,1114122,0,0,0.034529366,0.03452931,0.0,0.0,2162698,2162698,2228234,0,0,0.0040715532,0.0040715532,0.0,0.0,1,1,0,0,1,1,0,0
413872050,2162698,2162698,1114122,0,0,0.09795549,0.09795544,0.0,0.0,2162698,2162698,2228234,0,0,0.0033095179,0.0033095176,0.0,0.0,1,1,0,0,1,1,0,0
414070065,2162698,2162698,1114122,0,0,0.13303055,0.1330306,0.0,0.0,2162698,2162698,2228234,0,0,0.0042779604,0.0042779604,0.0,0.0,1,1,0,0,1,1,0,0
414272406,2162698,2162698,1114122,0,0,0.0958661,0.09586607,0.0,0.0,2162698,2162698,2228234,0,0,0.0024920518,0.002492052,0.0,0.0,1,1,0,0,1,1,0,0
414470262,2162698,2162698,1114122,0,0,0.14274362,0.14274357,0.0,0.0,2162698,2162698,2228234,0,0,0.0019053856,0.0019053856,0.0,0.0,1,1,0,0,1,1,0,0
414672612,2162698,2162698,1114122,0,0,0.10541103,0.1054111,0.0,0.0,2162698,2162698,2228234,0,0,0.003800683,0.0038006837,0.0,0.0,1,1,0,0,1,1,0,0
414870487,2162698,2162698,1114122,0,0,0.117586076,0.11758612,0.0,0.0,2162698,2162698,2228234,0,0,0.0050690584,0.005069059,0.0,0.0,1,1,0,0,1,1,0,0
415072758,2162698,2162698,1114122,0,0,0.11949891,0.119498886,0.0,0.0,2162698,2162698,2228234,0,0,0.004501037,0.004501037,0.0,0.0,1,1,0,0,1,1,0,0
415270620,2162698,2162698,1114122,0,0,0.06191698,0.06191701,0.0,0.0,2162698,2162698,2228234,0,0,0.003292102,0.0032921014,0.0,0.0,1,1,0,0,1,1,0,0
415468583,2162698,2162698,1114122,0,0,0.06654636,0.06654629,0.0,0.0,2162698,2162698,2228234,0,0,0.0037418366,0.0037418366,0.0,0.0,1,1,0,0,1,1,0,0
415670813,2162698,2162698,1114122,0,0,0.16436823,0.16436824,0.0,0.0,2162698,2162698,2228234,0,0,0.004915068,0.004915068,0.0,0.0,1,1,0,0,1,1,0,0
415873223,2162698,2162698,1114122,0,0,0.13577369,0.1357737,0.0,0.0,2162698,2162698,2228234,0,0,0.0032095916,0.0032095916,0.0,0.0,1,1,0,0,1,1,0,0
416071145,2162698,2162698,1114122,0,0,0.075239465,0.07523943,0.0,0.0,2162698,2162698,2228234,0,0,0.0019126103,0.0019126105,0.0,0.0,1,1,0,0,1,1,0,0
416273477,2162698,2162698,1114122,0,0,0.4534669,0.45346695,0.0,0.0,2162698,2162698,2228234,0,0,0.0037220328,0.003722033,0.0,0.0,1,1,0,0,1,1,0,0
416471296,2162698,2162698,1114122,0,0,0.14734691,0.14734687,0.0,0.0,2162698,2162698,2228234,0,0,0.0026062916,0.0026062916,0.0,0.0,1,1,0,0,1,1,0,0
416669160,2162698,2162698,1114122,0,0,0.20147851,0.2014785,0.0,0.0,2162698,2162698,2228234,0,0,0.0047810636,0.004781064,0.0,0.0,1,1,0,0,1,1,0,0
416871531,2162698,2162698,1114122,0,0,0.19468732,0.19468729,0.0,0.0,2162698,2162698,2228234,0,0,0.002320215,0.0023202153,0.0,0.0,1,1,0,0,1,1,0,0
417073938,2162698,2162698,1114122,0,0,0.10357509,0.103575155,0.0,0.0,2162698,2162698,2228234,0,0,0.005423949,0.005423949,0.0,0.0,1,1,0,0,1,1,0,0
417271955,2162698,2162698,1114122,0,0,0.11240213,0.11240211,0.0,0.0,2162698,2162698,2228234,0,0,0.0017471552,0.0017471554,0.0,0.0,1,1,0,0,1,1,0,0
417474117,2162698,2162698,1114122,0,0,0.22019161,0.22019175,0.0,0.0,2162698,2162698,2228234,0,0,0.0017619723,0.0017619724,0.0,0.0,1,1,0,0,1,1,0,0
417672077,2162698,2162698,1114122,0,0,0.11032759,0.11032765,0.0,0.0,2162698,2162698,2228234,0,0,0.0029965024,0.0029965017,0.0,0.0,1,1,0,0,1,1,0,0
417869885,2162698,2162698,1114122,0,0,0.2944016,0.29440165,0.0,0.0,2162698,2162698,2228234,0,0,0.004375694,0.004375694,0.0,0.0,1,1,0,0,1,1,0,0
418072177,2162698,2162698,1114122,0,0,0.116684176,0.1166842,0.0,0.0,2162698,2162698,2228234,0,0,0.0023658962,0.0023658962,0.0,0.0,1,1,0,0,1,1,0,0
418270155,2162698,2162698,1114122,0,0,0.21299198,0.21299197,0.0,0.0,2162698,2162698,2228234,0,0,0.0053046476,0.005304648,0.0,0.0,1,1,0,0,1,1,0,0
418472445,2162698,2162698,1114122,0,0,0.14861053,0.14861053,0.0,0.0,2162698,2162698,2228234,0,0,0.0017698647,0.0017698649,0.0,0.0,1,1,0,0,1,1,0,0
418670287,2162698,2162698,1114122,0,0,0.27730685,0.27730685,0.0,0.0,2162698,2162698,2228234,0,0,0.0026254407,0.0026254412,0.0,0.0,1,1,0,0,1,1,0,0
418872669,2162698,2162698,1114122,0,0,0.32344383,0.32344377,0.0,0.0,2162698,2162698,2228234,0,0,0.00245483,0.0024548303,0.0,0.0,1,1,0,0,1,1,0,0
419070589,2162698,2162698,1114122,0,0,0.0774056,0.07740559,0.0,0.0,2162698,2162698,2228234,0,0,0.0031849686,0.0031849686,0.0,0.0,1,1,0,0,1,1,0,0
419273027,2162698,2162698,1114122,0,0,0.14570743,0.14570743,0.0,0.0,2162698,2162698,2228234,0,0,0.0029660817,0.0029660822,0.0,0.0,1,1,0,0,1,1,0,0
419470749,2162698,2162698,1114122,0,0,0.85840374,0.8584039,0.0,0.0,2162698,2162698,2228234,0,0,0.019401364,0.01940137,0.0,0.0,1,1,0,0,1,1,0,0
419668611,2162698,2162698,1114122,0,0,0.08459567,0.084595844,0.0,0.0,2162698,2162698,2228234,0,0,0.010734869,0.010734866,0.0,0.0,1,1,0,0,1,1,0,0
419875651,2162698,2162698,1114122,0,0,0.09532143,0.09532145,0.0,0.0,2162698,2162698,2228234,0,0,0.014228526,0.014228516,0.0,0.0,1,1,0,0,1,1,0,0
420073307,2162698,2162698,1114122,0,0,0.20679882,0.20679885,0.0,0.0,2162698,2162698,2228234,0,0,0.009107647,0.009107646,0.0,0.0,1,1,0,0,1,1,0,0
420271332,2162698,2162698,1114122,0,0,0.06207791,0.062078107,0.0,0.0,2162698,2162698,2228234,0,0,0.0013829892,0.001382991,0.0,0.0,1,1,0,0,1,1,0,0
420473692,2162698,2162698,1114122,0,0,0.09161813,0.09161813,0.0,0.0,2162698,2162698,2228234,0,0,0.0017330301,0.0017330302,0.0,0.0,1,1,0,0,1,1,0,0
420671494,2162698,2162698,1114122,0,0,0.11977065,0.11977068,0.0,0.0,2162698,2162698,2228234,0,0,0.0032992302,0.0032992302,0.0,0.0,1,1,0,0,1,1,0,0
420869297,2162698,2162698,1114122,0,0,0.07682065,0.07682068,0.0,0.0,2162698,2162698,2228234,0,0,0.0021907364,0.0021907364,0.0,0.0,1,1,0,0,1,1,0,0
421071786,2162698,2162698,1114122,0,0,0.114162095,0.11416215,0.0,0.0,2162698,2162698,2228234,0,0,0.002098689,0.002098689,0.0,0.0,1,1,0,0,1,1,0,0
421274020,2162698,2162698,1114122,0,0,0.10780376,0.10780382,0.0,0.0,2162698,2162698,2228234,0,0,0.0023368578,0.0023368576,0.0,0.0,1,1,0,0,1,1,0,0
421472012,2162698,2162698,1114122,0,0,0.086104885,0.08610492,0.0,0.0,2162698,2162698,2228234,0,0,0.0032349105,0.003234911,0.0,0.0,1,1,0,0,1,1,0,0
421674265,2162698,2162698,1114122,0,0,0.08004564,0.0800456,0.0,0.0,2162698,2162698,2228234,0,0,0.0020379128,0.0020379133,0.0,0.0,1,1,0,0,1,1,0,0
421872087,2162698,2162698,1114122,0,0,0.090068765,0.090068795,0.0,0.0,2162698,2162698,2228234,0,0,0.001304147,0.001304147,0.0,0.0,1,1,0,0,1,1,0,0
422070084,2162698,2162698,1114122,0,0,0.086103715,0.086103745,0.0,0.0,2162698,2162698,2228234,0,0,0.0027522559,0.0027522556,0.0,0.0,1,1,0,0,1,1,0,0
422272404,2162698,2162698,1114122,0,0,0.10895637,0.10895642,0.0,0.0,2162698,2162698,2228234,0,0,0.0024778864,0.0024778864,0.0,0.0,1,1,0,0,1,1,0,0
422470204,2162698,2162698,1114122,0,0,0.09387332,0.09387332,0.0,0.0,2162698,2162698,2228234,0,0,0.0023498612,0.002349861,0.0,0.0,1,1,0,0,1,1,0,0
422672671,2162698,2162698,1114122,0,0,0.10693234,0.10693232,0.0,0.0,2162698,2162698,2228234,0,0,0.0021849289,0.0021849289,0.0,0.0,1,1,0,0,1,1,0,0
422875039,2162698,2162698,1114122,0,0,0.103333496,0.103333525,0.0,0.0,2162698,2162698,2228234,0,0,0.0015841383,0.001584138,0.0,0.0,1,1,0,0,1,1,0,0
423072890,2162698,2162698,1114122,0,0,0.1122748,0.112274915,0.0,0.0,2162698,2162698,2228234,0,0,0.0021874746,0.0021874742,0.0,0.0,1,1,0,0,1,1,0,0
423270684,2162698,2162698,1114122,0,0,0.095684364,0.09568435,0.0,0.0,2162698,2162698,2228234,0,0,0.0030709382,0.0030709382,0.0,0.0,1,1,0,0,1,1,0,0
423473051,2162698,2162698,1114122,0,0,0.08813651,0.088136494,0.0,0.0,2162698,2162698,2228234,0,0,0.0020071936,0.0020071939,0.0,0.0,1,1,0,0,1,1,0,0
423670918,2162698,2162698,1114122,0,0,0.08336865,0.08336868,0.0,0.0,2162698,2162698,2228234,0,0,0.0024861603,0.0024861603,0.0,0.0,1,1,0,0,1,1,0,0
423868775,2162698,2162698,1114122,0,0,0.09659443,0.09659436,0.0,0.0,2162698,2162698,2228234,0,0,0.0026727503,0.0026727503,0.0,0.0,1,1,0,0,1,1,0,0
424071208,2162698,2162698,1114122,0,0,0.10926448,0.10926447,0.0,0.0,2162698,2162698,2228234,0,0,0.00310036,0.00310036,0.0,0.0,1,1,0,0,1,1,0,0
