timestamp,x,y,z,yaw,yawspeed,vx,vy,vz,acceleration[0],acceleration[1],acceleration[2],jerk[0],jerk[1],jerk[2],thrust[0],thrust[1],thrust[2]
374862989,13.410869,-3.4355533,nan,-0.06046963,0.0,0.0,0.0,-0.47027618,0.0,0.0,-2.0445635,nan,nan,8.0,nan,nan,nan
375061206,13.410869,-3.4355533,nan,-0.06046963,0.0,0.0,0.0,-0.72781676,0.0,0.0,-0.51208925,nan,nan,8.0,nan,nan,nan
375272071,13.410869,-3.4355533,nan,-0.06046963,0.0,0.0,0.0,-0.7442065,0.0,0.0,0.0,nan,nan,0.0,nan,nan,nan
375461048,13.410869,-3.4355533,nan,-0.06046963,0.0,0.0,0.0,-0.7378556,0.0,0.0,0.0,nan,nan,0.0,nan,nan,nan
375667826,13.410869,-3.4355533,nan,-0.06046963,0.0,0.0,0.0,-0.73154116,0.0,0.0,0.0,nan,nan,0.0,nan,nan,nan
375861263,13.410869,-3.4355533,nan,-0.06046963,0.0,0.0,0.0,-0.6541694,0.0,0.0,1.112632,nan,nan,8.0,nan,nan,nan
376068296,13.410869,-3.4355533,nan,-0.06046963,0.0,0.0,0.0,-0.50104576,0.0,0.0,0.0,nan,nan,0.0,nan,nan,nan
376261674,13.410869,-3.4355533,nan,-0.06046963,0.0,0.0,0.0,-0.50104576,0.0,0.0,0.0,nan,nan,0.0,nan,nan,nan
376468233,13.410869,-3.4355533,nan,-0.06046963,0.0,0.0,0.0,-0.49820787,0.0,0.0,0.18562794,nan,nan,-8.0,nan,nan,nan
376661894,13.410869,-3.4355533,nan,-0.06046963,0.0,0.0,0.0,-0.3885268,0.0,0.0,0.74637836,nan,nan,-8.0,nan,nan,nan
376864270,13.410869,-3.4355533,nan,-0.06046963,0.0,0.0,0.0,-0.35370928,0.0,0.0,0.0,nan,nan,0.0,nan,nan,nan
377062087,13.410869,-3.4355533,nan,-0.06046963,0.0,0.0,0.0,-0.27797422,0.0,0.0,0.86524147,nan,nan,-8.0,nan,nan,nan
377268905,13.410869,-3.4355533,nan,-0.06046963,0.0,0.0,0.0,-0.20562615,0.0,0.0,0.0,nan,nan,0.0,nan,nan,nan
377471086,13.410869,-3.4355533,nan,-0.06046963,0.0,0.0,0.0,-0.20923729,0.0,0.0,0.0,nan,nan,0.0,nan,nan,nan
377660291,13.410869,-3.4355533,nan,-0.06046963,0.0,0.0,0.0,-0.21286158,0.0,0.0,0.0,nan,nan,0.0,nan,nan,nan
377862206,13.410869,-3.4355533,nan,-0.06046963,0.0,0.0,0.0,-0.21874139,0.0,0.0,-0.2873389,nan,nan,-8.0,nan,nan,nan
378060271,13.410869,-3.4355533,nan,-0.06046963,0.0,0.0,0.0,-0.3322543,0.0,0.0,-0.090696305,nan,nan,8.0,nan,nan,nan
378262709,13.410869,-3.4355533,nan,-0.06046963,0.0,0.0,0.0,-0.3983906,0.0,0.0,-0.5843158,nan,nan,8.0,nan,nan,nan
378460483,13.410869,-3.4355533,nan,-0.06046963,0.0,0.0,0.0,-0.42431325,0.0,0.0,0.0,nan,nan,0.0,nan,nan,nan
378671935,13.410869,-3.4355533,nan,-0.06046963,0.0,0.0,0.0,-0.42785475,0.0,0.0,-0.13058642,nan,nan,8.0,nan,nan,nan
378860743,13.410869,-3.4355533,nan,-0.06046963,0.0,0.0,0.0,-0.43355224,0.0,0.0,0.0,nan,nan,0.0,nan,nan,nan
379072117,13.410869,-3.4355533,nan,-0.07576085,0.0,0.0,0.0,-0.4381306,0.0,0.0,-0.035203114,nan,nan,8.0,nan,nan,nan
379260802,13.410869,-3.4355533,nan,-0.07576085,0.0,0.0,0.0,-0.44415715,0.0,0.0,-0.142464,nan,nan,-8.0,nan,nan,nan
379472049,13.410869,-3.4355533,nan,-0.07576085,0.0,0.0,0.0,-0.5472197,0.0,0.0,0.0,nan,nan,0.0,nan,nan,nan
379661221,13.410869,-3.4355533,nan,-0.07576085,0.0,0.0,0.0,-0.5472197,0.0,0.0,0.0,nan,nan,0.0,nan,nan,nan
379868043,13.410869,-3.4355533,nan,-0.07576085,0.0,0.0,0.0,-0.5472197,0.0,0.0,0.0,nan,nan,0.0,nan,nan,nan
380061197,13.410869,-3.4355533,nan,-0.07576085,0.0,0.0,0.0,-0.5472197,0.0,0.0,0.0,nan,nan,0.0,nan,nan,nan
380268181,13.410869,-3.4355533,nan,-0.07576085,0.0,0.0,0.0,-0.5472197,0.0,0.0,0.0,nan,nan,0.0,nan,nan,nan
380461326,13.410869,-3.4355533,nan,-0.07576085,0.0,0.0,0.0,-0.5530765,0.0,0.0,-0.12659782,nan,nan,-8.0,nan,nan,nan
380668266,13.410869,-3.4355533,nan,-0.07576085,0.0,0.0,0.0,-0.6090362,0.0,0.0,0.20179342,nan,nan,8.0,nan,nan,nan
380870583,13.410869,-3.4355533,nan,-0.07576085,0.0,0.0,0.0,-0.613118,0.0,0.0,-0.76355857,nan,nan,-8.0,nan,nan,nan
381068699,13.410869,-3.4355533,nan,-0.07576085,0.0,0.0,0.0,-0.6526287,0.0,0.0,0.0,nan,nan,0.0,nan,nan,nan
381261831,13.410869,-3.4355533,nan,-0.07576085,0.0,0.0,0.0,-0.62044793,0.0,0.0,0.71756,nan,nan,8.0,nan,nan,nan
381468866,13.410869,-3.4355533,nan,-0.07576085,0.0,0.0,0.0,-0.38621032,0.0,0.0,0.721122,nan,nan,-8.0,nan,nan,nan
381671118,13.410869,-3.4355533,nan,-0.07576085,0.0,0.0,0.0,-0.35370928,0.0,0.0,0.0,nan,nan,0.0,nan,nan,nan
381865037,13.410869,-3.4355533,nan,-0.07576085,0.0,0.0,0.0,-0.35370928,0.0,0.0,0.0,nan,nan,0.0,nan,nan,nan
382071290,13.410869,-3.4355533,nan,-0.07576085,0.0,0.0,0.0,-0.35370928,0.0,0.0,0.0,nan,nan,0.0,nan,nan,nan
382260482,13.410869,-3.4355533,nan,-0.07576085,0.0,0.0,0.0,-0.3654097,0.0,0.0,-0.4131769,nan,nan,-8.0,nan,nan,nan
382462450,13.410869,-3.4355533,nan,-0.07576085,0.0,0.0,0.0,-0.4347467,0.0,0.0,-0.49017602,nan,nan,-8.0,nan,nan,nan
382660550,13.410869,-3.4355533,nan,-0.07576085,0.0,0.0,0.0,-0.6868793,0.0,0.0,-1.8179497,nan,nan,8.0,nan,nan,nan
382871740,13.410869,-3.4355533,nan,-0.07576085,0.0,0.0,0.0,-0.9719248,0.0,0.0,-0.54875106,nan,nan,8.0,nan,nan,nan
383060518,13.410869,-3.4355533,nan,-0.07576085,0.0,0.0,0.0,-1.0599353,0.0,0.0,-0.41243207,nan,nan,8.0,nan,nan,nan
383272003,13.410869,-3.4355533,nan,-0.07576085,0.0,0.0,0.0,-1.0705667,0.0,0.0,0.0,nan,nan,0.0,nan,nan,nan
383461115,13.410869,-3.4355533,nan,-0.07576085,0.0,0.0,0.0,-1.0705667,0.0,0.0,0.0,nan,nan,0.0,nan,nan,nan
383664014,13.410869,-3.4355533,nan,-0.07576085,0.0,0.0,0.0,-1.0705667,0.0,0.0,0.0,nan,nan,0.0,nan,nan,nan
383861145,13.410869,-3.4355533,nan,-0.07576085,0.0,0.0,0.0,-1.0705667,0.0,0.0,0.0,nan,nan,0.0,nan,nan,nan
384072416,13.410869,-3.4355533,nan,-0.07576085,0.0,0.0,0.0,-0.9565781,0.0,0.0,0.26636764,nan,nan,-8.0,nan,nan,nan
384261126,13.410869,-3.4355533,nan,-0.07576085,0.0,0.0,0.0,-0.94810915,0.0,0.0,0.55121565,nan,nan,8.0,nan,nan,nan
384464146,13.410869,-3.4355533,nan,-0.07576085,0.0,0.0,0.0,-0.79240656,0.0,0.0,0.20867434,nan,nan,-8.0,nan,nan,nan
384661604,13.410869,-3.4355533,nan,-0.07576085,0.0,0.0,0.0,-0.8286916,0.0,0.0,-0.15179202,nan,nan,8.0,nan,nan,nan
384868388,13.410869,-3.4355533,nan,-0.07576085,0.0,0.0,0.0,-0.82399327,0.0,0.0,0.31339198,nan,nan,8.0,nan,nan,nan
385061821,13.410869,-3.4355533,nan,-0.07576085,0.0,0.0,0.0,-0.7819896,0.0,0.0,0.29620418,nan,nan,-8.0,nan,nan,nan
385268314,13.410869,-3.4355533,nan,-0.07576085,0.0,0.0,0.0,-0.6888699,0.0,0.0,1.1841359,nan,nan,8.0,nan,nan,nan
385461890,13.410869,-3.4355533,nan,-0.07576085,0.0,0.0,0.0,-0.5306151,0.0,0.0,0.70381314,nan,nan,8.0,nan,nan,nan
385669008,13.410869,-3.4355533,nan,-0.07576085,0.0,0.0,0.0,-0.31144637,0.0,0.0,0.8248749,nan,nan,-8.0,nan,nan,nan
385862818,13.410869,-3.4355533,nan,-0.07576085,0.0,0.0,0.0,-0.26892018,0.0,0.0,0.0,nan,nan,0.0,nan,nan,nan
386060568,13.410869,-3.4355533,nan,-0.07576085,0.0,0.0,0.0,-0.26892018,0.0,0.0,0.0,nan,nan,0.0,nan,nan,nan
386262410,13.410869,-3.4355533,nan,-0.07576085,0.0,0.0,0.0,-0.27273434,0.0,0.0,-0.026955709,nan,nan,8.0,nan,nan,nan
386460495,13.410869,-3.4355533,nan,-0.07576085,0.0,0.0,0.0,-0.43503264,0.0,0.0,-1.6116757,nan,nan,-8.0,nan,nan,nan
386663444,13.410869,-3.4355533,nan,-0.07576085,0.0,0.0,0.0,-0.80976367,0.0,0.0,-1.2992461,nan,nan,8.0,nan,nan,nan
386860181,13.410869,-3.4355533,nan,-0.07576085,0.0,0.0,0.0,-0.91526616,0.0,0.0,0.0,nan,nan,0.0,nan,nan,nan
387072291,13.410869,-3.4355533,nan,-0.07576085,0.0,0.0,0.0,-0.91526616,0.0,0.0,0.0,nan,nan,0.0,nan,nan,nan
387260748,13.410869,-3.4355533,nan,-0.07576085,0.0,0.0,0.0,-0.91121763,0.0,0.0,0.254512,nan,nan,8.0,nan,nan,nan
387467244,13.410869,-3.4355533,nan,-0.07576085,0.0,0.0,0.0,-0.7486764,0.0,0.0,1.5797246,nan,nan,8.0,nan,nan,nan
387660573,13.410869,-3.4355533,nan,-0.07576085,0.0,0.0,0.0,-0.3656937,0.0,0.0,1.6244965,nan,nan,-8.0,nan,nan,nan
387863458,13.410869,-3.4355533,nan,-0.07576085,0.0,0.0,0.0,-0.20075692,0.0,0.0,0.001000464,nan,nan,-8.0,nan,nan,nan
388061109,13.410869,-3.4355533,nan,-0.07576085,0.0,0.0,0.0,-0.20923729,0.0,0.0,0.0,nan,nan,0.0,nan,nan,nan
388263569,13.410869,-3.4355533,nan,-0.07576085,0.0,0.0,0.0,-0.17769437,0.0,0.0,0.090925395,nan,nan,-8.0,nan,nan,nan
388461272,13.410869,-3.4355533,nan,-0.07576085,0.0,0.0,0.0,-0.120117754,0.0,0.0,0.4818993,nan,nan,-8.0,nan,nan,nan
388667885,13.410869,-3.4355533,nan,-0.07576085,0.0,0.0,0.0,-0.102284506,0.0,0.0,0.0,nan,nan,0.0,nan,nan,nan
388861463,13.410869,-3.4355533,nan,-0.07576085,0.0,0.0,0.0,-0.038430583,0.0,0.0,0.529717,nan,nan,-8.0,nan,nan,nan
389072878,13.410869,-3.4355533,nan,-0.07576085,0.0,0.0,0.0,-0.026849201,0.0,0.0,0.27282235,nan,nan,8.0,nan,nan,nan
389261895,13.410869,-3.4355533,nan,-0.07576085,0.0,0.0,0.0,0.025024977,0.0,0.0,0.38094378,nan,nan,-8.0,nan,nan,nan
389468436,13.410869,-3.4355533,-7.880977,-0.07576085,0.0,0.0,0.0,-2.910383e-10,0.0,0.0,0.0,nan,nan,0.0,nan,nan,nan
389661987,13.410869,-3.4355533,nan,-0.07576085,0.0,0.0,0.0,-0.025335511,0.0,0.0,0.323896,nan,nan,8.0,nan,nan,nan
389868863,13.410869,-3.4355533,nan,-0.07576085,0.0,0.0,0.0,0.060230915,0.0,0.0,0.0,nan,nan,0.0,nan,nan,nan
390061950,13.410869,-3.4355533,nan,-0.07576085,0.0,0.0,0.0,0.08340225,0.0,0.0,0.18927759,nan,nan,8.0,nan,nan,nan
390269019,13.410869,-3.4355533,nan,-0.07576085,0.0,0.0,0.0,0.22013584,0.0,0.0,0.32344356,nan,nan,-8.0,nan,nan,nan
390471093,13.410869,-3.4355533,nan,-0.07576085,0.0,0.0,0.0,0.15962203,0.0,0.0,-0.19822171,nan,nan,8.0,nan,nan,nan
390673644,13.410869,-3.4355533,nan,-0.07576085,0.0,0.0,0.0,0.16535144,0.0,0.0,0.0,nan,nan,0.0,nan,nan,nan
390862824,13.410869,-3.4355533,nan,-0.07576085,0.0,0.0,0.0,0.25475457,0.0,0.0,0.21922262,nan,nan,-8.0,nan,nan,nan
391060241,13.410869,-3.4355533,nan,-0.07576085,0.0,0.0,0.0,0.2501977,0.0,0.0,0.0,nan,nan,0.0,nan,nan,nan
391271697,13.410869,-3.4355533,nan,-0.07576085,0.0,0.0,0.0,0.2501977,0.0,0.0,0.0,nan,nan,0.0,nan,nan,nan
391460393,13.410869,-3.4355533,nan,-0.07576085,0.0,0.0,0.0,0.27088302,0.0,0.0,0.575296,nan,nan,8.0,nan,nan,nan
391671813,13.410869,-3.4355533,nan,-0.07576085,0.0,0.0,0.0,0.3251029,0.0,0.0,0.0,nan,nan,0.0,nan,nan,nan
391860904,13.410869,-3.4355533,nan,-0.07576085,0.0,0.0,0.0,0.33284277,0.0,0.0,0.0,nan,nan,0.0,nan,nan,nan
392063421,13.410869,-3.4355533,nan,-0.07576085,0.0,0.0,0.0,0.33284277,0.0,0.0,0.0,nan,nan,0.0,nan,nan,nan
392261212,13.410869,-3.4355533,nan,-0.07576085,0.0,0.0,0.0,0.3354518,0.0,0.0,0.0,nan,nan,0.0,nan,nan,nan
392472427,13.410869,-3.4355533,nan,-0.07576085,0.0,0.0,0.0,0.35309854,0.0,0.0,0.12832975,nan,nan,-8.0,nan,nan,nan
392661030,13.410869,-3.4355533,nan,-0.07576085,0.0,0.0,0.0,0.4492568,0.0,0.0,1.095942,nan,nan,8.0,nan,nan,nan
392868240,13.410869,-3.4355533,nan,-0.07576085,0.0,0.0,0.0,0.61358696,0.0,0.0,0.014287442,nan,nan,-8.0,nan,nan,nan
393061724,13.410869,-3.4355533,nan,-0.07576085,0.0,0.0,0.0,0.52886933,0.0,0.0,-0.58896554,nan,nan,-8.0,nan,nan,nan
393263953,13.410869,-3.4355533,nan,-0.07576085,0.0,0.0,0.0,0.40108797,0.0,0.0,-0.5913786,nan,nan,8.0,nan,nan,nan
393461448,13.410869,-3.4355533,nan,-0.07576085,0.0,0.0,0.0,0.30265543,0.0,0.0,-0.009659335,nan,nan,8.0,nan,nan,nan
393668576,13.410869,-3.4355533,nan,-0.07576085,0.0,0.0,0.0,0.30264962,0.0,0.0,0.0,nan,nan,0.0,nan,nan,nan
393861749,13.410869,-3.4355533,nan,-0.07576085,0.0,0.0,0.0,0.29438278,0.0,0.0,-0.24409308,nan,nan,8.0,nan,nan,nan
394068788,13.410869,-3.4355533,nan,-0.07576085,0.0,0.0,0.0,0.32352296,0.0,0.0,0.865448,nan,nan,8.0,nan,nan,nan
394271033,13.410869,-3.4355533,nan,-0.07576085,0.0,0.0,0.0,0.48842844,0.0,0.0,0.1255776,nan,nan,-8.0,nan,nan,nan
394468821,13.410869,-3.4355533,nan,-0.07576085,0.0,0.0,0.0,0.36132386,0.0,0.0,-1.0809084,nan,nan,8.0,nan,nan,nan
394662183,13.410869,-3.4355533,nan,-0.07576085,0.0,0.0,0.0,0.2808253,0.0,0.0,0.3198462,nan,nan,8.0,nan,nan,nan
394865235,13.410869,-3.4355533,nan,-0.07576085,0.0,0.0,0.0,0.39999816,0.0,0.0,0.073818564,nan,nan,-8.0,nan,nan,nan
395063334,13.410869,-3.4355533,nan,-0.07576085,0.0,0.0,0.0,0.28692314,0.0,0.0,-0.5550008,nan,nan,8.0,nan,nan,nan
395260371,13.410869,-3.4355533,nan,-0.07576085,0.0,0.0,0.0,0.26639977,0.0,0.0,-0.12368548,nan,nan,8.0,nan,nan,nan
395471520,13.410869,-3.4355533,nan,-0.07576085,0.0,0.0,0.0,0.2265274,0.0,0.0,-0.789088,nan,nan,-8.0,nan,nan,nan
395660667,13.410869,-3.4355533,nan,-0.07576085,0.0,0.0,0.0,0.13969709,0.0,0.0,0.144616,nan,nan,8.0,nan,nan,nan
395868218,13.410869,-3.4355533,nan,-0.07576085,0.0,0.0,0.0,0.28917497,0.0,0.0,0.5045992,nan,nan,-8.0,nan,nan,nan
396060996,13.410869,-3.4355533,nan,-0.07576085,0.0,0.0,0.0,0.29358312,0.0,0.0,-0.09406653,nan,nan,8.0,nan,nan,nan
396272040,13.410869,-3.4355533,nan,-0.07576085,0.0,0.0,0.0,0.29065892,0.0,0.0,0.0,nan,nan,0.0,nan,nan,nan
396461046,13.410869,-3.4355533,nan,-0.07576085,0.0,0.0,0.0,0.29065892,0.0,0.0,0.0,nan,nan,0.0,nan,nan,nan
396672444,13.410869,-3.4355533,nan,-0.07576085,0.0,0.0,0.0,0.29065892,0.0,0.0,0.0,nan,nan,0.0,nan,nan,nan
396861934,13.410869,-3.4355533,nan,-0.07576085,0.0,0.0,0.0,0.29065892,0.0,0.0,0.0,nan,nan,0.0,nan,nan,nan
397063389,13.410869,-3.4355533,nan,-0.07576085,0.0,0.0,0.0,0.29065892,0.0,0.0,0.0,nan,nan,0.0,nan,nan,nan
397262015,13.410869,-3.4355533,nan,-0.07576085,0.0,0.0,0.0,0.29065892,0.0,0.0,0.0,nan,nan,0.0,nan,nan,nan
397468119,13.410869,-3.4355533,nan,-0.07576085,0.0,0.0,0.0,0.29065892,0.0,0.0,0.0,nan,nan,0.0,nan,nan,nan
397661597,13.410869,-3.4355533,nan,-0.07576085,0.0,0.0,0.0,0.33601812,0.0,0.0,0.11776303,nan,nan,8.0,nan,nan,nan
397868787,13.410869,-3.4355533,nan,-0.07576085,0.0,0.0,0.0,0.3541278,0.0,0.0,0.0,nan,nan,0.0,nan,nan,nan
398062174,13.410869,-3.4355533,nan,-0.07576085,0.0,0.0,0.0,0.35876885,0.0,0.0,0.18722974,nan,nan,8.0,nan,nan,nan
398268569,13.410869,-3.4355533,nan,-0.07576085,0.0,0.0,0.0,0.4778809,0.0,0.0,0.14199542,nan,nan,-8.0,nan,nan,nan
398461877,13.410869,-3.4355533,nan,-0.07576085,0.0,0.0,0.0,0.41252595,0.0,0.0,-0.39830983,nan,nan,8.0,nan,nan,nan
398665348,13.410869,-3.4355533,nan,-0.07576085,0.0,0.0,0.0,0.45411754,0.0,0.0,0.90780807,nan,nan,8.0,nan,nan,nan
398871134,13.410869,-3.4355533,nan,-0.07576085,0.0,0.0,0.0,0.56591725,0.0,0.0,0.036229208,nan,nan,-8.0,nan,nan,nan
399069438,13.410869,-3.4355533,nan,-0.07576085,0.0,0.0,0.0,0.50336534,0.0,0.0,0.0,nan,nan,0.0,nan,nan,nan
399271630,13.410869,-3.4355533,nan,-0.07576085,0.0,0.0,0.0,0.50336534,0.0,0.0,0.0,nan,nan,0.0,nan,nan,nan
399460540,13.410869,-3.4355533,nan,-0.07576085,0.0,0.0,0.0,0.50336534,0.0,0.0,0.0,nan,nan,0.0,nan,nan,nan
399671817,13.410869,-3.4355533,nan,-0.07576085,0.0,0.0,0.0,0.50336534,0.0,0.0,0.0,nan,nan,0.0,nan,nan,nan
399860889,13.410869,-3.4355533,nan,-0.07576085,0.0,0.0,0.0,0.50336534,0.0,0.0,0.0,nan,nan,0.0,nan,nan,nan
400071771,13.410869,-3.4355533,nan,-0.07576085,0.0,0.0,0.0,0.50336534,0.0,0.0,0.0,nan,nan,0.0,nan,nan,nan
400265140,13.410869,-3.4355533,nan,-0.07576085,0.0,0.0,0.0,0.50336534,0.0,0.0,0.0,nan,nan,0.0,nan,nan,nan
400472438,13.410869,-3.4355533,nan,-0.07576085,0.0,0.0,0.0,0.5874569,0.0,0.0,0.47280625,nan,nan,-8.0,nan,nan,nan
400661322,13.410869,-3.4355533,nan,-0.07576085,0.0,0.0,0.0,0.6651968,0.0,0.0,-0.21447329,nan,nan,-8.0,nan,nan,nan
400872365,13.410869,-3.4355533,nan,-0.07576085,0.0,0.0,0.0,0.6362998,0.0,0.0,-0.42633557,nan,nan,-8.0,nan,nan,nan
401061425,13.410869,-3.4355533,nan,-0.07576085,0.0,0.0,0.0,0.42134583,0.0,0.0,-1.4194713,nan,nan,8.0,nan,nan,nan
401268055,13.410869,-3.4355533,nan,-0.07576085,0.0,0.0,0.0,0.25034562,0.0,0.0,-0.32245478,nan,nan,8.0,nan,nan,nan
401461528,13.410869,-3.4355533,nan,-0.07576085,0.0,0.0,0.0,0.19277997,0.0,0.0,-0.15419975,nan,nan,8.0,nan,nan,nan
401673561,13.410869,-3.4355533,nan,-0.07576085,0.0,0.0,0.0,0.21690583,0.0,0.0,0.723784,nan,nan,8.0,nan,nan,nan
401861927,13.410869,-3.4355533,nan,-0.07576085,0.0,0.0,0.0,0.3478029,0.0,0.0,0.9145866,nan,nan,8.0,nan,nan,nan
402068612,13.410869,-3.4355533,nan,-0.07576085,0.0,0.0,0.0,0.3996316,0.0,0.0,0.0,nan,nan,0.0,nan,nan,nan
402262041,13.410869,-3.4355533,nan,-0.07576085,0.0,0.0,0.0,0.3996316,0.0,0.0,0.0,nan,nan,0.0,nan,nan,nan
402468930,13.410869,-3.4355533,nan,-0.07576085,0.0,0.0,0.0,0.38296795,0.0,0.0,-0.4606663,nan,nan,-8.0,nan,nan,nan
402661961,13.410869,-3.4355533,nan,-0.07576085,0.0,0.0,0.0,0.300705,0.0,0.0,-0.40091944,nan,nan,8.0,nan,nan,nan
402869098,13.410869,-3.4355533,nan,-0.07576085,0.0,0.0,0.0,0.29303008,0.0,0.0,0.0,nan,nan,0.0,nan,nan,nan
403062656,13.410869,-3.4355533,nan,-0.07576085,0.0,0.0,0.0,0.36017933,0.0,0.0,0.5803876,nan,nan,8.0,nan,nan,nan
403269049,13.410869,-3.4355533,nan,-0.07576085,0.0,0.0,0.0,0.49132258,0.0,0.0,-0.013250262,nan,nan,-8.0,nan,nan,nan
