timestamp,timestamp_sample,control[0],control[1],control[2],control[3],control[4],control[5],control[6],control[7]
369071796,369071227,0.008384808,0.0013016146,-0.0019839911,0.001,0.0,0.0,0.0,-1.0
369124265,369123693,0.00843566,0.00332722,-0.004715732,0.001,0.0,0.0,0.0,-1.0
369173720,369173146,0.005406553,0.0024144026,-0.003205381,0.001,0.0,0.0,0.0,-1.0
369223258,369222616,0.008008277,0.004608107,-0.001165282,0.001,0.0,0.0,0.0,-1.0
369271142,369270575,0.004066666,0.004249262,-0.0015943003,0.001,0.0,0.0,0.0,-1.0
369323670,369323038,0.006179254,0.0016939171,-0.0024653568,0.001,0.0,0.0,0.0,-1.0
369373142,369372504,0.005711018,0.0029176234,-0.0018969711,0.001,0.0,0.0,0.0,-1.0
369422534,369421963,0.0042396607,0.0026480476,-0.00037840204,0.001,0.0,0.0,0.0,-1.0
369474999,369474424,0.0028697338,0.0031739774,-0.0024255493,0.001,0.0,0.0,0.0,-1.0
369521476,369520889,0.0018122448,0.0041386844,-0.0017302636,0.001,0.0,0.0,0.0,-1.0
369572509,369571858,0.0026920922,0.0061134533,-0.0012716326,0.001,0.0,0.0,0.0,-1.0
369621886,369621315,0.003705008,0.008175917,-0.0005861014,0.001,0.0,0.0,0.0,-1.0
369674423,369673781,0.002438298,0.0030851332,-0.0016348872,0.001,0.0,0.0,0.0,-1.0
369722309,369721741,0.003277877,0.0041477988,-0.00077473285,0.001,0.0,0.0,0.0,-1.0
369771811,369771243,0.0017723737,0.0030659565,-0.0006186658,0.001,0.0,0.0,0.0,-1.0
369822745,369822167,0.0036792844,0.0029743153,-0.00050261815,0.001,0.0,0.0,0.0,-1.0
369872200,369871630,0.0051235333,0.0037378836,-0.0012134284,0.001,0.0,0.0,0.0,-1.0
369923186,369922596,0.0053529064,0.0051968005,-0.0020074437,0.001,0.0,0.0,0.0,-1.0
369971126,369970557,0.0034638678,0.00449799,-0.0010856481,0.001,0.0,0.0,0.0,-1.0
370025151,370024524,0.0036547242,0.0006727033,-0.00045923956,0.001,0.0,0.0,0.0,-1.0
370073049,370072482,0.005665677,0.0021213817,-0.0017127878,0.001,0.0,0.0,0.0,-1.0
370122593,370121952,0.0059009437,0.0015603092,-0.0020926234,0.001,0.0,0.0,0.0,-1.0
370174998,370174420,0.008515944,0.005475784,-0.0016506236,0.001,0.0,0.0,0.0,-1.0
370223008,370222394,0.006232264,0.005097999,-0.0010091513,0.001,0.0,0.0,0.0,-1.0
370272428,370271834,0.006905326,0.005328089,-0.0026222991,0.001,0.0,0.0,0.0,-1.0
370321883,370321307,0.0067890924,0.0025448697,-0.0022063411,0.001,0.0,0.0,0.0,-1.0
370371332,370370763,0.0074848915,0.0034252615,-0.00074146927,0.001,0.0,0.0,0.0,-1.0
370422357,370421730,0.0070479466,0.0028574308,-0.0007058473,0.001,0.0,0.0,0.0,-1.0
370471821,370471199,0.004458421,0.0030391237,-0.0020106055,0.001,0.0,0.0,0.0,-1.0
370524267,370523649,0.004795558,0.0036570104,-0.00171821,0.001,0.0,0.0,0.0,-1.0
370573682,370573111,0.0059876842,0.0061357645,-0.0009066746,0.001,0.0,0.0,0.0,-1.0
370623159,370622575,0.004641481,0.005799507,-0.0004091965,0.001,0.0,0.0,0.0,-1.0
370671113,370670539,0.004232618,0.008728782,-0.002191358,0.001,0.0,0.0,0.0,-1.0
370720611,370720034,0.004185783,0.006188458,-0.0027312902,0.001,0.0,0.0,0.0,-1.0
370771547,370770965,0.0050301934,0.004487896,-0.0003622546,0.001,0.0,0.0,0.0,-1.0
370822513,370821935,0.0041132267,0.00407365,0.0017622606,0.001,0.0,0.0,0.0,-1.0
370874969,370874394,0.0043930183,0.0058012567,0.0024883903,0.001,0.0,0.0,0.0,-1.0
370922940,370922358,0.0067146225,0.0027895467,0.0022456006,0.001,0.0,0.0,0.0,-1.0
370972396,370971817,0.009285626,0.0045847045,0.0035207362,0.001,0.0,0.0,0.0,-1.0
371021852,371021280,0.0069708754,0.0044194497,0.0043357247,0.001,0.0,0.0,0.0,-1.0
371074325,371073741,0.0074424017,0.004934486,0.002704814,0.001,0.0,0.0,0.0,-1.0
371122275,371121706,0.0049382793,0.007102011,0.002169732,0.001,0.0,0.0,0.0,-1.0
371171751,371171179,0.0049595144,0.0067059267,0.0026172372,0.001,0.0,0.0,0.0,-1.0
371224262,371223636,0.0054094763,0.0037322163,0.0028834036,0.001,0.0,0.0,0.0,-1.0
371273661,371273094,0.006054926,0.0031288192,0.0018971924,0.001,0.0,0.0,0.0,-1.0
371323196,371322557,0.0033956785,0.003796861,0.0014815204,0.001,0.0,0.0,0.0,-1.0
371371101,371370528,0.0036805845,0.0059715975,0.0011195625,0.001,0.0,0.0,0.0,-1.0
371423611,371422983,0.0023446102,0.0057886797,0.0022976692,0.001,0.0,0.0,0.0,-1.0
371473093,371472453,0.0026757217,0.007862138,0.0019231052,0.001,0.0,0.0,0.0,-1.0
371522480,371521910,0.0040717423,0.008031773,0.0010730593,0.001,0.0,0.0,0.0,-1.0
371571965,371571394,0.006167794,0.00838747,0.0023305032,0.001,0.0,0.0,0.0,-1.0
371621417,371620836,0.0028113427,0.0066749393,0.0032404556,0.001,0.0,0.0,0.0,-1.0
371672439,371671799,0.0039123236,0.005640832,0.0032199586,0.001,0.0,0.0,0.0,-1.0
371721872,371721262,0.0051633115,0.0051555443,0.0021077453,0.001,0.0,0.0,0.0,-1.0
371774344,371773724,0.0025980675,0.004165325,0.006062978,0.001,0.0,0.0,0.0,-1.0
371823833,371823193,0.0045276047,0.0038266198,0.0061469097,0.001,0.0,0.0,0.0,-1.0
371873219,371872651,0.005557528,0.003950171,0.00525904,0.001,0.0,0.0,0.0,-1.0
371921190,371920615,0.003727145,0.0038645954,0.0052815815,0.001,0.0,0.0,0.0,-1.0
371970659,371970079,0.00383345,0.005484942,0.006933234,0.001,0.0,0.0,0.0,-1.0
372023173,372022540,0.0055652703,0.0012112552,0.009215988,0.001,0.0,0.0,0.0,-1.0
372071162,372070532,0.005136877,0.0050540585,0.0077396464,0.001,0.0,0.0,0.0,-1.0
372123601,372122969,0.0050844923,0.0012607074,0.0091299955,0.001,0.0,0.0,0.0,-1.0
372173001,372172429,0.0063103605,0.0018880315,0.010401541,0.001,0.0,0.0,0.0,-1.0
372222477,372221909,0.0061939205,0.000945318,0.009974834,0.001,0.0,0.0,0.0,-1.0
372274931,372274354,0.008226687,0.0023836656,0.0066027553,0.001,0.0,0.0,0.0,-1.0
372322903,372322334,0.008282833,0.0051482483,0.008324789,0.001,0.0,0.0,0.0,-1.0
372372358,372371782,0.006647591,0.005698556,0.0075964304,0.001,0.0,0.0,0.0,-1.0
372421863,372421245,0.007544988,0.0032892807,0.004965858,0.001,0.0,0.0,0.0,-1.0
372474274,372473706,0.008887612,0.001231138,0.0010149494,0.001,0.0,0.0,0.0,-1.0
372523819,372523174,0.008943209,0.00083677744,0.0020946139,0.001,0.0,0.0,0.0,-1.0
372571723,372571159,0.011804097,0.0043431073,0.0021556546,0.001,0.0,0.0,0.0,-1.0
372624237,372623602,0.010068615,0.0030027102,-0.002615999,0.001,0.0,0.0,0.0,-1.0
372673638,372673062,0.012494418,0.0030804968,-0.0020626376,0.001,0.0,0.0,0.0,-1.0
372723092,372722523,0.011514042,0.0016720329,-0.00018410695,0.001,0.0,0.0,0.0,-1.0
372772556,372771987,0.007951237,0.0012308275,-0.0002883603,0.001,0.0,0.0,0.0,-1.0
372822031,372821462,0.006673149,0.002216494,-0.0008072451,0.001,0.0,0.0,0.0,-1.0
372871490,372870914,0.0062640407,0.0045759818,0.00031646405,0.001,0.0,0.0,0.0,-1.0
372922507,372921877,0.005610862,0.003855799,0.0011598637,0.001,0.0,0.0,0.0,-1.0
372974916,372974337,0.002281649,0.0022294074,-0.00012137512,0.001,0.0,0.0,0.0,-1.0
373024433,373023807,0.002027914,0.0016273775,0.00013272505,0.001,0.0,0.0,0.0,-1.0
373072346,373071765,0.005763718,0.0014997269,0.0032692882,0.001,0.0,0.0,0.0,-1.0
373121802,373121229,0.004706029,0.0007298583,0.004194693,0.001,0.0,0.0,0.0,-1.0
373172768,373172191,0.0057177274,0.00019013832,0.0025708326,0.001,0.0,0.0,0.0,-1.0
373223787,373223153,0.0029496965,0.0027918268,0.001102906,0.001,0.0,0.0,0.0,-1.0
373271714,373271146,0.0030444767,0.0032090864,0.004350594,0.001,0.0,0.0,0.0,-1.0
373321165,373320581,0.0033416054,-0.00058488577,0.003963315,0.001,0.0,0.0,0.0,-1.0
373373610,373373043,0.0059700045,0.0009951163,-0.0014589501,0.001,0.0,0.0,0.0,-1.0
373423166,373422513,0.0048997584,0.0033210488,-0.003017564,0.001,0.0,0.0,0.0,-1.0
373471081,373470471,0.004838616,0.0030216824,0.00011618645,0.001,0.0,0.0,0.0,-1.0
373523508,373522932,0.00649399,0.00233484,-0.0055424157,0.001,0.0,0.0,0.0,-1.0
373573021,373572404,0.008413467,0.002020698,-0.00691529,0.001,0.0,0.0,0.0,-1.0
373622439,373621859,0.007950824,0.00043271133,-0.0062847435,0.001,0.0,0.0,0.0,-1.0
373674895,373674320,0.0065526636,0.0011002114,-0.0054973164,0.001,0.0,0.0,0.0,-1.0
373722932,373722305,0.0042152577,0.0031928997,-0.0030576915,0.001,0.0,0.0,0.0,-1.0
373772407,373771753,0.0021476995,0.003885294,-0.0027180626,0.001,0.0,0.0,0.0,-1.0
373821858,373821222,0.0015590617,0.0027272743,-5.4189135e-05,0.001,0.0,0.0,0.0,-1.0
373874297,373873673,-0.0011183858,0.00028443016,0.0028822261,0.001,0.0,0.0,0.0,-1.0
373923768,373923137,-0.0009759969,0.0008529457,0.004896136,0.001,0.0,0.0,0.0,-1.0
373971745,373971142,-0.0018790045,0.002085003,0.0060600103,0.001,0.0,0.0,0.0,-1.0
374021139,374020565,-0.00054405595,0.003484576,0.006589916,0.001,0.0,0.0,0.0,-1.0
374072097,374071528,0.0015389468,0.0015122088,0.008485625,0.001,0.0,0.0,0.0,-1.0
374123108,374122490,0.0012846966,-0.0015132803,0.008109506,0.001,0.0,0.0,0.0,-1.0
374171027,374170455,-6.239317e-05,0.001671141,0.008986464,0.001,0.0,0.0,0.0,-1.0
374223554,374222919,0.004705137,0.001941803,0.005805336,0.001,0.0,0.0,0.0,-1.0
374274461,374273879,0.005308094,0.0017295206,0.0048525385,0.001,0.0,0.0,0.0,-1.0
374322440,374321843,0.005226812,0.001773453,0.006956283,0.001,0.0,0.0,0.0,-1.0
374374881,374374304,0.006130451,0.0059456006,0.0015353878,0.001,0.0,0.0,0.0,-1.0
374422853,374422284,0.0061581135,0.0063548805,0.0021905997,0.001,0.0,0.0,0.0,-1.0
374472397,374471738,0.006437685,0.007282193,0.0011317105,0.001,0.0,0.0,0.0,-1.0
374521769,374521197,0.025006514,-0.016931446,0.00036435874,0.0085222265,0.0,0.0,0.0,-1.0
374574229,374573657,0.015779432,-0.009704407,-0.0036983015,0.016234508,0.0,0.0,0.0,-1.0
374623751,374623121,0.009177063,-0.0017256441,-0.005256665,0.022044165,0.0,0.0,0.0,-1.0
374671713,374671103,0.0032904937,0.0053264857,-0.0027111182,0.030582337,0.0,0.0,0.0,-1.0
374724127,374723547,0.0048042745,0.0022419507,-0.0074974387,0.03977854,0.0,0.0,0.0,-1.0
374773631,374773011,0.008886424,0.0008534068,-0.009590044,0.049457014,0.0,0.0,0.0,-1.0
374823044,374822475,0.0067964136,0.002986703,-0.010176333,0.056183457,0.0,0.0,0.0,-1.0
374872507,374871938,0.005403125,-7.992973e-05,-0.004374942,0.063257195,0.0,0.0,0.0,-1.0
374920549,374919944,0.010931909,0.0016528764,0.0062785414,0.07383063,0.0,0.0,0.0,-1.0
374973005,374972364,0.010258747,0.0023688956,0.0091599375,0.085330874,0.0,0.0,0.0,-1.0
375022491,375021837,0.006065617,-0.007876749,-0.009119236,0.099162675,0.0,0.0,0.0,-1.0
375074865,375074289,0.0032199547,0.0068084854,-0.0023570112,0.111195065,0.0,0.0,0.0,-1.0
375122837,375122269,0.012929281,0.008693201,0.012066916,0.11953781,0.0,0.0,0.0,-1.0
375172292,375171717,0.0074117873,-0.007020819,-0.00940167,0.13003144,0.0,0.0,0.0,-1.0
375221756,375221182,0.0009284051,0.013937846,0.005594109,0.14448236,0.0,0.0,0.0,-1.0
375271223,375270644,0.014600948,-0.01360832,-0.007610226,0.1563384,0.0,0.0,0.0,-1.0
375323762,375323109,-0.00012700343,0.027696058,0.0023748307,0.16891031,0.0,0.0,0.0,-1.0
375371660,375371092,0.015667263,-0.021534646,-0.0028310623,0.18067153,0.0,0.0,0.0,-1.0
375424171,375423540,-0.004622496,0.012573669,-0.0017343598,0.1951738,0.0,0.0,0.0,-1.0
375473564,375472995,0.0019250611,0.007848917,0.0011080571,0.21374913,0.0,0.0,0.0,-1.0
375523033,375522459,-0.000262193,-0.0003493237,0.0041832663,0.23290846,0.0,0.0,0.0,-1.0
375571006,375570424,-0.0034971808,-0.004129095,-0.0029264356,0.24200454,0.0,0.0,0.0,-1.0
375623527,375622885,-0.006325947,-0.00093119725,-0.0030351426,0.26384103,0.0,0.0,0.0,-1.0
375672928,375672349,-0.010396542,0.007930709,-0.0010138466,0.28264394,0.0,0.0,0.0,-1.0
375722392,375721813,-0.005322881,0.009456913,-0.0021591182,0.29527855,0.0,0.0,0.0,-1.0
375771858,375771276,-0.00759409,0.0069218352,-0.0013331191,0.3072656,0.0,0.0,0.0,-1.0
375821327,375820740,-0.0051251566,0.0093237385,-0.0010843482,0.31957084,0.0,0.0,0.0,-1.0
375872336,375871712,0.0020504377,-0.011588534,-0.0016781235,0.3348853,0.0,0.0,0.0,-1.0
375921810,375921172,0.017952425,0.0025227081,-0.002346588,0.35855192,0.0,0.0,0.0,-1.0
375974225,375973634,0.009475889,0.031363804,0.00021640105,0.38123226,0.0,0.0,0.0,-1.0
376023755,376023097,-0.0056324215,0.014704455,-0.0030940217,0.37939903,0.0,0.0,0.0,-1.0
376071644,376071077,0.020105546,0.025778897,0.001438297,0.38419947,0.0,0.0,0.0,-1.0
376122612,376122025,0.005830227,0.010067775,0.0016902387,0.3885523,0.0,0.0,0.0,-1.0
376172058,376171482,0.02680919,0.020352831,0.0018501659,0.36107308,0.0,0.0,0.0,-1.0
376223047,376222456,0.01172037,0.011659742,0.008194169,0.34943745,0.0,0.0,0.0,-1.0
376270999,376270409,0.024589209,0.0038656667,0.00845691,0.32359967,0.0,0.0,0.0,-1.0
376323539,376322876,-0.026060365,0.03241736,0.0046243514,0.31421536,0.0,0.0,0.0,-1.0
376372907,376372334,-0.014617969,0.0051704994,0.008927141,0.3088001,0.0,0.0,0.0,-1.0
376422367,376421798,0.014967684,0.007637576,0.009899243,0.3078717,0.0,0.0,0.0,-1.0
376474836,376474259,-0.0027125052,0.022406267,0.006228782,0.31817526,0.0,0.0,0.0,-1.0
376522811,376522242,-0.0027728644,0.015422213,0.010489559,0.3282066,0.0,0.0,0.0,-1.0
376572264,376571688,0.017024826,-0.015789667,0.011605076,0.32490963,0.0,0.0,0.0,-1.0
376621721,376621151,0.03207342,-0.0022268873,0.0007900021,0.3127777,0.0,0.0,0.0,-1.0
376674182,376673613,-0.02298905,0.047959924,0.0039586914,0.3124511,0.0,0.0,0.0,-1.0
376723736,376723082,-0.0014989591,0.024987966,0.009080939,0.31180388,0.0,0.0,0.0,-1.0
376771680,376771063,0.023320865,0.007671353,0.0058744648,0.3133815,0.0,0.0,0.0,-1.0
376824156,376823509,0.014863075,0.028639223,0.0077032414,0.31615847,0.0,0.0,0.0,-1.0
376873543,376872970,-0.0008426525,0.020735476,0.009936962,0.3257028,0.0,0.0,0.0,-1.0
376923008,376922430,0.024531048,-0.0050129397,0.0061958535,0.326134,0.0,0.0,0.0,-1.0
376970982,376970405,0.029132558,-0.011500485,0.0039897375,0.3260966,0.0,0.0,0.0,-1.0
377021945,377021366,-0.007176427,0.027620373,0.0026498574,0.31986213,0.0,0.0,0.0,-1.0
377072959,377072322,-0.005607636,0.02671233,0.00391161,0.31545848,0.0,0.0,0.0,-1.0
377122430,377121790,0.010027085,0.00950052,0.007817637,0.30486414,0.0,0.0,0.0,-1.0
377174872,377174245,0.014120814,0.018243898,0.006275576,0.30514184,0.0,0.0,0.0,-1.0
377222793,377222224,0.005754283,0.023360854,0.0039372146,0.30988932,0.0,0.0,0.0,-1.0
377272259,377271674,-0.005912095,0.016695939,0.004036479,0.31735748,0.0,0.0,0.0,-1.0
377321724,377321138,-0.004249406,-0.0036255587,0.0077052307,0.31615192,0.0,0.0,0.0,-1.0
377372678,377372101,0.01777484,0.0039702863,0.005927591,0.31617802,0.0,0.0,0.0,-1.0
377423725,377423069,0.00015265077,0.038005568,0.00061109697,0.32392806,0.0,0.0,0.0,-1.0
377471613,377471043,-0.0035253416,0.030659124,0.0059616813,0.33043483,0.0,0.0,0.0,-1.0
377524124,377523493,0.032265436,-0.0057042227,0.0066419854,0.33165398,0.0,0.0,0.0,-1.0
377573522,377572953,0.012187889,0.018457789,-0.004022739,0.32516855,0.0,0.0,0.0,-1.0
377622986,377622417,-0.026450718,0.03708508,0.002989673,0.3285511,0.0,0.0,0.0,-1.0
377670959,377670390,-0.0048690676,0.009881099,0.004184967,0.3245988,0.0,0.0,0.0,-1.0
377723503,377722866,0.018694641,0.016911441,0.0038966436,0.32583562,0.0,0.0,0.0,-1.0
377772942,377772313,-0.0051801964,0.0125975935,0.005368217,0.32533824,0.0,0.0,0.0,-1.0
377822343,377821771,0.0028879978,0.00407282,0.0034329246,0.3264278,0.0,0.0,0.0,-1.0
377871805,377871234,0.007715204,0.0070098727,0.0024418517,0.34128594,0.0,0.0,0.0,-1.0
377921274,377920698,0.010552438,0.027206926,0.0026254116,0.36677113,0.0,0.0,0.0,-1.0
377972250,377971661,0.0025125397,-0.004988144,0.0059427116,0.37025762,0.0,0.0,0.0,-1.0
378021759,378021134,0.016416075,0.016237805,0.0026895562,0.3461125,0.0,0.0,0.0,-1.0
378074212,378073586,0.0004256905,0.017814996,0.006359919,0.3108335,0.0,0.0,0.0,-1.0
378123693,378123050,0.019663617,0.004665198,0.01197791,0.30997896,0.0,0.0,0.0,-1.0
378173090,378172514,0.021373121,0.018249717,0.006357031,0.31318906,0.0,0.0,0.0,-1.0
378222555,378221978,-2.1394782e-05,0.02049238,0.0051198914,0.3341551,0.0,0.0,0.0,-1.0
378270530,378269943,-0.010937911,-0.00031953125,0.008885427,0.34524226,0.0,0.0,0.0,-1.0
378323020,378322436,0.014984458,0.02378759,0.0028044353,0.32829595,0.0,0.0,0.0,-1.0
378370954,378370369,-0.010059629,0.028867558,0.008564515,0.3151614,0.0,0.0,0.0,-1.0
378423463,378422830,0.038459394,-0.016186109,0.014721736,0.31249157,0.0,0.0,0.0,-1.0
378472863,378472294,0.020542495,0.018667648,0.003598222,0.31554967,0.0,0.0,0.0,-1.0
378522327,378521758,-0.01630807,0.029855821,0.007559607,0.31843257,0.0,0.0,0.0,-1.0
378574797,378574220,0.02351945,0.016052274,0.012309129,0.3214745,0.0,0.0,0.0,-1.0
378672226,378671649,-0.011844076,0.03391446,0.01080817,0.32727045,0.0,0.0,0.0,-1.0
378721683,378721112,0.010552804,0.004325424,0.016352454,0.32896033,0.0,0.0,0.0,-1.0
378774143,378773574,0.011984774,0.008041824,0.006679097,0.32732666,0.0,0.0,0.0,-1.0
378823693,378823041,-0.016414804,0.031300116,0.010582411,0.32503355,0.0,0.0,0.0,-1.0
378871595,378871023,0.0046768766,0.009674385,0.009859882,0.32278115,0.0,0.0,0.0,-1.0
378924040,378923464,0.0069788815,0.026989983,0.013121097,0.32315195,0.0,0.0,0.0,-1.0
378973586,378972932,0.013779211,0.012163017,0.015624703,0.32314232,0.0,0.0,0.0,-1.0
379022979,379022412,0.010564831,-0.004691677,0.015257602,0.31765726,0.0,0.0,0.0,-1.0
379072448,379071860,0.0200604,-0.0015517519,0.015894022,0.3271765,0.0,0.0,0.0,-1.0
379121890,379121319,-0.0049186475,0.028345142,0.010271144,0.33107427,0.0,0.0,0.0,-1.0
379172922,379172287,-0.011536922,0.009182383,0.0126287,0.32646555,0.0,0.0,0.0,-1.0
379222335,379221752,0.020293137,0.020763041,0.014811172,0.32196194,0.0,0.0,0.0,-1.0
379274791,379274208,-0.014982627,0.010270375,0.014870218,0.32642272,0.0,0.0,0.0,-1.0
379324244,379323672,0.0144802295,-0.0043116957,0.017570522,0.3438718,0.0,0.0,0.0,-1.0
379372214,379371638,0.031474072,0.00018233206,0.008310564,0.36263138,0.0,0.0,0.0,-1.0
379421670,379421100,-0.02770682,0.02659499,0.0072349804,0.34272814,0.0,0.0,0.0,-1.0
379471152,379470567,0.015903497,0.014257578,0.009464256,0.31800905,0.0,0.0,0.0,-1.0
379523694,379523032,-0.0072328504,0.03036083,0.009806948,0.30598685,0.0,0.0,0.0,-1.0
379571574,379571004,-0.008406932,0.015948007,0.011819062,0.30735934,0.0,0.0,0.0,-1.0
379624088,379623456,0.012316362,-0.0025834858,0.006770191,0.31027544,0.0,0.0,0.0,-1.0
379673493,379672916,0.0029817054,0.017793952,0.0110032335,0.31072688,0.0,0.0,0.0,-1.0
379722976,379722405,-0.0030630373,0.03875667,0.0076378314,0.31548464,0.0,0.0,0.0,-1.0
379770989,379770358,-0.0072090724,0.033345334,0.007066269,0.32429972,0.0,0.0,0.0,-1.0
379823469,379822813,0.014536692,0.0030046082,0.014632833,0.32480842,0.0,0.0,0.0,-1.0
379872891,379872271,0.021176448,0.017601166,0.009563862,0.3269611,0.0,0.0,0.0,-1.0
379922312,379921735,-0.009894954,0.016188169,0.005897602,0.32722107,0.0,0.0,0.0,-1.0
379971769,379971199,0.0013475318,0.009903329,0.012774535,0.325555,0.0,0.0,0.0,-1.0
380021245,380020663,0.030914402,0.012721232,0.008407081,0.32467937,0.0,0.0,0.0,-1.0
380072250,380071625,-0.013261526,0.030893946,0.0076266374,0.32811457,0.0,0.0,0.0,-1.0
380121665,380121089,0.012098518,0.009671259,0.013315202,0.3262241,0.0,0.0,0.0,-1.0
380174167,380173583,0.011686357,0.010124646,0.0076031317,0.32447094,0.0,0.0,0.0,-1.0
380223593,380223016,-0.009117305,0.028858965,0.0063247504,0.38307577,0.0,0.0,0.0,-1.0
380271552,380270983,0.0062557496,0.014386019,0.0064513017,0.3762081,0.0,0.0,0.0,-1.0
380321028,380320453,0.013588837,0.023030842,0.006796793,0.3660667,0.0,0.0,0.0,-1.0
380371992,380371410,0.0012109601,0.006952348,0.005580281,0.3550294,0.0,0.0,0.0,-1.0
380423026,380422398,-0.0018960929,0.02795448,0.007188802,0.34172976,0.0,0.0,0.0,-1.0
380470904,380470335,0.0051947143,0.029855153,0.0091030365,0.34574193,0.0,0.0,0.0,-1.0
380523442,380522796,0.015943121,0.0024624038,0.010083005,0.3396449,0.0,0.0,0.0,-1.0
380572829,380572260,0.00010868471,0.031006541,0.0044581844,0.35095647,0.0,0.0,0.0,-1.0
380623793,380623223,0.0012327302,0.017128892,0.013316551,0.33843693,0.0,0.0,0.0,-1.0
380674760,380674186,0.011732305,0.015913378,0.0066568227,0.31543893,0.0,0.0,0.0,-1.0
380724234,380723650,-0.0102301445,0.021127796,0.011913321,0.3022598,0.0,0.0,0.0,-1.0
380772196,380771615,0.004124408,0.013559559,0.01249319,0.30952698,0.0,0.0,0.0,-1.0
380821650,380821079,0.008285111,0.0040947935,0.007934377,0.32983243,0.0,0.0,0.0,-1.0
380874119,380873544,-0.005219139,0.04159954,0.011275486,0.3426676,0.0,0.0,0.0,-1.0
380923671,380923011,-0.0023948208,0.022220349,0.012408623,0.3501058,0.0,0.0,0.0,-1.0
380971543,380970968,0.011210338,-0.0015084967,0.014938292,0.32988355,0.0,0.0,0.0,-1.0
381024002,381023432,-0.002887059,0.020026537,0.0075115683,0.3220989,0.0,0.0,0.0,-1.0
381073484,381072895,-0.019848542,0.010340888,0.014382345,0.31973514,0.0,0.0,0.0,-1.0
381122988,381122360,0.018477585,0.025337046,0.013943212,0.32052836,0.0,0.0,0.0,-1.0
381172414,381171824,0.008668232,0.03411817,0.012432665,0.32040024,0.0,0.0,0.0,-1.0
381221879,381221288,0.0007429481,0.03137227,0.016624426,0.3165104,0.0,0.0,0.0,-1.0
381271327,381270751,0.026578985,0.0019650022,0.016458511,0.29752702,0.0,0.0,0.0,-1.0
381322342,381321714,0.016509859,0.0006721938,0.012804838,0.28512338,0.0,0.0,0.0,-1.0
381374762,381374177,0.00080880185,0.024804113,0.011075197,0.26611602,0.0,0.0,0.0,-1.0
381424298,381423650,-0.003523932,0.019135032,0.013028931,0.27993587,0.0,0.0,0.0,-1.0
381472180,381471605,0.001025599,0.016413372,0.013720407,0.29635248,0.0,0.0,0.0,-1.0
381521640,381521069,-0.001705689,0.0017422172,0.013867085,0.3152539,0.0,0.0,0.0,-1.0
381571116,381570533,0.01452654,-0.014223851,0.016011989,0.3215143,0.0,0.0,0.0,-1.0
381623671,381623001,0.012781329,0.0026376813,0.0035406223,0.33072045,0.0,0.0,0.0,-1.0
381671531,381670958,-0.018372798,0.028470306,0.0029765302,0.32960075,0.0,0.0,0.0,-1.0
381724055,381723427,0.014741043,0.010627699,0.011267461,0.32831463,0.0,0.0,0.0,-1.0
381773463,381772886,0.02069665,0.015449362,0.005574977,0.3279733,0.0,0.0,0.0,-1.0
381822947,381822354,-0.006527646,0.020388577,0.0058891457,0.32295564,0.0,0.0,0.0,-1.0
381870891,381870322,-0.00032867715,0.003913431,0.0071961936,0.31854573,0.0,0.0,0.0,-1.0
381923441,381922783,-0.005954691,0.01945602,0.0070513124,0.31926686,0.0,0.0,0.0,-1.0
