timestamp,timestamp_sample,xyz[0],xyz[1],xyz[2]
373451531,373450985,0.00025581103,-0.0051719174,-0.024760287
373471048,373470471,0.001437787,-0.0018946349,1.3303012e-05
373492003,373491455,0.0015721107,0.0013744138,0.0067684418
373512987,373512440,0.0008467715,-0.002259892,-0.028634848
373532475,373531926,-0.005847086,0.0066112955,0.03163151
373551995,373551425,-0.0003542751,0.0010399668,-0.028832642
373572980,373572404,-0.010273162,0.0028860183,0.02351669
373593938,373593388,0.01492134,-0.0098146405,-0.0035280574
373611921,373611367,-0.002860792,-0.005869783,-0.013316282
373632914,373632351,0.0014861887,0.010803038,0.02189699
373653892,373653338,-0.0029477794,0.0020229109,-0.021571143
373674874,373674320,0.00036582118,0.0043199873,0.018638419
373691448,373690838,0.012259709,-0.008694204,-0.0055410992
373712347,373711793,-0.0020571155,-0.0017271315,-0.008423312
373733324,373732777,-0.0025927443,0.008233255,0.007646623
373751311,373750764,-0.004795797,0.0060368762,-0.0099403225
373772352,373771753,0.009112964,-0.00024691713,0.009129455
373793280,373792733,-0.006098658,-0.00016494293,0.000380471
373811284,373810720,-0.005683763,-0.0026028238,0.0013727087
373832257,373831711,0.0066193575,0.00070524635,-0.0011813454
373853241,373852694,-0.008173529,-0.0046535246,0.008099388
373874256,373873673,0.012485454,0.0058515584,-0.0097931465
373892219,373891664,-0.0074958475,0.008224148,0.0038144153
373913209,373912645,-0.0042824205,-0.010734903,-0.0049351547
373934187,373933629,0.011319205,-0.00731989,-0.0023816503
373955178,373954614,-0.01688379,-0.00086711324,0.011746732
373971724,373971142,0.013855796,0.0031002008,-0.02056801
373992633,373992086,-0.008664734,0.013645734,0.020608068
374013617,374013071,0.010700942,-0.0046674823,-0.014167038
374031605,374031058,0.005911165,-0.010940346,-0.001066258
374052609,374052059,-0.007923105,0.0034079116,0.013748995
374072075,374071528,0.004013486,0.00558877,-0.028238382
374094591,374094025,-0.005354423,0.0032033373,0.026413273
374112562,374112004,0.009761573,-0.009602904,-0.021534953
374133529,374132982,-0.0015379284,0.0065656537,0.009586394
374154522,374153972,-0.010471359,-0.0019447913,0.0037937863
374171005,374170455,0.012189496,0.0042025633,-0.030199848
374191986,374191439,-0.010854298,0.007663455,0.03151183
374211474,374210925,0.015472462,-0.009189119,-0.026178587
374233958,374233408,-0.008733053,0.00025636493,0.023049466
374251962,374251408,-0.005044113,0.0014222662,0.010796951
374274435,374273879,0.0056166966,-0.0010251261,-0.015825987
374292420,374291866,-0.004935598,0.01062797,0.034032304
374311917,374311351,0.009773407,-0.0021548374,-0.035373624
374332933,374332335,-0.005013548,-0.00073729246,0.022841346
374353867,374353320,-0.0057739224,-0.006336998,-0.008593359
374374858,374374304,0.0016650413,-0.010890627,-0.005251255
374392834,374392287,-0.011637833,0.008017099,0.028495606
374412330,374411777,0.013890887,-0.00019010634,-0.038877953
374431809,374431262,-0.011937238,-0.0046379506,0.030062642
374451301,374450748,0.0035114824,-0.0008764778,-0.0062578935
374472348,374471738,0.001941511,-0.011553251,-0.0039627585
374493264,374492717,-0.0055257734,0.003797956,0.025545504
374511250,374510704,0.0042456384,-0.0002327552,-0.036194976
374530763,374530196,-0.0017683161,0.0046781516,0.02904522
374553220,374552673,0.005660295,0.0042655077,-0.025905821
374574208,374573657,-0.0034838216,-0.008284127,0.0130196195
374593699,374593152,-0.0017151544,-0.00400868,0.013464263
374613192,374612629,-0.001947009,0.0034533443,-0.02790393
374634173,374633614,-0.0014143987,0.0048687123,0.03710988
374652176,374651613,-0.0016101645,0.006276737,-0.025795761
374671678,374671103,0.0018300763,-0.010432928,0.009402323
374692644,374692082,-0.0056959856,-0.0033943797,-0.00022996124
374713602,374713055,0.004932154,0.0059641274,-0.01760244
374733106,374732547,0.0073800664,0.00595811,0.028009355
374752593,374752030,-0.009285392,0.007251947,-0.03049054
374773597,374773011,0.0014698021,-0.0045589204,0.033116583
374794542,374793995,-0.007318531,0.0044385297,-0.029531889
374814028,374813481,0.00064361235,-0.008123833,0.02405839
374833539,374832980,-0.004316602,-0.0031002283,-0.0064329216
374854505,374853951,-0.0053951964,0.0012818498,0.0031446486
374872485,374871938,0.008224919,-0.006099444,0.014619262
374892049,374891428,-0.0036588963,0.015606098,-0.020979583
374912955,374912408,0.007534801,-0.010458317,0.021263253
374935453,374934892,-0.0021422692,0.015466629,-0.01772945
374951979,374951389,0.011186207,-0.012027103,0.040951885
374972970,374972364,-0.0017694281,-0.0016250415,-0.03051753
374993947,374993348,0.0049148584,-0.009630206,0.03235873
375011887,375011336,-0.00047848094,-0.008817313,-0.036609314
375032872,375032320,0.012406794,-0.007637358,0.03591381
375053857,375053304,-0.0017533721,0.0070637832,-0.027782802
375071872,375071291,0.012018666,-0.0040001795,0.028653245
375091362,375090818,-0.0057662893,0.009187378,-0.027290018
375112326,375111774,0.014612062,-0.0031249346,0.001210751
375134793,375134247,-0.018000714,0.019879673,0.023445997
375151279,375150733,0.004848259,-0.013064857,-0.0149251055
375172264,375171717,-0.015211702,0.01580658,0.032923955
375193299,375192707,0.00819796,-0.024283186,-0.036897503
375214240,375213687,0.007628202,0.014744203,0.016823802
375232220,375231667,0.005672345,-0.0063176346,-0.017346017
375253224,375252669,0.012423249,-0.0054880385,-0.006942386
375271202,375270644,-0.011974035,0.027452018,0.026868017
375292217,375291634,0.0048120064,-0.061001956,-0.02927014
375313179,375312613,-0.005649627,0.039239973,0.019829752
375334165,375333603,0.0041346285,0.0051980377,0.0050039208
375355151,375354583,0.0041814907,-0.047867123,-0.0043979557
375371636,375371092,-0.019048205,0.024296839,0.009609529
375392602,375392055,0.030610792,-0.025475368,-0.013117859
375412087,375411541,-0.0034424756,0.019033823,-0.005832958
375431573,375431026,-0.009969613,0.007970951,0.0036483954
375452576,375452022,0.02212625,-0.020589212,0.014262631
375473542,375472995,-0.0036843931,0.0045046126,-0.0030951288
375493028,375492481,-0.0025178138,0.0031201043,-0.010271573
375512513,375511967,-0.0077228034,-0.0055966466,0.012907273
375533500,375532951,0.01917485,-0.026937358,0.015576231
375554482,375553936,-0.0025877338,0.021392021,0.00096433156
375570983,375570424,0.009410977,0.017531907,0.009043278
375591955,375591409,0.00781083,0.004726569,0.02447683
375612942,375612395,0.013981786,-0.0083534075,0.013966421
375633932,375633386,-0.00776141,0.024298191,0.004636243
375651973,375651414,0.008709652,0.015409459,-0.0061683906
375672904,375672349,0.008440053,0.0014568118,0.0009467936
375693887,375693333,0.014865138,-0.02028751,0.002547536
375713393,375712830,-0.010510605,-0.013824925,-0.0020541535
375732894,375732305,-0.023208695,0.0013147765,-0.003337076
375753836,375753289,-0.016807498,0.0025738294,-0.005984839
375771834,375771276,0.012889275,-0.013328606,0.003203284
375791433,375790827,0.009459595,-0.033694316,0.0015206006
375812304,375811755,-0.024226956,-0.03095338,0.0050453227
375833286,375832731,-0.039605103,-0.010431936,0.007819268
375852777,375852217,-0.051485226,-0.006826059,0.007583661
375872299,375871712,-0.025237191,-0.0025865193,0.0038099037
375893261,375892704,-0.0076770983,-0.025189169,-0.007822061
375914225,375913679,0.0053877207,-0.02334701,-0.013341442
375932210,375931662,0.019077173,-0.05663353,-0.008211865
375951696,375951144,0.016249422,-0.07100653,-0.0046491325
375974201,375973634,0.007799527,-0.084085725,-0.0025708487
375992176,375991614,0.0017399262,-0.102960885,0.0018209191
376013153,376012599,0.0088359285,-0.090877496,-0.0049994253
376034141,376033583,0.013833479,-0.09035505,-0.006979443
376055120,376054568,0.010842234,-0.06704681,-0.0071222307
376071621,376071077,-0.036819555,-0.066153124,-0.0063450476
376092633,376092044,-0.040616546,-0.056825634,-0.007938067
376113572,376113025,-0.033616375,-0.021784887,-0.0081880335
376131566,376131013,-0.034472913,-0.029981013,-0.012431025
376152556,376151996,-0.027902363,-0.040117294,-0.0064212848
376172035,376171482,-0.031257037,-0.041845255,-0.005114354
376194547,376193972,-0.007928606,-0.022567261,0.0050363764
376212514,376211970,-0.012113446,-0.0115539,0.00068261765
376233484,376232937,0.004152797,-0.020363426,0.00015348603
376254490,376253942,0.043566156,-0.03108923,0.0021331273
376270975,376270409,0.023181485,0.015353372,-0.023251193
376291976,376291397,0.045215316,0.029167093,-0.031218087
376311444,376310880,0.046755716,0.04269556,-0.03638628
376333955,376333363,0.052431703,0.03207298,-0.027971832
376351915,376351357,0.07666699,0.036034,-0.027235348
376372881,376372334,0.077649966,0.029556425,-0.020004215
376392367,376391820,0.088263765,0.043066546,-0.019948237
376411885,376411305,0.09405246,0.02212169,-0.013817754
376432850,376432290,0.074467,0.028539171,-0.008462652
376453833,376453280,0.054696638,0.020267637,-0.009308065
376474813,376474259,0.01776665,0.007536616,-0.005791081
376491322,376490778,-0.049657844,0.0017090715,-0.003317753
376512294,376511742,-0.06565881,0.0002921878,-0.0024324444
376531764,376531218,-0.08421756,0.04031014,-0.005010465
376551253,376550704,-0.07038919,0.068476215,-0.01048505
376572235,376571688,-0.06053018,0.06031013,-0.020190312
376593219,376592672,-0.054774348,0.044509254,-0.01648348
376612712,376612158,-0.016692713,-0.006626174,-0.020685151
376632222,376631655,0.029088225,-0.06108205,-0.0075066076
376653175,376652629,0.03750647,-0.091359094,-0.0018026487
376674160,376673613,0.05592088,-0.10883846,0.0065431003
376693674,376693127,0.054897103,-0.123160236,0.01196981
376713140,376712588,0.03806734,-0.10074316,0.019820945
376734115,376733569,0.02594209,-0.08436517,0.011706909
376750611,376750057,-0.017820109,-0.041051164,-0.0040511903
376771640,376771063,-0.017924074,-0.038205024,0.0007538083
376792632,376792029,-0.025390293,-0.033361834,0.005836776
376813563,376813010,-0.031980105,-0.014582102,0.0013548423
376833054,376832500,0.0016966932,-0.0010991722,-0.0063437773
376852534,376851982,0.04531367,-0.00092799746,-0.011235734
376873519,376872970,0.049983192,-0.00014709379,-0.011708213
376896051,376895507,0.044255216,0.006938883,-0.010072767
376913983,376913437,0.052057873,-0.034680124,-0.0043286607
376933469,376932922,0.037358433,-0.025505215,0.0055838875
376954460,376953907,0.036468174,-0.023154678,0.007487634
376970959,376970405,0.014582325,0.030624917,0.009255797
376991939,376991388,0.04101514,0.02776316,-0.0031732363
377012923,377012365,0.04589705,0.037149858,-0.0034669978
377035416,377034855,0.044401895,0.043045547,-0.006552436
377053390,377052835,0.07275688,0.022811094,0.0013050606
377072917,377072322,0.07732473,-0.013880548,0.008219104
377093859,377093310,0.08465513,-0.025835356,0.011677671
377111841,377111292,0.08072776,-0.040863957,0.01286632
377132829,377132276,0.056682132,-0.029256037,0.011374071
377153817,377153263,0.042045847,-0.020121053,0.0050661163
377174831,377174245,0.02249518,-0.01980739,-0.00026821648
377192782,377192232,-0.0021245698,-0.0071270345,-0.011421785
377213763,377213217,-0.00415139,-0.008299076,-0.010211198
377234748,377234202,0.001519654,0.00066697446,0.001339435
377251250,377250690,0.036420055,0.013031504,0.008670276
377272235,377271674,0.04111072,0.018035261,0.007039264
377291719,377291171,0.03656248,0.01896696,0.005688105
377314193,377313643,0.028664906,0.02599034,0.004515057
377332256,377331657,-0.03459241,-0.0011706846,0.01145249
377353165,377352615,-0.04929812,5.2271294e-05,0.010722024
377372654,377372101,-0.067383826,0.03125229,0.0010245233
377392185,377391586,-0.07623529,0.04727646,-0.004581307
377413130,377412571,-0.068931185,0.05053989,-0.012721819
377434111,377433555,-0.06830868,0.058455475,-0.013035464
377455101,377454540,-0.060308382,0.04812776,-0.017907126
377471589,377471043,-0.011726307,-0.01303657,-0.00013973028
377492559,377492012,0.010649884,-0.02809947,0.008720275
377513543,377512997,0.044721726,-0.05373806,0.01694232
377531531,377530984,0.05592384,-0.060096,0.02521801
377552524,377551969,0.047637053,-0.0507235,0.027623441
377573500,377572953,0.04197433,-0.040686704,0.032826506
377591486,377590940,-0.005333491,-0.004957552,0.010608333
377612505,377611930,-0.014737895,0.004115337,0.007684105
377633467,377632909,-0.016694702,0.008427015,0.00449499
377651465,377650896,-0.008363716,0.020229392,-0.0043086438
377670937,377670390,0.0097739985,0.0076267417,0.0025225803
377691927,377691380,0.0061430437,-0.0017217256,0.00212881
377712913,377712358,0.0019434756,0.0038218037,-0.0013329678
377733910,377733358,-0.0006978866,0.009248802,-0.0015963926
377751927,377751348,0.030863194,0.0027283472,0.0040749013
377772900,377772313,0.011157412,0.008868994,-0.0024293603
377793839,377793292,-0.009589499,0.0016639197,-0.0035850967
