timestamp,timestamp_sample,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
377573836,377572953,0.9993897,0.007685879,-0.012588124,-0.03166761,0.99999994,-3.8776156e-11,-1.8504574e-10,-0.00032197696,3
377623426,377622417,0.9993831,0.008543203,-0.012904544,-0.031528253,0.99999994,-3.8776156e-11,-1.8504574e-10,-0.00032197696,3
377668410,377667394,0.99938035,0.009046899,-0.013086673,-0.031398073,0.99999994,-3.8776156e-11,-1.8504574e-10,-0.00032197696,3
377722292,377721344,0.9993837,0.008995828,-0.013126647,-0.03129231,0.99999994,-3.8776156e-11,-1.8504574e-10,-0.00032197696,3
377771711,377770808,0.9993898,0.008792873,-0.012981444,-0.031212691,0.99999994,-3.8776156e-11,-1.8504574e-10,-0.00032197696,3
377821195,377820272,0.9994,0.008139878,-0.012743888,-0.031160962,0.99999994,-3.8776156e-11,-1.8504574e-10,-0.00032197696,3
377870758,377869742,0.99941087,0.0070961732,-0.012587277,-0.031130524,0.99999994,-3.8776156e-11,-1.8504574e-10,-0.00032197696,3
377925012,377923702,0.9994211,0.0055334414,-0.012592523,-0.031118639,0.99999994,-3.8776156e-11,-1.8504574e-10,-0.00032197696,3
377969637,377968686,0.999432,0.0041077044,-0.012482723,-0.031034628,0.99999994,-3.8776156e-11,-1.8504574e-10,-0.00032197696,3
378019061,378018127,0.99943644,0.0026743526,-0.012673111,-0.030968713,0.99999994,-3.8776156e-11,-1.8504574e-10,-0.00032197696,3
378073085,378072091,0.99942636,0.0014466402,-0.013579832,-0.030992618,0.99999994,-3.8776156e-11,-1.8504574e-10,-0.00032197696,3
378122529,378121551,0.9994126,0.00036017693,-0.014168972,-0.031202516,0.99999994,-3.8776156e-11,-1.8504574e-10,-0.00032197696,3
378171915,378171029,0.99939895,-0.0006315676,-0.0147152515,-0.031383462,0.99999994,-3.8776156e-11,-1.8504574e-10,-0.00032197696,3
378221551,378220479,0.99938995,-0.0015459798,-0.014835846,-0.03157833,0.99999994,-3.8776156e-11,-1.8504574e-10,-0.00032197696,3
378270808,378269943,0.9993854,-0.0024144496,-0.014498547,-0.031823978,0.99999994,-3.8776156e-11,-1.8504574e-10,-0.00032197696,3
378320263,378319406,0.99938726,-0.0032148995,-0.013959857,-0.031936444,0.99999994,-3.8776156e-11,-1.8504574e-10,-0.00032197696,3
378369816,378368870,0.99939114,-0.0036619182,-0.013121715,-0.032121588,0.99999994,-3.8776156e-11,-1.8504574e-10,-0.00032197696,3
378423920,378422830,0.9993866,-0.00497671,-0.012125904,-0.032475457,0.99999994,-3.8776156e-11,-1.8504574e-10,-0.00032197696,3
378473163,378472294,0.99938166,-0.0058908127,-0.011947875,-0.032539576,0.99999994,-3.8776156e-11,-1.8504574e-10,-0.00032197696,3
378522738,378521758,0.99937385,-0.0064369757,-0.011888136,-0.032698274,0.99999994,-3.8776156e-11,-1.8504574e-10,-0.00032197696,3
378572097,378571229,0.9993672,-0.0065137227,-0.011800457,-0.032919,0.99999994,-3.8776156e-11,-1.8504574e-10,-0.00032197696,3
378671132,378670156,0.9993747,-0.0050399345,-0.010672623,-0.033330467,0.99999994,-3.8776156e-11,-1.8504574e-10,-0.00032197696,3
378720536,378719613,0.9993784,-0.00479127,-0.00964114,-0.033572137,0.99999994,-3.8776156e-11,-1.8504574e-10,-0.00032197696,3
378774576,378773574,0.99938416,-0.0049090898,-0.008897058,-0.03358804,0.99999994,-3.8776156e-11,-1.8504574e-10,-0.00032197696,3
378824196,378823041,0.99938136,-0.005404079,-0.008537528,-0.03368966,0.99999994,-3.8776156e-11,-1.8504574e-10,-0.00032197696,3
378868948,378868004,0.9993765,-0.0059822784,-0.008268213,-0.03380286,0.99999994,-3.8776156e-11,-1.8504574e-10,-0.00032197696,3
378922956,378921972,0.99936736,-0.006572574,-0.008186189,-0.03398392,0.99999994,-3.8776156e-11,-1.8504574e-10,-0.00032197696,3
378972266,378971429,0.99935746,-0.0070872516,-0.007972504,-0.03421884,0.99999994,-3.8776156e-11,-1.8504574e-10,-0.00032197696,3
379021894,379020893,0.9990596,-0.0075536645,-0.0074061425,-0.042048644,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
379071403,379070357,0.99903965,-0.007674782,-0.0069609853,-0.042572103,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
379120859,379119859,0.9990356,-0.0072778594,-0.006520076,-0.04280841,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
379170181,379169285,0.9990368,-0.006975225,-0.006003727,-0.042905238,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
379219689,379218748,0.9990471,-0.0070639816,-0.0056622797,-0.042697456,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
379269137,379268212,0.99906796,-0.0071564736,-0.005357978,-0.042229418,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
379323101,379322182,0.9990905,-0.0074505047,-0.0048064888,-0.041709892,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
379372594,379371638,0.9991238,-0.007831214,-0.0044723377,-0.0408696,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
379422049,379421100,0.99915683,-0.0076540536,-0.004003452,-0.0401376,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
379471528,379470567,0.9991862,-0.00734106,-0.0037321365,-0.03948644,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
379521061,379520028,0.9992057,-0.006659715,-0.0044118958,-0.03904176,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
379570427,379569492,0.9992105,-0.0064795963,-0.004914701,-0.03888807,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
379624684,379623456,0.9992138,-0.0070861676,-0.004339342,-0.038765356,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
379674070,379672916,0.9992087,-0.007998498,-0.0032415031,-0.038828805,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
379723363,379722405,0.9992027,-0.008839313,-0.0022108736,-0.038870122,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
379768285,379767348,0.9991955,-0.009286614,-0.0016503314,-0.038980052,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
379822188,379821308,0.9991828,-0.0095576,-0.00108726,-0.03925725,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
379871650,379870772,0.9991787,-0.009481149,-0.0012518878,-0.039377153,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
379921264,379920239,0.9991764,-0.009182138,-0.0016299399,-0.039492697,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
379970690,379969700,0.99916464,-0.009599998,-0.002028803,-0.039670084,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
380020106,380019171,0.9991529,-0.010233981,-0.0024031175,-0.03978879,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
380069509,380068639,0.99914604,-0.010488843,-0.0028798874,-0.039860748,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
380119023,380118092,0.9991382,-0.010819861,-0.0032312444,-0.03994308,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
380172920,380172052,0.99913454,-0.011005236,-0.003964408,-0.039916962,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
380222565,380221522,0.99913406,-0.01116706,-0.004967983,-0.039770722,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
380271856,380270983,0.99913114,-0.011825937,-0.005775722,-0.039545264,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
380321312,380320453,0.9991416,-0.011712354,-0.0064663477,-0.039207816,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
380370863,380369909,0.99916065,-0.01090956,-0.006826643,-0.038888924,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
380420454,380419372,0.9991783,-0.009764714,-0.0072551495,-0.038664445,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
380469778,380468836,0.9991897,-0.008901878,-0.0077294363,-0.038484775,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
380523903,380522796,0.999192,-0.008691768,-0.007747862,-0.03846834,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
380573126,380572260,0.9991966,-0.008660119,-0.007676552,-0.03837224,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
380622636,380621724,0.99919593,-0.008994105,-0.007286407,-0.038388014,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
380672111,380671188,0.99920183,-0.008799923,-0.0070450758,-0.038324267,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
380721831,380720652,0.9992075,-0.007813492,-0.0068706204,-0.03841982,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
380771096,380770122,0.9992052,-0.006854994,-0.00675159,-0.038685422,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
380820745,380819586,0.99920404,-0.005973941,-0.006504416,-0.03890202,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
380874498,380873544,0.9992059,-0.005040492,-0.0058641788,-0.03908721,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
380924634,380923011,0.99921656,-0.0039329994,-0.0044968524,-0.039123476,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
380968955,380967972,0.9992232,-0.0028126,-0.0033603068,-0.039165772,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
381022824,381021988,0.99922854,-0.001262738,-0.002900552,-0.039146688,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
381072241,381071397,0.9992238,0.00021865353,-0.0030929986,-0.039270036,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
381121769,381120863,0.99921674,0.0006638627,-0.003745321,-0.039388824,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
381171319,381170324,0.99921,0.00045936747,-0.0045774844,-0.039475262,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
381220976,381219809,0.9992027,1.4945628e-05,-0.0049066436,-0.039620597,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
381270290,381269253,0.9992014,-0.0006042473,-0.0045565073,-0.03969369,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
381319599,381318717,0.99920064,-0.00085214665,-0.0046865577,-0.03969284,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
381369065,381368181,0.99919504,-0.0004188106,-0.0053534843,-0.039754108,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
381423165,381422136,0.9991866,0.0006812316,-0.006202426,-0.0398402,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
381472632,381471605,0.99917907,0.0016531212,-0.0066456483,-0.039928835,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
381521942,381521069,0.9991778,0.0019488961,-0.0064086276,-0.03998495,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
381571453,381570533,0.99918467,0.0013206947,-0.005686018,-0.03995146,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
381620852,381619997,0.9992028,0.0007657799,-0.0048728674,-0.03961846,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
381670505,381669461,0.9992194,0.00072535384,-0.0048496015,-0.039197788,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
381724730,381723427,0.99922854,0.00049698347,-0.0057965666,-0.038840603,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
381773830,381772886,0.99922943,0.0010072377,-0.0075638443,-0.03850055,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
381823443,381822354,0.9992246,0.0016434079,-0.009159981,-0.038258925,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
381872811,381871821,0.99922156,0.001626287,-0.0102657825,-0.03805772,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
381922189,381921279,0.9992231,0.0014251381,-0.01083541,-0.03786639,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
381971617,381970742,0.99922603,0.00062354427,-0.011139893,-0.03772108,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
382021109,382020213,0.9992309,1.2901131e-05,-0.011360742,-0.037532065,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
382070699,382069670,0.99923086,-0.00060816307,-0.011811788,-0.03738737,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
382124895,382123635,0.99923664,-0.0012606754,-0.012078473,-0.037130266,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
382169508,382168629,0.9992471,-0.0012639433,-0.011726936,-0.036964,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
382218978,382218063,0.9992585,-0.0008918196,-0.01137273,-0.036773905,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
382273073,382272027,0.99927,-0.0008123408,-0.0104874,-0.03672874,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
382322485,382321489,0.999283,-0.00089395756,-0.009662999,-0.036597162,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
382371834,382370948,0.99929506,-0.0010230395,-0.008910513,-0.036455214,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
382421301,382420416,0.9992994,-0.000895066,-0.008567179,-0.036422532,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
382470816,382469934,0.9992967,-0.00075565773,-0.008811182,-0.036439188,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
382520202,382519344,0.99929345,-0.0006963234,-0.008818838,-0.036530577,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
382569812,382568808,0.9992973,-0.0008489686,-0.008316221,-0.036539875,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
382623885,382622772,0.99930453,-0.0010177022,-0.0076533384,-0.036482595,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
382673170,382672233,0.9993071,-0.00090482,-0.007739391,-0.03639481,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
382722600,382721701,0.99930435,-0.0006661624,-0.007891413,-0.036444232,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
382772128,382771161,0.99930584,0.0002442161,-0.008131074,-0.03635427,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
382821520,382820640,0.9993022,0.0009901874,-0.00803093,-0.03646497,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
382870929,382870090,0.9992971,0.001799849,-0.007599917,-0.036664516,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
382920787,382919553,0.9992905,0.001893108,-0.0069056773,-0.03697731,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
382974453,382973514,0.99928325,0.0014976733,-0.006537539,-0.03725653,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
383024119,383022986,0.9992785,0.00033807164,-0.0061975163,-0.037471265,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
383068949,383067945,0.999274,-0.0007063119,-0.005889743,-0.037632767,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
383122864,383121909,0.99926996,-0.0015669799,-0.005132767,-0.037826683,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
383172491,383171371,0.99926734,-0.0013111171,-0.005207837,-0.037894912,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
383221728,383220835,0.9992622,-0.0006872106,-0.005765869,-0.037966754,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
383271239,383270299,0.9992521,-7.542736e-05,-0.006297222,-0.03815396,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
383320744,383319764,0.999246,0.00053433306,-0.0064513893,-0.038284276,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
383370166,383369227,0.9992443,0.0011123831,-0.0062284195,-0.03835183,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
383419601,383418691,0.9992442,0.00087379146,-0.0057170116,-0.03844082,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
383469028,383468159,0.9992497,0.0002703994,-0.0054128948,-0.03834873,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
383522978,383522129,0.99925375,0.00017163467,-0.0055827657,-0.0382208,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
383572509,383571590,0.9992546,1.6112386e-05,-0.005549361,-0.03820481,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
383622174,383621045,0.99925435,-2.4418705e-05,-0.005459277,-0.038224433,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
383671430,383670509,0.9992563,-0.00015533518,-0.004862741,-0.03825187,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
383720910,383719986,0.9992589,-0.00018455481,-0.0040404727,-0.038281504,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
383770564,383769445,0.99926174,-7.2490504e-05,-0.0030884466,-0.0382956,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
383824590,383823401,0.9992654,0.00065521605,-0.002753165,-0.038220685,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
383873705,383872862,0.9992669,0.0012163344,-0.0023093005,-0.038195938,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
383923699,383922330,0.9992699,0.0012397722,-0.0018103152,-0.038142547,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
383968142,383967294,0.9992721,0.0012547286,-0.0015030296,-0.038097788,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
384022280,384021264,0.99927,0.0013623879,-0.0014656897,-0.038152047,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
384071788,384070719,0.9992659,0.0012147569,-0.0016765718,-0.038253948,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
384121123,384120187,0.9992668,0.0006980698,-0.0019489757,-0.03823035,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
384170626,384169648,0.99927074,0.00033578026,-0.0022490262,-0.03811671,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
384220060,384219112,0.9992762,-0.0003309198,-0.0027125152,-0.037941914,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
384269618,384268584,0.9992855,-0.000567637,-0.0030195555,-0.037669748,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
384318900,384318040,0.99929166,-0.00072905095,-0.0036520485,-0.037447937,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
384372972,384372001,0.99929225,-0.0010669108,-0.0046368632,-0.03731547,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
384422396,384421465,0.9992888,-0.0015460195,-0.005476259,-0.037276663,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
384471931,384470934,0.9992816,-0.0024810077,-0.006128218,-0.03731935,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
384521298,384520399,0.9992783,-0.0033988648,-0.006185204,-0.037323974,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
384570775,384569858,0.9992835,-0.0037723593,-0.0057556615,-0.03721915,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
384620251,384619334,0.9992895,-0.0039653936,-0.0050337124,-0.037143376,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
384669764,384668787,0.9992983,-0.0039460934,-0.0044450555,-0.036983505,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
384723871,384722754,0.99931055,-0.0035814336,-0.0045589027,-0.03667153,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
384773347,384772212,0.9993132,-0.0040157884,-0.004455589,-0.036568217,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
384822834,384821683,0.99931467,-0.004728896,-0.0045840195,-0.036427516,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
384872138,384871140,0.99931246,-0.005529264,-0.0048753493,-0.03633588,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
384921524,384920608,0.99930674,-0.00616948,-0.0052238363,-0.036341883,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
384971027,384970069,0.9993045,-0.006176068,-0.00545595,-0.036368143,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
385020444,385019533,0.9993023,-0.0063772746,-0.005421281,-0.036398917,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
385074419,385073496,0.9993024,-0.0066567766,-0.0050544073,-0.036398917,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
385124170,385122978,0.99929786,-0.007264474,-0.0049541793,-0.036421634,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
385168854,385167926,0.99929214,-0.0077410713,-0.005003132,-0.036472473,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
385218333,385217398,0.99929184,-0.007883485,-0.0046960525,-0.036491726,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
385272193,385271351,0.99929714,-0.0073331525,-0.0047584563,-0.03645524,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
385321661,385320816,0.99930185,-0.006644453,-0.004948755,-0.036432467,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
385371226,385370280,0.99930376,-0.0058732596,-0.0052660424,-0.03646807,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
385420643,385419744,0.9993054,-0.004901389,-0.0056203166,-0.03651127,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
385470174,385469208,0.99930954,-0.0042138514,-0.005616992,-0.03648549,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
385519684,385518673,0.99931175,-0.0038209413,-0.005875499,-0.03642927,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
385569176,385568148,0.999308,-0.003556604,-0.00644014,-0.036461476,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
385623235,385622100,0.99930084,-0.003391597,-0.0071935607,-0.036532298,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
385672503,385671562,0.999293,-0.0033555438,-0.007810069,-0.036624707,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
385722354,385721027,0.9992865,-0.0035366123,-0.008092339,-0.03672338,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
385771665,385770493,0.99928063,-0.0040776883,-0.007859792,-0.03687789,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
385820933,385819962,0.99927866,-0.0047620847,-0.0075321104,-0.03691498,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
385870332,385869420,0.99928075,-0.00551017,-0.007138545,-0.036834396,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
385924258,385923397,0.99927574,-0.006329674,-0.007052608,-0.03685403,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
385973872,385972845,0.9992716,-0.0064814026,-0.008159569,-0.036711603,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
386023258,386022309,0.99926424,-0.0061461064,-0.009442367,-0.036661796,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
386068399,386067277,0.9992577,-0.00606966,-0.010216534,-0.03664677,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
386122120,386121239,0.99925077,-0.006205325,-0.010694617,-0.03667514,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
386171613,386170702,0.99924594,-0.0064210077,-0.01091254,-0.036706693,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
386221247,386220180,0.9992379,-0.007041224,-0.011004898,-0.036781564,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
386270588,386269631,0.99923486,-0.007614516,-0.010834375,-0.036803767,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
386325218,386323615,0.9992272,-0.008250433,-0.010728718,-0.03690336,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
386369436,386368562,0.9992212,-0.008882647,-0.01068201,-0.036932506,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
386418879,386418025,0.9992159,-0.009406898,-0.010673379,-0.03694778,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
386472923,386471985,0.999217,-0.009592683,-0.010727505,-0.036856793,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
386522390,386521450,0.99921197,-0.009839834,-0.010892139,-0.036878675,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
386571967,386570914,0.9991953,-0.0105801225,-0.011724983,-0.03687145,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
386621345,386620389,0.99918103,-0.010887649,-0.01248244,-0.036919195,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
386670863,386669843,0.9991742,-0.010793362,-0.013107935,-0.036914006,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
386720598,386719308,0.9991765,-0.010182874,-0.012980759,-0.037069146,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
386769758,386768779,0.99918157,-0.009333251,-0.0124279875,-0.03734472,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
386823907,386822740,0.9991874,-0.008806223,-0.011062816,-0.037746463,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
386873059,386872197,0.99919343,-0.008619145,-0.009963181,-0.037934985,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
386922549,386921662,0.99918556,-0.0091114165,-0.009295841,-0.038193792,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
386972059,386971126,0.9991692,-0.009804178,-0.009130993,-0.03849109,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
387021514,387020596,0.9991534,-0.010050806,-0.009250855,-0.03880682,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
387070923,387070063,0.9991422,-0.010105432,-0.009277408,-0.03907119,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
387120425,387119520,0.99913484,-0.010137345,-0.009126265,-0.039289642,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
387174419,387173481,0.99913347,-0.009781522,-0.008838359,-0.0394791,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
387224224,387222953,0.99913675,-0.009024515,-0.0088080205,-0.039583404,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
387268912,387267913,0.99913913,-0.008427603,-0.009004953,-0.039609265,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
