timestamp,timestamp_sample,xyz[0],xyz[1],xyz[2]
381212845,381212294,-1.3645551,1.7658622,1.5990093
381233823,381233279,-1.7687076,3.989799,1.0771273
381253331,381252765,-4.2407193,5.5525594,-0.6632313
381272827,381272250,-3.8833969,2.9670017,-1.2991984
381293782,381293235,-1.6411856,0.96547747,-0.8963626
381314764,381314220,0.0992469,-1.9844563,-1.008105
381332787,381332207,3.1203797,-5.016984,0.44999355
381353748,381353199,1.9875598,-2.8569946,1.584948
381374736,381374177,0.60931814,0.08221771,0.67050225
381392709,381392163,-0.6779295,1.3627671,-1.2146949
381413709,381413148,0.06585128,0.43531463,-0.84149987
381434687,381434132,0.9099039,0.16489889,0.11606389
381455711,381455133,1.6368264,1.3554381,1.1961453
381472155,381471605,-1.0238161,0.7181995,0.14084867
381493134,381492590,-3.0764716,-0.7104687,-0.32889503
381514119,381513575,-2.7616546,-2.6692746,0.10472701
381532106,381531562,-2.424527,-1.4309684,-0.09593268
381553105,381552553,-2.9126332,1.4825237,-0.12084351
381572578,381572032,-2.3691266,5.440067,-1.1494136
381595061,381594517,-2.479227,5.8357162,-1.569863
381613061,381612503,2.1788266,0.6675628,-1.1426647
381634032,381633488,3.3092935,-2.2490873,-0.73569214
381655024,381654480,3.7848246,-4.0580673,-0.21913852
381671501,381670958,4.540424,-4.0874357,2.23813
381692490,381691945,4.235092,-3.1629784,1.7026646
381713476,381712930,3.6777883,-1.6449871,1.9328233
381734470,381733923,2.583024,-0.7814578,1.5717571
381752460,381751904,-3.0628293,1.0264328,0.3077813
381773438,381772886,-3.5659573,1.4166385,0.1546959
381792925,381792379,-4.1428485,1.210675,-0.58651674
381812430,381811866,-3.1783473,-0.41486385,-0.6435571
381833398,381832843,-2.787344,-0.086669885,-0.3218071
381854371,381853827,-2.112042,0.9987256,0.34032997
381873857,381873313,-1.2097764,1.814611,0.2235063
381891857,381891300,-1.1145171,1.9385754,-0.5829697
381912839,381912285,-2.2055328,1.5973285,-0.6482611
381933814,381933270,-2.4172933,-0.012089908,-0.77496225
381951859,381951277,-1.1078584,-3.1939096,-0.77603847
381972834,381972255,-0.90528774,-3.0687556,-0.21671744
381993777,381993226,-0.15449308,-2.6957972,-0.09826679
382013270,382012728,-0.086515024,0.027339134,0.23142396
