timestamp,timestamp_sample,xyz[0],xyz[1],xyz[2]
390570778,390570047,-0.24257992,-1.1828808,-8.754069
390620284,390619511,0.046687346,0.68066806,-10.457424
390674267,390673480,-0.5982147,0.5999375,-10.888122
390723775,390722944,-0.20325424,-0.015238546,-9.394764
390768671,390767903,0.26654094,0.09547553,-8.923088
390822565,390821867,0.21733825,-0.20198183,-7.35355
390872088,390871332,-0.7030809,-0.63515747,-8.223075
390921564,390920797,-0.25830972,-0.12534685,-10.43219
390970977,390970261,-0.25083256,0.82844657,-11.682775
391024965,391024230,-0.013623005,0.27250078,-9.663867
391069912,391069191,-0.88688135,0.46111366,-9.545582
391119392,391118657,0.12818472,-0.9966684,-8.676822
391173375,391172618,-0.22937106,0.79345053,-10.971239
391222840,391222082,-0.8619289,0.53129935,-10.591937
391272308,391271547,0.094078206,0.28948557,-9.678804
391321811,391321011,0.049926575,-0.5746258,-8.487115
391371204,391370476,-0.2078674,0.04096326,-10.325689
391420722,391419948,-0.59057873,1.1208229,-13.268901
391470150,391469406,0.06301372,0.19434498,-9.75502
391524163,391523379,0.35664004,-0.38537216,-7.065984
391573574,391572835,-0.15820593,0.5520225,-9.624026
391623056,391622328,-1.0531158,0.39223346,-12.514988
391672488,391671761,-0.31112227,0.21323417,-12.679169
391721968,391721226,-0.17579359,0.41748622,-9.780641
391771414,391770691,0.049675457,-0.3363515,-6.8036056
391820850,391820174,0.5228844,-0.30311584,-8.009544
391870332,391869620,0.053702682,0.5217736,-10.9777775
391924306,391923581,-0.15701088,-0.17491995,-8.942942
391973779,391973047,0.3016004,-0.6517219,-7.1590376
392023222,392022511,0.6973494,0.5382684,-8.298421
392072687,392071976,-0.40027687,0.6729739,-10.664241
392122236,392121441,-0.73927563,0.3624774,-10.707997
392171613,392170905,0.26468378,-0.47031972,-7.5868487
392221091,392220370,0.71898824,-0.004321989,-8.949066
392270529,392269835,-0.7715266,0.30049708,-10.964335
392320052,392319300,-0.1822853,0.39530912,-12.000613
392369528,392368791,-0.12671375,0.008036419,-9.393343
392423573,392422726,0.24797219,0.023137275,-8.730517
392472893,392472212,0.22226916,0.9264673,-11.200302
392522343,392521656,-0.6691091,0.40098274,-10.186654
392571797,392571128,-0.3411604,-0.6611127,-7.9833794
392621414,392620585,0.8100255,-0.63380516,-8.202044
392670766,392670051,0.29551026,0.33738956,-7.663442
392720424,392719515,-0.00701337,0.60920095,-9.688558
392774239,392773498,-0.78437704,0.40945077,-10.026166
392823820,392822953,-0.22000735,0.19717805,-10.091072
392873140,392872406,0.32936233,0.45264402,-9.8288355
392922596,392921871,0.30937397,1.1616102,-8.623906
392972088,392971336,-0.6719892,-0.17926005,-9.220655
393021614,393020801,-0.08203282,-0.5900328,-11.560851
393071002,393070271,0.35403416,0.7045826,-10.516049
393120473,393119731,-1.2454851,0.28480658,-12.225569
393169955,393169212,0.6989176,0.6142298,-10.069576
393223925,393223157,-0.36030743,-0.6528758,-10.4970045
393268821,393268136,-0.011494755,0.28386784,-11.086237
393322811,393322087,-0.2637678,0.239762,-11.781544
393372263,393371552,-0.08727984,0.25324008,-10.65588
393421752,393421017,-0.29535156,-0.52396554,-10.123849
393471215,393470481,0.45123136,-0.20031178,-8.233431
393520672,393519951,-0.04308618,-0.13637449,-11.148062
393570166,393569411,-0.60349,0.19548377,-11.175765
393624117,393623379,-0.68205416,1.2132077,-11.372773
393673608,393672843,-0.026386438,0.47970614,-11.228065
393723027,393722303,-0.09840924,1.2624768,-12.925397
393772507,393771768,-1.1269885,-0.027231855,-12.938031
393821987,393821234,0.254445,1.0199496,-13.092575
393871439,393870712,-1.3203354,0.29967368,-11.977553
393920851,393920163,0.6587906,1.2967862,-10.588783
393970329,393969635,-1.2078192,0.6038876,-12.458179
394024315,394023589,0.42661107,0.43871638,-9.669192
394069288,394068557,-0.7087389,0.52148515,-11.424111
394118751,394118022,-0.16882682,0.0032797041,-10.128882
394172745,394172018,0.16342969,-0.027279513,-5.9460063
394222173,394221449,0.03758608,0.32437548,-6.687715
394271605,394270913,-0.0266941,0.32705736,-9.225407
394321085,394320387,0.17579013,0.70856047,-9.211614
394370551,394369847,0.4498482,0.2399228,-10.198354
394420059,394419308,-0.5002972,0.14277051,-10.120403
394469521,394468773,0.2817636,-0.6953407,-9.644341
394523484,394522735,-0.852371,0.43722242,-10.694799
394572899,394572213,0.8366767,0.3451969,-9.147412
394622350,394621665,-0.30851966,-0.74972624,-9.400462
394671864,394671130,-0.70324844,-0.8327102,-10.603523
394725948,394725098,0.5193007,1.4253539,-8.477283
394770865,394770063,0.021662321,0.7342188,-8.749228
394820246,394819525,-0.018166322,0.14892372,-9.388595
394874212,394873484,-0.113678165,1.0164666,-10.692432
394923820,394922959,-0.12273008,1.017495,-10.226952
394968641,394967920,-0.3298151,0.984584,-11.524425
395072073,395071347,-1.4079547,-0.46344203,-11.3359165
395121614,395120818,0.8746636,0.1622413,-11.70569
395171069,395170277,0.5731836,1.3730648,-9.654213
395220474,395219742,-0.6507294,-1.0950297,-9.565565
395269937,395269207,-0.5654622,-0.49149632,-9.698475
395319395,395318672,0.16352762,0.43573028,-10.278891
395373411,395372634,-0.0694497,0.36740035,-10.352669
395422882,395422098,0.51233673,0.35818473,-9.9084015
395472278,395471564,-0.09279096,-0.8183873,-8.718994
395521796,395521028,-0.15506822,-0.24704029,-9.851947
395571288,395570494,-0.594518,0.22918344,-13.17641
395620679,395619965,0.70969564,0.57643145,-8.868763
395670145,395669423,-0.24765451,-0.0051284214,-10.049979
395724305,395723394,-0.14962287,0.4433134,-10.52188
395773688,395772850,0.9381883,1.5207847,-11.600741
395823049,395822316,-0.7008449,0.054912236,-10.042232
395868045,395867283,-0.9353695,0.092635006,-10.345912
395921998,395921246,0.8744285,0.9050859,-9.093053
395971482,395970711,0.58041066,1.1280365,-8.858513
396020873,396020176,-0.16524448,-0.6345782,-8.349424
396070356,396069640,-0.19280528,0.036007363,-8.908167
396124327,396123602,-0.29374552,0.09072206,-9.712762
396169289,396168571,-0.4459912,0.24778533,-11.844718
396218777,396218036,0.2844147,0.580091,-9.560887
396272721,396271997,-0.04405595,-0.054093998,-10.019135
396322188,396321463,-0.049876858,-0.99720293,-8.994292
396371684,396370928,-0.81360126,0.14703976,-10.236045
396421080,396420395,0.6535972,0.37708622,-8.989232
396470639,396469858,-0.3337598,0.7639226,-11.300949
396520097,396519330,0.13857432,0.35364145,-9.37172
396569543,396568788,0.043278627,-0.6983332,-8.675543
396623668,396622760,-0.58806795,-0.05397411,-11.211894
396672894,396672213,0.43758357,0.102725476,-8.773295
396722434,396721691,-1.0855585,0.65320945,-10.950538
396771891,396771164,0.7877912,0.5083963,-9.821971
396821422,396820621,-0.0054030335,1.1521621,-10.406768
396870794,396870075,0.27988532,-0.62038445,-9.090066
396920255,396919540,-0.06780442,-0.2793005,-10.826467
396974307,396973502,0.1893127,-0.11058699,-8.481475
397023776,397022967,-0.24365689,0.5195699,-9.845504
397073148,397072433,0.051285904,0.7179466,-10.531756
397122592,397121898,0.534476,0.6670082,-8.226416
397172086,397171363,-0.5543315,-0.19444855,-12.352986
397221643,397220828,-0.61218745,-0.18348387,-9.31389
397271009,397270293,-0.16435857,-0.7845841,-11.755995
397320500,397319758,-0.4091278,0.778351,-11.002807
397369939,397369223,-0.05359983,0.27965292,-9.570392
397419467,397418702,-0.17211781,0.66955334,-10.549437
397468830,397468176,0.064672194,0.44943038,-10.330834
397522925,397522116,-0.6489343,-0.29804465,-9.193674
397572297,397571581,0.12918463,0.035202954,-9.58948
397621770,397621046,-0.061857056,0.004797122,-9.911039
397671360,397670534,-0.23552705,0.31464136,-11.706325
397720725,397719976,0.3793297,1.0349232,-8.604535
397770159,397769449,0.14260864,0.6500094,-7.5097995
397824170,397823404,-0.03209633,0.36712632,-8.941293
397873738,397872884,0.0902525,-0.7397724,-9.59863
397923221,397922334,-0.7527744,-0.4192898,-11.155412
397968080,397967302,-0.031979047,0.053841084,-9.19371
398021980,398021264,0.007958367,1.0730428,-10.146058
398071506,398070739,0.2536704,-0.030387618,-9.688736
398120909,398120212,-0.41548607,0.4929002,-11.2762165
398170361,398169660,0.5807851,-0.2775992,-7.9820437
398224498,398223628,-0.6002794,-0.121803366,-10.708652
398269365,398268608,-0.107517205,-0.030089647,-7.747096
398323339,398322560,0.042527184,-0.24113816,-9.932482
398372866,398372017,-1.248892,-0.10238165,-11.2315
398422194,398421512,0.46894,-0.0038436654,-9.0851755
398471638,398470948,-0.40556198,1.3816497,-9.477858
398521105,398520417,0.6137864,-0.42107382,-8.36642
398570647,398569878,-0.6048856,0.5036409,-10.848333
398620080,398619343,0.26041663,-0.77442825,-8.704848
398669570,398668813,0.20251329,0.15345438,-8.29326
398723627,398722780,0.018992398,-0.260412,-9.049202
398772923,398772236,0.053268842,-0.25708154,-9.537577
398822437,398821701,-0.49594963,0.42896795,-9.099899
398871868,398871173,-0.4007885,-0.41740566,-9.132926
398921453,398920653,0.03690454,0.84317684,-8.740623
398970846,398970115,-0.74454564,-0.09835634,-9.771795
399020281,399019562,-0.11070764,0.95684,-12.865053
399074324,399073531,-0.485692,-0.58953065,-8.553151
399123790,399122989,0.3601117,0.15997426,-9.232028
399168722,399167958,-0.64336187,-0.5532959,-10.146482
399218102,399217418,-0.2525816,-0.32979938,-10.189434
399272176,399271406,-0.4311317,0.32747146,-9.370305
399321590,399320850,0.224591,0.43726087,-8.897187
399371050,399370316,0.5575503,0.68845594,-8.069046
399420531,399419792,-0.16086024,-0.35534304,-7.6053534
399469964,399469246,0.17114183,-0.07724086,-10.051299
399519528,399518711,-0.6729248,-0.6854266,-9.739248
399568863,399568176,-0.31030586,-0.10843021,-8.957331
399622902,399622139,0.13380569,0.69816923,-10.984731
399672315,399671604,-0.5837291,0.118490376,-11.872875
399721890,399721069,-0.4299943,-0.11201776,-7.88407
399771294,399770534,0.54251975,-0.16274881,-7.290848
399820709,399819999,-0.96658015,-0.5392094,-11.091207
399870168,399869476,-0.50923294,-0.41678628,-10.476064
399924277,399923429,-0.6213447,1.1373422,-9.571685
399973691,399972896,0.23054628,0.04662952,-10.134167
400023145,400022379,-0.18583024,1.0622582,-10.847737
400072566,400071823,0.542554,-0.19152269,-6.392314
400122012,400121298,-0.4946935,-0.34675008,-10.100544
400171502,400170754,-0.07026585,-0.25145203,-9.530123
400220933,400220226,-0.05643536,-0.7454547,-8.950076
400270366,400269684,0.1158783,0.44756785,-10.113283
400324617,400323653,-0.22777897,-0.044380702,-9.343664
400369358,400368615,-0.05548034,0.20720911,-8.828976
