timestamp,roll,pitch,yaw,thrust_body[0],thrust_body[1],thrust_body[2]
369673180,0.038205843,0.017832555,-5.1133313e-05,0.0,0.0,-0.001
369691195,0.038878232,0.017786533,-0.00021599354,0.0,0.0,-0.001
369709177,0.039020758,0.017099148,0.00022216144,0.0,0.0,-0.001
369731782,0.038598623,0.017831136,-2.1704342e-05,0.0,0.0,-0.001
369754168,0.039557625,0.017510178,9.2226284e-05,0.0,0.0,-0.001
369772150,0.038251452,0.01764483,-3.1312673e-05,0.0,0.0,-0.001
369790138,0.03937362,0.017777333,-0.000116313924,0.0,0.0,-0.001
369812725,0.038631152,0.017748443,1.4277171e-05,0.0,0.0,-0.001
369835165,0.038529206,0.017639985,-5.60186e-05,0.0,0.0,-0.001
369853304,0.03942892,0.017322743,0.00015747297,0.0,0.0,-0.001
369871071,0.03852009,0.017564695,-3.5131583e-05,0.0,0.0,-0.001
369893577,0.039455622,0.017186455,5.0738738e-05,0.0,0.0,-0.001
369911560,0.03801015,0.017494898,0.00015892346,0.0,0.0,-0.001
369934084,0.038216945,0.018183596,-0.00018471916,0.0,0.0,-0.001
369952109,0.038697593,0.01731557,0.00017013476,0.0,0.0,-0.001
369974638,0.037473395,0.017651796,2.0898304e-05,0.0,0.0,-0.001
369992495,0.03924952,0.01750914,-3.5386496e-05,0.0,0.0,-0.001
370010446,0.03788738,0.017728426,0.00015968543,0.0,0.0,-0.001
370033069,0.038190812,0.018446924,-0.000112881564,0.0,0.0,-0.001
370050956,0.03802249,0.017297547,0.00016840274,0.0,0.0,-0.001
370073454,0.037420012,0.017625941,-5.7316272e-05,0.0,0.0,-0.001
370091345,0.03836368,0.017466027,-0.00012109872,0.0,0.0,-0.001
370113880,0.037472453,0.017719237,-2.3223676e-05,0.0,0.0,-0.001
370131870,0.03765465,0.017878262,-4.4213946e-05,0.0,0.0,-0.001
370154302,0.037466433,0.016920215,9.950801e-05,0.0,0.0,-0.001
370172481,0.03764643,0.01749639,-5.863469e-05,0.0,0.0,-0.001
370190514,0.0379996,0.017588608,0.00012955657,0.0,0.0,-0.001
370212804,0.038103126,0.017387202,2.923742e-05,0.0,0.0,-0.001
370230798,0.038100153,0.018019257,-8.7006396e-05,0.0,0.0,-0.001
370253401,0.038092814,0.01737693,5.4654996e-05,0.0,0.0,-0.001
370271263,0.03793229,0.017591259,-0.00024453827,0.0,0.0,-0.001
370293812,0.037634186,0.017707743,3.8644986e-05,0.0,0.0,-0.001
370311788,0.03756012,0.016733786,-0.00018996674,0.0,0.0,-0.001
370329848,0.037380308,0.017432958,-0.00019865467,0.0,0.0,-0.001
370352167,0.03691013,0.01684442,-5.468128e-05,0.0,0.0,-0.001
370374791,0.03732563,0.016941724,-5.88133e-05,0.0,0.0,-0.001
370392755,0.037243236,0.017292134,0.00022622492,0.0,0.0,-0.001
370410694,0.037645094,0.017084787,-2.9721421e-05,0.0,0.0,-0.001
370433142,0.037930127,0.017844904,0.0001938844,0.0,0.0,-0.001
370455713,0.037667774,0.017209318,3.6878223e-06,0.0,0.0,-0.001
370469159,0.03753939,0.017214326,-0.00019931175,0.0,0.0,-0.001
370491605,0.037072767,0.01719917,0.00015888053,0.0,0.0,-0.001
370514111,0.03710131,0.017097179,-0.00020666776,0.0,0.0,-0.001
370532170,0.0372722,0.017247204,0.00014426245,0.0,0.0,-0.001
370550198,0.037061956,0.016924929,0.00017006397,0.0,0.0,-0.001
370572881,0.037297443,0.01736829,2.5403706e-05,0.0,0.0,-0.001
370595062,0.037977472,0.017255532,0.00022748829,0.0,0.0,-0.001
370613159,0.038203496,0.01811139,-0.00038833727,0.0,0.0,-0.001
370630983,0.0383586,0.01871188,0.00040286602,0.0,0.0,-0.001
370653708,0.0385299,0.01814474,-8.357491e-05,0.0,0.0,-0.001
370671506,0.03812565,0.018952236,-0.00027978438,0.0,0.0,-0.001
370689489,0.03784971,0.018061068,0.00038701718,0.0,0.0,-0.001
370711896,0.037747458,0.017779795,-0.0004510152,0.0,0.0,-0.001
370734523,0.03740883,0.01827867,0.00052308646,0.0,0.0,-0.001
370752408,0.037780493,0.017438985,-0.00029179535,0.0,0.0,-0.001
370770491,0.037751,0.01818057,-4.5362347e-05,0.0,0.0,-0.001
370792867,0.038372032,0.018108435,4.298242e-05,0.0,0.0,-0.001
370815337,0.037807062,0.018435672,6.711394e-05,0.0,0.0,-0.001
370833406,0.03813643,0.01898842,0.00017477783,0.0,0.0,-0.001
370851314,0.0378779,0.018578364,-0.00030121487,0.0,0.0,-0.001
370873895,0.037519686,0.019308057,9.76498e-05,0.0,0.0,-0.001
370891830,0.038340047,0.0188419,0.0001187531,0.0,0.0,-0.001
370909903,0.03759337,0.019151382,-0.00027273287,0.0,0.0,-0.001
370932254,0.037736468,0.019288488,0.00011661611,0.0,0.0,-0.001
370954770,0.037156332,0.01898243,-0.00010735112,0.0,0.0,-0.001
370972733,0.03702132,0.019449474,0.00021551411,0.0,0.0,-0.001
370990798,0.03701932,0.01891305,2.6334756e-05,0.0,0.0,-0.001
371013240,0.036479115,0.019471126,0.00016662519,0.0,0.0,-0.001
371031273,0.036796257,0.019679487,6.848888e-05,0.0,0.0,-0.001
371053743,0.036520023,0.019574776,-2.1965026e-05,0.0,0.0,-0.001
371071875,0.036250755,0.020429825,0.00029365698,0.0,0.0,-0.001
371094307,0.03665326,0.019523842,-0.00019417131,0.0,0.0,-0.001
371112145,0.03576087,0.019803422,4.0402483e-05,0.0,0.0,-0.001
371134630,0.03564361,0.020213293,-0.00012801426,0.0,0.0,-0.001
371152647,0.035506904,0.019645838,7.8122444e-05,0.0,0.0,-0.001
371170729,0.034896556,0.02041755,0.00027072206,0.0,0.0,-0.001
371193073,0.03574374,0.019953161,-9.121082e-05,0.0,0.0,-0.001
371211117,0.035345215,0.020494059,7.150348e-05,0.0,0.0,-0.001
371233587,0.035283096,0.02126411,0.00020601702,0.0,0.0,-0.001
371251624,0.03534305,0.020731146,-0.00013065449,0.0,0.0,-0.001
371274062,0.035222933,0.020699149,9.069024e-05,0.0,0.0,-0.001
371292139,0.03508777,0.020240508,-0.00010927062,0.0,0.0,-0.001
371310073,0.034168188,0.019991111,-0.00013141791,0.0,0.0,-0.001
371332411,0.03422263,0.020071879,9.16957e-06,0.0,0.0,-0.001
371354996,0.034248933,0.019383388,-3.517432e-05,0.0,0.0,-0.001
371372979,0.034297112,0.0204628,0.000111346104,0.0,0.0,-0.001
371391055,0.03491267,0.020042405,9.434937e-05,0.0,0.0,-0.001
371413428,0.034649745,0.020385958,4.3369895e-05,0.0,0.0,-0.001
371431488,0.034439385,0.02069903,0.00014438588,0.0,0.0,-0.001
371449445,0.034118645,0.020014245,-4.995438e-05,0.0,0.0,-0.001
371471875,0.03421041,0.020523744,0.00014305761,0.0,0.0,-0.001
371494617,0.033889353,0.020123338,-8.208283e-05,0.0,0.0,-0.001
371512409,0.034105763,0.019634983,-7.374698e-05,0.0,0.0,-0.001
371530327,0.034469604,0.02027496,0.00039096756,0.0,0.0,-0.001
371552793,0.033759043,0.019836357,-0.00016836174,0.0,0.0,-0.001
371570794,0.03459244,0.02118677,0.00012301111,0.0,0.0,-0.001
371588931,0.033585623,0.021126052,0.00025727003,0.0,0.0,-0.001
371611256,0.034572218,0.020994477,-0.000444461,0.0,0.0,-0.001
371633850,0.034236714,0.020969063,0.00020227654,0.0,0.0,-0.001
371651887,0.03395711,0.02048461,-0.00032045282,0.0,0.0,-0.001
371669824,0.034507927,0.020723755,0.00017753418,0.0,0.0,-0.001
371692236,0.033578914,0.020040726,-0.00012980572,0.0,0.0,-0.001
371714887,0.033397246,0.02006558,-5.0410883e-05,0.0,0.0,-0.001
371732709,0.03370292,0.020029776,0.00028095668,0.0,0.0,-0.001
371750699,0.03340806,0.020226857,-0.00046027725,0.0,0.0,-0.001
371773119,0.033847474,0.020946227,0.00031276682,0.0,0.0,-0.001
371791261,0.033971522,0.020885123,0.00030773893,0.0,0.0,-0.001
371813705,0.03384152,0.021408051,-5.2771604e-05,0.0,0.0,-0.001
371831667,0.03425525,0.02139379,0.0007449033,0.0,0.0,-0.001
371854205,0.03425879,0.020581469,-0.0007182747,0.0,0.0,-0.001
371872431,0.034009922,0.02110474,0.00044596283,0.0,0.0,-0.001
371890022,0.03369976,0.020775642,-0.00014120607,0.0,0.0,-0.001
371912570,0.03404455,0.0214851,-8.558959e-05,0.0,0.0,-0.001
371935070,0.034176033,0.021452177,3.5464156e-05,0.0,0.0,-0.001
371952975,0.034189206,0.020645808,-0.00022113357,0.0,0.0,-0.001
371971012,0.03448714,0.021415157,0.00062633393,0.0,0.0,-0.001
371993609,0.034907755,0.021666452,-0.00026086983,0.0,0.0,-0.001
372011545,0.03444799,0.02167071,-0.00025466294,0.0,0.0,-0.001
372033910,0.034099597,0.021320755,7.2551324e-05,0.0,0.0,-0.001
372051934,0.034083065,0.020683622,-0.00032736838,0.0,0.0,-0.001
372074511,0.03315452,0.021061316,0.00034051092,0.0,0.0,-0.001
372092485,0.033819146,0.020929983,-0.0003956209,0.0,0.0,-0.001
372110440,0.033523846,0.020799179,9.5024596e-05,0.0,0.0,-0.001
372132933,0.033011172,0.021020321,6.0947787e-05,0.0,0.0,-0.001
372150970,0.03329675,0.020773407,-0.0010128597,0.0,0.0,-0.001
372173340,0.03262938,0.021537257,0.00040043893,0.0,0.0,-0.001
372191345,0.03323653,0.021518437,-0.0007764758,0.0,0.0,-0.001
372213927,0.032301288,0.021889877,0.0003854844,0.0,0.0,-0.001
372231842,0.032266308,0.021121718,-0.00011399235,0.0,0.0,-0.001
372254298,0.032179452,0.020006552,0.00011593259,0.0,0.0,-0.001
372272456,0.032287125,0.021019766,0.00033439204,0.0,0.0,-0.001
372290588,0.032768115,0.020949097,-0.0009154193,0.0,0.0,-0.001
372312898,0.03171937,0.020995852,0.0004102126,0.0,0.0,-0.001
372330727,0.032621797,0.02139739,-0.0001534486,0.0,0.0,-0.001
372353300,0.03258422,0.020606471,0.00021865625,0.0,0.0,-0.001
372371297,0.032584082,0.02162068,0.0011606258,0.0,0.0,-0.001
372393674,0.03303813,0.020205833,-0.00020960422,0.0,0.0,-0.001
372411677,0.03207356,0.021011353,0.00032185332,0.0,0.0,-0.001
372429688,0.03215807,0.020836392,-0.00021653323,0.0,0.0,-0.001
372452184,0.03190963,0.020129757,0.0001337933,0.0,0.0,-0.001
372474676,0.032572918,0.020933317,-0.00012013602,0.0,0.0,-0.001
372492659,0.033258904,0.020241868,-0.0009179496,0.0,0.0,-0.001
372510605,0.032907475,0.021183694,0.00075646216,0.0,0.0,-0.001
372533131,0.03409937,0.021390116,-0.00025779483,0.0,0.0,-0.001
372551157,0.03253224,0.020875677,0.00021927762,0.0,0.0,-0.001
372569236,0.03420022,0.021693697,0.00039744197,0.0,0.0,-0.001
372591562,0.0341117,0.020615814,-4.1297168e-05,0.0,0.0,-0.001
372614003,0.033011984,0.021458978,0.00017990501,0.0,0.0,-0.001
372632089,0.03436244,0.021528821,-0.0008004714,0.0,0.0,-0.001
372650119,0.03284592,0.020704981,0.00012538797,0.0,0.0,-0.001
372672695,0.03479941,0.021624388,-0.00011612398,0.0,0.0,-0.001
372695001,0.03454747,0.021042759,5.5464e-05,0.0,0.0,-0.001
372713003,0.033497594,0.022103464,0.00017714669,0.0,0.0,-0.001
372730961,0.034785688,0.021702874,-0.00042616203,0.0,0.0,-0.001
372753602,0.03472805,0.021160986,0.00023578221,0.0,0.0,-0.001
372771530,0.035116307,0.021831114,0.00015206225,0.0,0.0,-0.001
372789441,0.03475906,0.021095773,-0.00021355228,0.0,0.0,-0.001
372811828,0.03468712,0.021479284,6.26469e-05,0.0,0.0,-0.001
372834416,0.034620278,0.021111107,-0.00013810855,0.0,0.0,-0.001
372852439,0.035353765,0.021091113,0.00012278753,0.0,0.0,-0.001
372870346,0.035700373,0.022019919,6.475355e-05,0.0,0.0,-0.001
372892787,0.03555007,0.021639265,7.479823e-05,0.0,0.0,-0.001
372915293,0.035882436,0.022682138,0.00013810891,0.0,0.0,-0.001
372933299,0.0358183,0.022369627,-7.3932206e-05,0.0,0.0,-0.001
372951288,0.035618406,0.021757355,6.807483e-05,0.0,0.0,-0.001
372973917,0.03541635,0.022495423,-2.4824854e-05,0.0,0.0,-0.001
372991811,0.035490517,0.021631043,-0.0003966054,0.0,0.0,-0.001
373009804,0.035628423,0.021962285,6.986433e-06,0.0,0.0,-0.001
373032212,0.035244953,0.021678861,-0.00021763456,0.0,0.0,-0.001
373054730,0.035741273,0.021553457,9.1785856e-05,0.0,0.0,-0.001
373072799,0.0354533,0.022314595,0.00027924537,0.0,0.0,-0.001
373090776,0.03586694,0.021973453,-0.00016232743,0.0,0.0,-0.001
373113420,0.03577555,0.023012688,0.0001845722,0.0,0.0,-0.001
373131284,0.03551102,0.022393873,-0.00020008108,0.0,0.0,-0.001
373153711,0.036219805,0.022241184,0.00017573325,0.0,0.0,-0.001
373171753,0.03567704,0.022495104,0.0004646075,0.0,0.0,-0.001
373189653,0.035762206,0.02155224,-0.00046844347,0.0,0.0,-0.001
373212088,0.0353113,0.022036564,0.0002088756,0.0,0.0,-0.001
373234603,0.03525205,0.021491343,-0.00034786144,0.0,0.0,-0.001
373252597,0.036407467,0.021492464,0.00026967077,0.0,0.0,-0.001
373270587,0.035262447,0.02249611,0.00075156835,0.0,0.0,-0.001
373293017,0.036415104,0.021320192,-0.00013494972,0.0,0.0,-0.001
373310976,0.036312602,0.0228959,0.0009947084,0.0,0.0,-0.001
373333538,0.036449175,0.022573331,-0.00037254914,0.0,0.0,-0.001
373351640,0.036795814,0.022347284,0.00016999133,0.0,0.0,-0.001
373373958,0.036360398,0.02262224,-0.00025959063,0.0,0.0,-0.001
373392100,0.036873464,0.021505732,-0.0008546349,0.0,0.0,-0.001
373410097,0.03689371,0.022350071,0.0006693702,0.0,0.0,-0.001
373432478,0.03684517,0.022138055,-0.0004558192,0.0,0.0,-0.001
373454990,0.03673417,0.021715624,0.00043584692,0.0,0.0,-0.001
373472938,0.036857486,0.02222656,-0.00031922382,0.0,0.0,-0.001
373490983,0.037336554,0.021652568,-0.0005511349,0.0,0.0,-0.001
373513307,0.037142467,0.022472512,0.0003616674,0.0,0.0,-0.001
373531442,0.037417483,0.022222774,-0.00078108563,0.0,0.0,-0.001
373549419,0.037515856,0.022369126,0.0006671696,0.0,0.0,-0.001
373571836,0.037444666,0.022451535,-0.00032913458,0.0,0.0,-0.001
373594397,0.03666313,0.022262748,0.00022684655,0.0,0.0,-0.001
373612385,0.037194878,0.022272293,0.00054063374,0.0,0.0,-0.001
373630523,0.03689909,0.021716136,-0.0006322309,0.0,0.0,-0.001
373652761,0.03692793,0.021464555,0.00080117385,0.0,0.0,-0.001
373675326,0.03692372,0.02135576,-0.0002231085,0.0,0.0,-0.001
373688868,0.03662373,0.021380013,2.835696e-05,0.0,0.0,-0.001
373711289,0.03729421,0.021538168,0.00042997958,0.0,0.0,-0.001
373733683,0.037518427,0.021106655,-2.8611554e-05,0.0,0.0,-0.001
373751692,0.037886694,0.02121226,0.0003048899,0.0,0.0,-0.001
373769792,0.03800185,0.022101827,-0.0002431739,0.0,0.0,-0.001
373792262,0.03749884,0.021518005,5.1135303e-05,0.0,0.0,-0.001
373814646,0.03835812,0.021804098,-5.3863212e-05,0.0,0.0,-0.001
373832748,0.037471514,0.021593869,2.1612195e-05,0.0,0.0,-0.001
373850639,0.037894458,0.021542098,-0.00017756244,0.0,0.0,-0.001
373873066,0.037489563,0.021511259,0.00014556388,0.0,0.0,-0.001
373895662,0.03752594,0.021265965,-6.474352e-05,0.0,0.0,-0.001
373913592,0.03863963,0.022555841,0.00015564144,0.0,0.0,-0.001
373931585,0.037467677,0.022973105,6.668088e-05,0.0,0.0,-0.001
373954178,0.038612753,0.022612263,-0.000567084,0.0,0.0,-0.001
373972060,0.037697885,0.022603923,0.0005315069,0.0,0.0,-0.001
373989980,0.037385724,0.022242138,-0.00019555473,0.0,0.0,-0.001
374012689,0.03804696,0.022845171,0.00029268017,0.0,0.0,-0.001
374035111,0.037261076,0.022901349,-9.903445e-05,0.0,0.0,-0.001
374052926,0.037945442,0.022281144,-6.411308e-05,0.0,0.0,-0.001
374070911,0.037449248,0.022413155,0.0010223917,0.0,0.0,-0.001
374093482,0.037201677,0.022571025,-0.00028987287,0.0,0.0,-0.001
374111532,0.037556645,0.022640713,0.00034855673,0.0,0.0,-0.001
374133864,0.036695525,0.021882247,-0.0001777987,0.0,0.0,-0.001
374151884,0.037864476,0.022129174,-5.5071883e-05,0.0,0.0,-0.001
374174397,0.036516257,0.02265681,4.747345e-05,0.0,0.0,-0.001
374192328,0.037483595,0.021973036,-0.00032501534,0.0,0.0,-0.001
374210522,0.037040114,0.02250614,0.00062051206,0.0,0.0,-0.001
374232952,0.036926255,0.022623997,-0.00032080378,0.0,0.0,-0.001
374251008,0.037648294,0.022025503,-0.00071505184,0.0,0.0,-0.001
374273307,0.03636002,0.02220161,0.00090690266,0.0,0.0,-0.001
374291607,0.03648572,0.02157491,-0.00083461,0.0,0.0,-0.001
374313857,0.03623792,0.021572715,0.00044341426,0.0,0.0,-0.001
374331884,0.03644836,0.02191396,-0.00029156412,0.0,0.0,-0.001
374354313,0.037621133,0.021863986,0.0002874307,0.0,0.0,-0.001
374372241,0.03661462,0.022138104,4.3185588e-05,0.0,0.0,-0.001
374390460,0.03753526,0.021707034,-0.0011560601,0.0,0.0,-0.001
374412731,0.03727946,0.022196751,0.00050717406,0.0,0.0,-0.001
374430792,0.03814283,0.02308831,-0.0006241858,0.0,0.0,-0.001
374453251,0.03813024,0.022262974,0.00041521384,0.0,0.0,-0.001
374471171,0.037417334,0.0225654,-6.0309012e-05,0.0,0.0,-0.001
374493649,0.037971716,0.021988899,-0.00021175978,0.0,0.0,-0.001
374511665,0.037595358,0.021858487,0.0013070784,0.0,0.0,-0.001
374529994,0.13469513,-0.1321427,-0.00032997923,0.0,0.0,-0.008948996
374552107,0.11971918,-0.121581905,-0.00059375993,0.0,0.0,-0.013030384
374574727,0.11981337,-0.09580737,5.438394e-05,0.0,0.0,-0.016295029
374592622,0.12821601,-0.10498382,-0.0010503443,0.0,0.0,-0.018173065
374610629,0.06352809,-0.033630416,0.00022119866,0.0,0.0,-0.022390243
374633086,0.09791073,-0.049073327,-0.0009965898,0.0,0.0,-0.02536809
374651026,0.04746218,0.01949799,-0.00078175927,0.0,0.0,-0.029282931
374669239,0.028049845,0.0040784706,5.3639716e-05,0.0,0.0,-0.030582337
374691515,0.049467225,0.010531516,-0.00085247663,0.0,0.0,-0.03547298
374714022,0.0450958,-0.008734138,0.00089552836,0.0,0.0,-0.038698386
374732117,0.058666363,-0.013605134,-0.0003519553,0.0,0.0,-0.03977854
374749971,0.039352328,0.01438768,0.00047911407,0.0,0.0,-0.04457304
374772509,0.065201,-0.00992741,4.7469402e-05,0.0,0.0,-0.049457014
374794954,0.050003298,0.018134791,0.00042504756,0.0,0.0,-0.052697476
374813025,0.052762344,-0.001689144,0.00038364984,0.0,0.0,-0.0561602
374830902,0.05724742,0.0070512025,-0.0005435143,0.0,0.0,-0.058105182
374853661,0.055600107,-0.016702257,0.0007549419,0.0,0.0,-0.061592683
374871475,0.057101797,-0.017310273,-0.00046674296,0.0,0.0,-0.063257195
374889408,0.05132085,0.0030465866,0.0008983198,0.0,0.0,-0.06613575
374911831,0.05471047,-0.0139667345,-0.00046488427,0.0,0.0,-0.07224537
374934587,0.053600598,0.007243105,0.001334945,0.0,0.0,-0.07581266
374952357,0.0585802,0.0017938684,-0.0003795765,0.0,0.0,-0.08288942
374970334,0.053610295,0.01638199,0.0010684563,0.0,0.0,-0.085330874
374992745,0.056855664,0.012047781,-0.00059845875,0.0,0.0,-0.09437127
375015242,0.03567257,0.01615891,0.0011298598,0.0,0.0,-0.099162675
375033231,0.056075405,0.014489701,-0.0007249266,0.0,0.0,-0.10392613
375051270,0.055148836,0.0047979415,0.0012140506,0.0,0.0,-0.10439079
375073831,0.05863913,0.0055525927,-0.00047697267,0.0,0.0,-0.111195065
375091790,0.017475404,0.015049989,0.0011702366,0.0,0.0,-0.11464396
375109689,0.058265217,0.018046066,-0.00050894805,0.0,0.0,-0.11956416
375132153,0.014309015,0.007158341,0.000546531,0.0,0.0,-0.12197516
375154729,0.06491833,0.0013804978,0.00042408868,0.0,0.0,-0.1276913
375172644,0.0076682195,0.035942588,4.890573e-06,0.0,0.0,-0.13217884
375190656,0.08140348,0.00044006796,0.0007556654,0.0,0.0,-0.13942939
375213239,0.01801708,0.022560835,3.3141037e-05,0.0,0.0,-0.14448236
375231329,0.08128896,-0.021955933,0.0012265656,0.0,0.0,-0.1460976
375253705,0.08283273,-0.019363694,0.00032121514,0.0,0.0,-0.15469964
375271614,0.059431713,0.005189767,0.0001558951,0.0,0.0,-0.1563384
375294082,0.05701407,-0.008182533,0.0007500737,0.0,0.0,-0.16428435
375312166,-0.034910083,0.05862113,-0.00022320214,0.0,0.0,-0.16755682
375334555,-0.008261142,0.00991787,-1.5631147e-05,0.0,0.0,-0.17434327
375352539,0.06543064,-0.013094288,-3.8031787e-05,0.0,0.0,-0.1785589
375370628,0.03066911,-0.037506603,-0.00022922491,0.0,0.0,-0.18067153
375392976,0.010617724,-0.040745977,0.00053107296,0.0,0.0,-0.19033062
375410964,-0.026702581,0.044641614,0.0007952622,0.0,0.0,-0.19414961
375433552,-0.026420008,0.04075166,0.00067868485,0.0,0.0,-0.20200478
375451519,0.004178752,0.027326392,0.00027777132,0.0,0.0,-0.20345467
375473916,0.023214169,0.021850461,0.0003647698,0.0,0.0,-0.21507324
375492034,-0.0012307313,0.00424274,0.00018612869,0.0,0.0,-0.22165617
375509937,0.022147233,0.033175882,-2.1150685e-05,0.0,0.0,-0.22838043
375532390,0.012774852,0.012934526,-4.527818e-05,0.0,0.0,-0.23517281
